id	num	neg|score	neg|p-value	neg|fdr	neg|rank	neg|goodsgrna	neg|lfc	pos|score	pos|p-value	pos|fdr	pos|rank	pos|goodsgrna	pos|lfc
RVBD0002:dnaN	127	3.0622e-97	4.6946e-06	0.000483	1	100	-0.87294	1.0	0.99996	1.0	4021	7	0.25691
RVBD0058:dnaB	126	5.0096e-97	4.6946e-06	0.000483	2	100	-0.8952	1.0	0.99996	1.0	4022	7	0.19331
RVBD1547:dnaE1	197	2.1419e-89	4.6946e-06	0.000483	3	127	-0.68504	0.9815	0.71221	0.930765	3706	22	0.23386
RVBD2592c:ruvB	52	2.39e-53	1.1737e-06	0.00016	4	44	-1.6949	1.0	1.0	1.0	4038	0	0
RVBD1402:priA	188	2.1204e-44	4.6946e-06	0.000483	5	105	-0.33548	1.0	0.99872	1.0	4007	16	0.21332
RVBD2925c:rnc	68	1.1203e-38	3.521e-06	0.00045	6	46	-0.53618	0.9927	0.89508	1.0	3831	2	0.23609
RVBD2593c:ruvA	56	6.1575e-38	1.1737e-06	0.00016	7	35	-1.628	0.97878	0.82596	0.994945	3676	5	0.21505
RVBD2737c:recA	14	5.4704e-35	1.1737e-06	0.00016	8	14	-2.3166	1.0	1.0	1.0	4043	0	0
RVBD2594c:ruvC	25	3.2009e-33	1.1737e-06	0.00016	9	25	-1.4465	1.0	1.0	1.0	4040	0	0
RVBD2095c:pafC	14	2.4375e-28	1.1737e-06	0.00016	10	14	-1.0007	1.0	1.0	1.0	4035	0	0
RVBD3202c:RVBD3202c	9	6.2722e-25	1.1737e-06	0.00016	11	9	-1.6935	1.0	1.0	1.0	4037	0	0
RVBD3201c:RVBD3201c	18	2.5349e-23	1.1737e-06	0.00016	12	17	-0.91805	1.0	1.0	1.0	4027	0	0
RVBD2457c:clpX	111	6.0767e-23	4.6946e-06	0.000483	13	62	-0.34396	0.00084691	1.1737e-06	1.8e-05	198	13	0.45366
RVBD2097c:pafA	10	6.6229e-23	1.1737e-06	0.00016	14	10	-1.1976	1.0	1.0	1.0	4041	0	0
RVBD3198c:uvrD2	190	1.3134e-22	4.6946e-06	0.000483	15	84	-0.27675	1.0	0.99997	1.0	4023	17	0.17979
RVBD3362c:RVBD3362c	8	1.4806e-21	1.1737e-06	0.00016	16	8	-2.9515	1.0	1.0	1.0	4042	0	0
RVBD2720:lexA	77	1.0352e-20	2.3473e-06	0.000309	17	45	-0.28021	0.99925	0.97495	1.0	3960	3	0.1768
RVBD1708:RVBD1708	101	8.1907e-18	4.6946e-06	0.000483	18	49	-0.3604	1.0	0.99942	1.0	4013	9	0.21116
RVBD1830:RVBD1830	39	8.5255e-18	1.1737e-06	0.00016	19	28	-0.48335	1.0	0.99987	1.0	4020	1	0.30386
RVBD3715c:recR	6	2.5106e-17	1.1737e-06	0.00016	20	6	-2.1812	1.0	1.0	1.0	4039	0	0
RVBD1277:RVBD1277	10	4.8304e-17	1.1737e-06	0.00016	21	10	-1.3811	1.0	1.0	1.0	4029	0	0
RVBD3363c:RVBD3363c	6	2.3922e-16	1.1737e-06	0.00016	22	6	-1.1568	1.0	1.0	1.0	4036	0	0
RVBD3645:RVBD3645	172	3.2821e-16	4.6946e-06	0.000483	23	69	-0.25438	0.9969	0.88754	1.0	3902	23	0.23859
RVBD1278:RVBD1278	7	1.9944e-15	1.1737e-06	0.00016	24	7	-1.5736	1.0	1.0	1.0	4034	0	0
RVBD2096c:pafB	6	3.1528e-15	1.1737e-06	0.00016	25	6	-1.5336	1.0	1.0	1.0	4033	0	0
RVBD3361c:RVBD3361c	5	1.7772e-14	1.1737e-06	0.00016	26	5	-2.7311	1.0	1.0	1.0	4032	0	0
RVBD1701:RVBD1701	8	4.2868e-14	1.1737e-06	0.00016	27	8	-0.48988	1.0	1.0	1.0	4031	0	0
RVBD3364c:RVBD3364c	5	1.9872e-13	1.1737e-06	0.00016	28	5	-0.97874	1.0	1.0	1.0	4030	0	0
RVBD3716c:RVBD3716c	6	2.6238e-12	1.1737e-06	0.00016	29	6	-1.4769	1.0	1.0	1.0	4028	0	0
RVBD1401:RVBD1401	9	1.2282e-11	1.1737e-06	0.00016	30	8	-0.6444	1.0	1.0	1.0	4019	0	0
RVBD0001:dnaA	45	1.6251e-11	1.1737e-06	0.00016	31	25	-0.3978	0.98097	0.88043	1.0	3700	6	0.28097
RVBD1072:RVBD1072	14	1.4178e-10	1.1737e-06	0.00016	32	13	-0.22161	1.0	1.0	1.0	4026	0	0
RVBD2703:sigA	33	2.3603e-10	1.1737e-06	0.00016	33	19	-0.40069	0.12476	0.006576	0.040243	955	3	0.28633
RVBD3846:sodA	66	2.469e-10	1.1737e-06	0.00016	34	32	-0.22288	1.0	0.9996	1.0	4010	5	0.22347
RVBD0982:mprB	140	1.0792e-09	8.2156e-06	0.000788	35	50	-0.22274	0.99998	0.99684	1.0	4002	10	0.21064
RVBD0003:recF	5	2.9615e-09	1.1737e-06	0.00016	36	5	-1.112	1.0	1.0	1.0	4025	0	0
RVBD2256c:RVBD2256c	5	4.7473e-09	1.1737e-06	0.00016	37	5	-1.0398	1.0	1.0	1.0	4024	0	0
RVBD3365c:RVBD3365c	12	8.6535e-09	1.1737e-06	0.00016	38	11	-0.25536	1.0	0.99988	1.0	4008	0	0
RVBD1108c:xseA	9	1.1684e-08	1.1737e-06	0.00016	39	8	-0.25427	1.0	1.0	1.0	4018	0	0
RVBD2362c:recO	31	2.4437e-08	8.2156e-06	0.000788	40	15	-0.37797	0.12519	0.0092144	0.051424	959	5	0.33245
RVBD2894c:xerC	5	6.6091e-08	1.1737e-06	0.00016	41	5	-0.84169	1.0	1.0	1.0	4017	0	0
RVBD3273:RVBD3273	22	8.9879e-08	7.042e-06	0.000707	42	12	-0.28735	0.7943	0.56361	0.831972	2913	1	0.27822
RVBD2516c:RVBD2516c	35	1.1109e-07	1.9952e-05	0.001683	43	19	-0.46792	0.99997	0.99824	1.0	3999	1	0.16549
RVBD3272:RVBD3272	7	1.6569e-07	1.1737e-06	0.00016	44	6	-0.2302	0.97201	0.86817	1.0	3619	0	0
RVBD0883c:RVBD0883c	52	1.8908e-07	6.9246e-05	0.005311	45	22	-0.31411	0.99354	0.93303	1.0	3849	7	0.23335
RVBD1423:whiA	66	2.7214e-07	0.00016079	0.011118	46	25	-0.25679	0.97793	0.78846	0.975004	3667	8	0.32275
RVBD1092c:coaA	84	6.1979e-07	0.00042839	0.026969	47	22	-0.27284	0.25261	0.0038414	0.025905	1366	29	0.24269
RVBD0018c:pstP	162	6.8858e-07	0.00071945	0.041571	48	47	-0.22052	0.73957	0.14782	0.394446	2745	34	0.25113
RVBD1020:mfd	23	7.318e-07	4.812e-05	0.003903	49	12	-0.28963	0.99307	0.95194	1.0	3839	3	0.1734
RVBD0265c:RVBD0265c	10	8.0535e-07	1.5258e-05	0.001369	50	7	-0.17857	0.99546	0.95483	1.0	3876	0	0
RVBD0819:mshD	7	8.9456e-07	9.3893e-06	0.00088	51	7	-0.21891	1.0	1.0	1.0	4016	0	0
RVBD3721c:dnaZX	132	9.4423e-07	0.00096357	0.053478	52	37	-0.30741	0.83558	0.2361	0.528591	3028	21	0.22599
RVBD0563:htpX	10	9.9142e-07	1.7605e-05	0.001515	53	8	-0.23304	1.0	0.99997	1.0	4009	0	0
RVBD1448c:tal	6	1.0653e-06	1.7605e-05	0.001515	54	6	-0.12964	1.0	0.99998	1.0	4014	0	0
RVBD2926c:RVBD2926c	7	1.1417e-06	1.0563e-05	0.000969	55	7	-0.43883	1.0	1.0	1.0	4012	0	0
RVBD0249c:RVBD0249c	16	2.2311e-06	7.6288e-05	0.005645	56	10	-0.20624	0.99996	0.99752	1.0	3998	0	0
RVBD1109c:RVBD1109c	6	3.7111e-06	5.5162e-05	0.00439	57	6	-0.28416	0.99999	0.99992	1.0	4003	0	0
RVBD1185c:fadD21	21	4.5186e-06	0.00022652	0.01541	58	10	-0.22074	0.66073	0.40596	0.714309	2513	4	0.23111
RVBD3585:radA	7	5.5437e-06	4.5773e-05	0.003786	59	5	-0.21493	0.99928	0.99445	1.0	3962	0	0
RVBD1819c:bacA	32	6.1135e-06	0.00047064	0.02877	60	14	-0.17613	0.98319	0.9118	1.0	3730	3	0.19141
RVBD3613c:RVBD3613c	6	6.4144e-06	7.6288e-05	0.005645	61	6	-0.18823	0.99999	0.99995	1.0	4005	0	0
RVBD0820:phoT	7	6.4894e-06	5.9857e-05	0.004675	62	6	-0.16156	0.70533	0.51571	0.799948	2660	1	0.38855
RVBD3371:RVBD3371	15	6.7895e-06	0.00015844	0.011118	63	8	-0.26506	0.93539	0.8176	0.989389	3406	2	0.19746
RVBD1328:glgP	19	9.4405e-06	0.00031102	0.020183	64	11	-0.16323	0.75858	0.542	0.819123	2800	2	0.24702
RVBD2711:ideR	56	1.2173e-05	0.0019354	0.094628	65	22	-0.20937	1.0	0.99975	1.0	4011	3	0.19539
RVBD2204c:RVBD2204c	6	1.4307e-05	0.00014671	0.010488	66	4	-0.47437	0.99481	0.97206	1.0	3866	0	0
RVBD0465c:RVBD0465c	12	1.6428e-05	0.00023356	0.015637	67	6	-0.2073	0.70485	0.52017	0.803697	2659	3	0.15003
RVBD2397c:cysA1	87	1.6627e-05	0.0047052	0.177201	68	28	-0.20537	0.91263	0.47236	0.772556	3297	16	0.21266
RVBD1842c:RVBD1842c	11	2.4039e-05	0.00038613	0.024677	69	8	-0.18161	0.99986	0.99708	1.0	3988	0	0
RVBD1107c:xseB	4	3.5927e-05	0.00011854	0.008621	70	4	-0.2756	0.99993	0.99983	1.0	3993	0	0
