id	num	neg|score	neg|p-value	neg|fdr	neg|rank	neg|goodsgrna	neg|lfc	pos|score	pos|p-value	pos|fdr	pos|rank	pos|goodsgrna	pos|lfc
RVBD2163c:pbpB	150	5.9067e-97	1.1723e-06	3e-05	1	139	-1.4857	1.0	0.99998	1.0	4045	4	0.15758
RVBD2587c:secD	161	3.5324e-88	1.1723e-06	3e-05	2	141	-0.76277	1.0	0.99998	1.0	4043	5	0.28927
RVBD0667:rpoB	209	5.8201e-76	1.1723e-06	3e-05	3	173	-0.93079	1.0	0.99998	1.0	4033	14	0.36392
RVBD0467:icl1	81	9.1156e-74	1.1723e-06	3e-05	4	79	-0.85362	1.0	1.0	1.0	4047	0	0
RVBD3846:sodA	66	1.4892e-60	1.1723e-06	3e-05	5	64	-1.2842	1.0	1.0	1.0	4048	0	0
RVBD2165c:RVBD2165c	101	1.8206e-53	1.1723e-06	3e-05	6	82	-1.7003	1.0	0.99854	1.0	3999	7	0.29712
RVBD2164c:RVBD2164c	109	3.7091e-53	1.1723e-06	3e-05	7	89	-0.98082	0.99999	0.96663	1.0	3954	11	0.20921
RVBD2154c:ftsW	137	2.7874e-52	1.1723e-06	3e-05	8	118	-0.72682	1.0	0.99998	1.0	4027	4	0.30854
RVBD0668:rpoC	180	2.4205e-45	1.1723e-06	3e-05	9	126	-0.90261	1.0	0.99998	1.0	4019	15	0.43768
RVBD2586c:secF	95	1.2111e-44	1.1723e-06	3e-05	10	82	-0.74986	1.0	0.99992	1.0	4012	3	0.19089
RVBD0058:dnaB	126	4.1419e-44	1.1723e-06	3e-05	11	102	-0.81531	1.0	0.99991	1.0	4014	7	0.28117
RVBD1837c:glcB	231	6.6602e-44	1.1723e-06	3e-05	12	163	-0.34106	1.0	0.99998	1.0	4035	13	0.2081
RVBD1708:RVBD1708	105	8.3377e-37	1.1723e-06	3e-05	13	88	-0.66493	1.0	0.99923	1.0	4004	7	0.20023
RVBD0020c:fhaA	90	2.1309e-34	1.1723e-06	3e-05	14	72	-0.87501	1.0	0.99999	1.0	4025	3	0.21404
RVBD3051c:nrdE	106	7.2436e-32	1.1723e-06	3e-05	15	85	-0.77117	1.0	0.99765	1.0	3994	3	0.33012
RVBD2870c:dxr	113	7.7646e-30	1.1723e-06	3e-05	16	83	-0.83604	1.0	0.99995	1.0	4016	8	0.20456
RVBD1475c:acn	237	1.8937e-29	1.1723e-06	3e-05	17	139	-0.48607	1.0	0.99998	1.0	4034	37	0.18424
RVBD2711:ideR	56	7.5577e-29	1.1723e-06	3e-05	18	43	-0.9391	1.0	0.99913	1.0	3977	1	0.2296
RVBD1327c:glgE	167	9.5055e-29	1.1723e-06	3e-05	19	113	-0.53544	1.0	0.99998	1.0	4041	6	0.13658
RVBD3587c:RVBD3587c	53	1.7363e-28	1.1723e-06	3e-05	20	40	-1.7883	0.98093	0.56764	1.0	3070	6	0.3096
RVBD2984:ppk1	225	1.4969e-27	1.1723e-06	3e-05	21	140	-0.42856	1.0	0.99998	1.0	4044	13	0.20695
RVBD2247:accD6	94	2.212e-26	1.1723e-06	3e-05	22	75	-0.86149	1.0	0.99608	1.0	3985	5	0.30972
RVBD2444c:rne	201	1.8778e-25	1.1723e-06	3e-05	23	120	-0.42791	0.88	0.044158	0.235752	2127	40	0.6868
RVBD2927c:RVBD2927c	31	8.2353e-25	1.1723e-06	3e-05	24	25	-2.7408	0.99996	0.99734	1.0	3918	1	0.23075
RVBD0542c:menE	85	1.0964e-24	1.1723e-06	3e-05	25	62	-0.55366	0.99959	0.84424	1.0	3824	10	0.38206
RVBD0018c:pstP	155	1.5361e-24	1.1723e-06	3e-05	26	104	-0.38586	0.99997	0.9332	1.0	3928	15	0.26457
ssr:ssr	26	2.8046e-24	1.1723e-06	3e-05	27	23	-2.3445	1.0	1.0	1.0	4009	0	0
RVBD3100c:smpB	21	7.2962e-23	1.1723e-06	3e-05	28	20	-2.1142	1.0	1.0	1.0	4026	0	0
RVBD0957:purH	105	1.079e-22	1.1723e-06	3e-05	29	76	-0.41169	1.0	0.9978	1.0	3995	6	0.1985
RVBD1299:prfA	72	5.7975e-19	1.1723e-06	3e-05	30	52	-0.6615	1.0	0.99754	1.0	3975	3	0.43192
RVBD0883c:RVBD0883c	54	9.1004e-19	1.1723e-06	3e-05	31	43	-0.65827	0.99638	0.81387	1.0	3555	6	0.26031
RVBD0001:dnaA	46	1.3849e-18	1.1723e-06	3e-05	32	34	-1.506	0.87363	0.23012	0.789437	2101	7	0.37589
RVBD2703:sigA	36	2.4521e-18	1.1723e-06	3e-05	33	27	-1.2495	0.99997	0.99757	1.0	3927	1	0.54652
RVBD1326c:glgB	203	2.5439e-18	1.1723e-06	3e-05	34	116	-0.43135	1.0	0.99998	1.0	4042	10	0.21343
RVBD1611:trpC	76	1.1776e-17	1.1723e-06	3e-05	35	57	-0.58144	1.0	0.99999	1.0	4018	2	0.24288
RVBD0429c:def	67	2.0188e-17	1.1723e-06	3e-05	36	46	-0.55055	0.50245	0.0083688	0.057003	1080	8	0.51375
RVBD0684:fusA1	109	5.9022e-17	1.1723e-06	3e-05	37	55	-0.95775	0.0077581	1.1723e-06	1.5e-05	395	44	0.67701
RVBD1072:RVBD1072	14	6.5266e-17	1.1723e-06	3e-05	38	14	-1.3707	1.0	1.0	1.0	4038	0	0
RVBD3411c:guaB2	104	8.1284e-17	1.1723e-06	3e-05	39	70	-0.45184	1.0	0.99991	1.0	4013	9	0.27955
RVBD1473:RVBD1473	6	1.5435e-16	1.1723e-06	3e-05	40	6	-3.1692	1.0	1.0	1.0	4046	0	0
RVBD1712:cmk	55	2.5955e-16	1.1723e-06	3e-05	41	39	-0.53385	1.0	0.99982	1.0	3993	2	0.28688
RVBD2682c:dxs1	112	6.8612e-16	1.1723e-06	3e-05	42	49	-1.0139	0.036871	3.5168e-06	4.3e-05	476	43	0.62281
RVBD0806c:cpsY	29	2.2332e-15	1.1723e-06	3e-05	43	26	-0.47781	0.99999	0.99899	1.0	3952	1	0.19724
RVBD1711:RVBD1711	52	3.0121e-15	1.1723e-06	3e-05	44	40	-0.40044	0.99999	0.99819	1.0	3957	3	0.23792
RVBD1827:garA	28	8.354e-15	1.1723e-06	3e-05	45	21	-1.3006	0.87343	0.4083	1.0	2100	4	0.77983
RVBD2746c:pgsA3	74	1.8093e-14	1.1723e-06	3e-05	46	49	-0.37562	0.99999	0.99478	1.0	3963	4	0.28879
RVBD1300:hemK	76	3.365e-14	1.1723e-06	3e-05	47	53	-0.36272	1.0	0.99999	1.0	4021	2	0.21789
RVBD0127:mak	12	4.697e-14	1.1723e-06	3e-05	48	12	-0.92667	1.0	1.0	1.0	4040	0	0
RVBD1832:gcvB	242	8.8772e-14	1.1723e-06	3e-05	49	116	-0.40265	1.0	0.99998	1.0	4036	41	0.21333
RVBD1423:whiA	67	1.7262e-13	1.1723e-06	3e-05	50	37	-0.72831	0.99709	0.74994	1.0	3597	12	0.24466
RVBD0808:purF	107	2.1564e-13	1.1723e-06	3e-05	51	60	-0.5169	0.99694	0.50138	1.0	3585	13	0.27873
RVBD0563:htpX	10	2.432e-13	1.1723e-06	3e-05	52	10	-0.94267	1.0	1.0	1.0	4037	0	0
RVBD3101c:ftsX	14	3.0227e-13	1.1723e-06	3e-05	53	14	-1.0639	1.0	1.0	1.0	4032	0	0
RVBD0685:tuf	80	5.5766e-13	1.1723e-06	3e-05	54	45	-0.92475	0.99996	0.96881	1.0	3919	7	0.60884
RVBD3597c:lsr2	16	5.6262e-13	1.1723e-06	3e-05	55	16	-0.58263	1.0	1.0	1.0	4024	0	0
RVBD0708:rplP	11	1.2118e-12	1.1723e-06	3e-05	56	10	-1.5313	0.76387	0.4312	1.0	1666	1	0.53216
RVBD1713:engA	83	1.2267e-12	1.1723e-06	3e-05	57	50	-0.51317	0.99998	0.97318	1.0	3929	10	0.34939
RVBD2725c:hflX	6	1.7258e-12	1.1723e-06	3e-05	58	6	-1.0346	1.0	1.0	1.0	4039	0	0
RVBD3809c:glf	82	5.9148e-12	1.1723e-06	3e-05	59	53	-0.45844	1.0	0.99999	1.0	4031	3	0.20254
RVBD0066c:icd2	22	6.0978e-12	1.1723e-06	3e-05	60	19	-0.45066	1.0	0.99986	1.0	3974	0	0
RVBD1830:RVBD1830	43	1.8298e-11	1.1723e-06	3e-05	61	29	-0.77063	0.99543	0.85864	1.0	3503	4	0.34001
RVBD1908c:katG	12	2.4577e-11	1.1723e-06	3e-05	62	12	-0.6392	1.0	1.0	1.0	4017	0	0
RVBD0736:rslA	8	3.0364e-11	1.1723e-06	3e-05	63	8	-1.1297	1.0	1.0	1.0	4003	0	0
RVBD3025c:iscS	91	4.3605e-11	1.1723e-06	3e-05	64	47	-0.57945	0.96388	0.18582	0.695672	2793	18	0.23101
RVBD1296:thrB	100	4.4623e-11	1.1723e-06	3e-05	65	56	-0.31366	0.19644	5.7441e-05	0.000593	689	12	0.22849
RVBD0871:cspB	6	7.2678e-11	1.1723e-06	3e-05	66	6	-1.0318	1.0	1.0	1.0	4030	0	0
RVBD2008c:RVBD2008c	13	7.2962e-11	1.1723e-06	3e-05	67	13	-1.3457	1.0	1.0	1.0	4029	0	0
RVBD1540:RVBD1540	58	7.6042e-11	1.1723e-06	3e-05	68	39	-0.3449	0.99998	0.99441	1.0	3933	4	0.28191
RVBD2511:orn	42	8.9326e-11	1.1723e-06	3e-05	69	27	-0.55526	1.0	0.99936	1.0	3970	1	0.17534
RVBD1472:echA12	9	1.0488e-10	1.1723e-06	3e-05	70	9	-0.91073	1.0	1.0	1.0	4002	0	0
RVBD2731:RVBD2731	10	1.4642e-10	1.1723e-06	3e-05	71	10	-0.73739	1.0	1.0	1.0	4015	0	0
RVBD3918c:parA	84	3.597e-10	1.1723e-06	3e-05	72	49	-0.57443	0.99881	0.7462	1.0	3735	11	0.25518
RVBD0903c:prrA	66	4.1333e-10	1.1723e-06	3e-05	73	39	-0.73311	0.99969	0.93282	1.0	3838	8	0.40107
RVBD3102c:ftsE	7	5.7057e-10	1.1723e-06	3e-05	74	7	-1.314	1.0	1.0	1.0	4020	0	0
RVBD1014c:pth	37	7.4577e-10	1.1723e-06	3e-05	75	28	-0.52619	0.99998	0.99824	1.0	3938	3	0.196
RVBD1640c:lysX	29	7.9948e-10	1.1723e-06	3e-05	76	24	-0.43429	1.0	1.0	1.0	4023	0	0
RVBD3052c:nrdI	58	1.4561e-09	1.1723e-06	3e-05	77	34	-0.56688	0.99939	0.92886	1.0	3794	4	0.32267
RVBD3624c:hpt	64	2.6957e-09	1.1723e-06	3e-05	78	39	-0.37148	1.0	0.99744	1.0	3965	5	0.25953
RVBD0002:dnaN	132	3.7076e-09	1.1723e-06	3e-05	79	69	-0.31902	0.95192	0.12099	0.513513	2649	28	0.50029
RVBD0823c:RVBD0823c	6	7.8419e-09	1.1723e-06	3e-05	80	6	-1.2708	1.0	1.0	1.0	4001	0	0
RVBD1826:gcvH	22	8.193e-09	1.1723e-06	3e-05	81	19	-0.62719	0.99999	0.99924	1.0	3950	0	0
RVBD1420:uvrC	16	9.1136e-09	1.1723e-06	3e-05	82	15	-0.37822	1.0	1.0	1.0	3996	0	0
RVBD3197A:whiB7	4	1.078e-08	1.1723e-06	3e-05	83	4	-2.7506	1.0	1.0	1.0	4010	0	0
RVBD1622c:cydB	21	1.1526e-08	1.1723e-06	3e-05	84	16	-0.72872	1.0	1.0	1.0	4008	0	0
RVBD2153c:murG	160	1.2307e-08	1.1723e-06	3e-05	85	77	-0.3841	0.99943	0.72537	1.0	3803	33	0.43321
RVBD2050:RVBD2050	29	1.8731e-08	1.1723e-06	3e-05	86	22	-0.62019	1.0	0.99996	1.0	3997	0	0
RVBD3634c:galE1	40	2.7993e-08	1.1723e-06	3e-05	87	26	-0.51117	0.99276	0.83473	1.0	3389	6	0.18702
RVBD2537c:aroD	28	3.2722e-08	1.1723e-06	3e-05	88	21	-0.42384	0.99761	0.96174	1.0	3638	1	0.15294
RVBD0315:RVBD0315	13	3.929e-08	1.1723e-06	3e-05	89	12	-0.29461	1.0	1.0	1.0	3980	0	0
RVBD0982:mprB	140	4.1103e-08	1.1723e-06	3e-05	90	70	-0.25541	1.0	0.99998	1.0	4022	18	0.22406
RVBD3841:bfrB	5	4.2302e-08	1.1723e-06	3e-05	91	5	-0.72788	0.99999	1.0	1.0	3951	0	0
RVBD3455c:truA	76	5.0035e-08	1.1723e-06	3e-05	92	38	-0.39863	0.86253	0.080456	0.381917	2050	9	0.15192
RVBD2368c:phoH1	6	5.5413e-08	1.1723e-06	3e-05	93	6	-0.53978	1.0	1.0	1.0	4006	0	0
RVBD1623c:cydA	12	5.6763e-08	1.1723e-06	3e-05	94	12	-0.67592	1.0	1.0	1.0	4005	0	0
RVBD1387:PPE20	18	1.2272e-07	1.1723e-06	3e-05	95	15	-0.31699	0.99988	0.99599	1.0	3889	0	0
RVBD0019c:fhaB	4	1.5899e-07	1.1723e-06	3e-05	96	4	-1.307	1.0	1.0	1.0	3998	0	0
RVBD2150c:ftsZ	25	1.7569e-07	1.1723e-06	3e-05	97	17	-0.58858	0.88538	0.48067	1.0	2148	4	0.62889
RVBD0902c:prrB	112	1.8745e-07	1.1723e-06	3e-05	98	47	-0.47621	0.99246	0.36466	1.0	3378	28	0.24687
RVBD2147c:RVBD2147c	21	1.9107e-07	1.1723e-06	3e-05	99	16	-0.5847	0.99973	0.99172	1.0	3848	1	0.11648
RVBD3582c:ispD	82	2.0654e-07	1.1723e-06	3e-05	100	43	-0.39774	0.99948	0.83959	1.0	3811	10	0.27137
RVBD2517c:RVBD2517c	7	2.3131e-07	1.1723e-06	3e-05	101	7	-0.83131	0.99993	0.99999	1.0	3905	0	0
RVBD2890c:rpsB	47	2.3272e-07	1.1723e-06	3e-05	102	27	-0.52836	0.80425	0.14204	0.576011	1801	7	0.42114
RVBD2583c:relA	15	2.6226e-07	1.1723e-06	3e-05	103	9	-0.93289	0.66511	0.26136	0.856274	1394	4	0.25242
RVBD1831:RVBD1831	6	2.9733e-07	1.1723e-06	3e-05	104	6	-1.0092	1.0	1.0	1.0	3992	0	0
RVBD3852:hns	6	4.4693e-07	1.1723e-06	3e-05	105	6	-0.55219	0.99982	0.99996	1.0	3864	0	0
RVBD1828:RVBD1828	105	5.3039e-07	1.1723e-06	3e-05	106	29	-0.55618	1.1467e-07	1.1723e-06	1.5e-05	190	65	0.43141
RVBD1222:rseA	6	5.5668e-07	1.1723e-06	3e-05	107	6	-1.1613	1.0	1.0	1.0	3989	0	0
RVBD3274c:fadE25	10	6.2711e-07	1.1723e-06	3e-05	108	10	-0.25223	1.0	1.0	1.0	3987	0	0
RVBD0156:pntAb	9	6.3546e-07	1.1723e-06	3e-05	109	9	-0.30588	1.0	1.0	1.0	3986	0	0
