id	num	neg|score	neg|p-value	neg|fdr	neg|rank	neg|goodsgrna	neg|lfc	pos|score	pos|p-value	pos|fdr	pos|rank	pos|goodsgrna	pos|lfc
RVBD3794:embA	380	1.4675e-180	1.1712e-06	4e-06	1	344	-3.3463	0.8918	0.99924	1.0	3245	5	0.22077
RVBD2524c:fas	694	1.3341e-174	1.1712e-06	4e-06	2	614	-2.6416	0.93041	0.99962	1.0	3379	13	0.25648
RVBD3795:embB	371	1.0907e-136	1.1712e-06	4e-06	3	311	-3.4197	0.98391	0.99996	1.0	3637	9	0.22969
RVBD0206c:mmpL3	279	4.664e-113	1.1712e-06	4e-06	4	264	-3.5181	1.0	1.0	1.0	3984	1	0.24962
RVBD1828:RVBD1828	108	6.0034e-82	1.1712e-06	4e-06	5	104	-3.7375	0.84368	0.99825	1.0	3074	1	0.32657
RVBD3645:RVBD3645	174	2.4887e-75	1.1712e-06	4e-06	6	159	-3.3455	1.0	1.0	1.0	4041	0	0
RVBD3793:embC	415	2.4736e-74	1.1712e-06	4e-06	7	324	-1.8967	0.32094	0.91822	1.0	1665	16	0.24321
RVBD0015c:pknA	96	1.4811e-73	1.1712e-06	4e-06	8	95	-4.3217	1.0	1.0	1.0	4050	0	0
RVBD2673:aftC	220	2.0096e-72	1.1712e-06	4e-06	9	182	-2.3844	0.5726	0.98125	1.0	2331	6	0.32833
RVBD3808c:glfT2	176	6.8916e-70	1.1712e-06	4e-06	10	167	-2.6894	1.0	1.0	1.0	4030	0	0
RVBD3805c:aftB	264	2.4591e-69	1.1712e-06	4e-06	11	238	-2.3155	0.98131	0.99996	1.0	3617	4	0.31383
RVBD1479:moxR1	161	2.4923e-69	1.1712e-06	4e-06	12	115	-2.7977	0.78269	0.99644	1.0	2904	7	0.27634
RVBD1697:RVBD1697	106	1.0043e-68	1.1712e-06	4e-06	13	98	-4.3946	0.99993	1.0	1.0	3939	1	0.15437
RVBD0667:rpoB	282	1.5555e-62	1.1712e-06	4e-06	14	251	-1.9753	1.0	1.0	1.0	3987	2	0.20356
RVBD0014c:pknB	154	2.0772e-60	1.1712e-06	4e-06	15	139	-2.415	1.0	1.0	1.0	4019	0	0
RVBD3778c:RVBD3778c	120	8.6057e-59	1.1712e-06	4e-06	16	119	-2.4848	1.0	1.0	1.0	4046	0	0
RVBD3257c:pmmA	104	4.0202e-55	1.1712e-06	4e-06	17	99	-2.9654	0.99566	0.99999	1.0	3768	2	0.23635
RVBD2925c:rnc	69	6.3911e-55	1.1712e-06	4e-06	18	64	-4.3667	0.99998	1.0	1.0	3961	0	0
RVBD3809c:glf	88	3.1253e-54	1.1712e-06	4e-06	19	85	-2.9051	1.0	1.0	1.0	3998	0	0
RVBD1302:rfe	231	1.7351e-52	1.1712e-06	4e-06	20	182	-2.4763	0.91619	0.9995	1.0	3322	7	0.27828
RVBD3246c:mtrA	57	3.3296e-51	1.1712e-06	4e-06	21	56	-4.6851	1.0	1.0	1.0	4048	0	0
RVBD3596c:clpC1	144	1.1688e-50	1.1712e-06	4e-06	22	141	-2.545	1.0	1.0	1.0	4031	0	0
RVBD1477:ripA	138	2.812e-50	1.1712e-06	4e-06	23	126	-3.4339	0.9999	1.0	1.0	3935	1	0.24597
RVBD0668:rpoC	251	9.6881e-50	1.1712e-06	4e-06	24	224	-2.078	0.99997	1.0	1.0	3952	2	0.26392
RVBD0236c:aftD	485	1.2897e-48	1.1712e-06	4e-06	25	339	-1.8489	0.72014	0.99367	1.0	2725	23	0.25901
RVBD2093c:tatC	130	8.4604e-48	1.1712e-06	4e-06	26	130	-1.3714	1.0	1.0	1.0	4052	0	0
RVBD0732:secY	158	2.6174e-45	1.1712e-06	4e-06	27	139	-2.5111	0.19823	0.83717	1.0	1362	9	0.27765
RVBD0227c:RVBD0227c	99	3.1548e-43	1.1712e-06	4e-06	28	94	-2.8192	1.0	1.0	1.0	3982	0	0
RVBD0006:gyrA	196	8.8587e-43	1.1712e-06	4e-06	29	137	-2.7889	0.68958	0.99181	1.0	2648	10	0.29148
RVBD3240c:secA1	184	1.1073e-42	1.1712e-06	4e-06	30	149	-2.493	0.16696	0.80608	1.0	1273	14	0.3071
