id	num	neg|score	neg|p-value	neg|fdr	neg|rank	neg|goodsgrna	neg|lfc	pos|score	pos|p-value	pos|fdr	pos|rank	pos|goodsgrna	pos|lfc
RVBD0667:rpoB	209	3.9294e-89	1.1723e-06	6.5e-05	1	154	-0.60463	1.0	0.99977	1.0	4043	12	0.36822
RVBD2587c:secD	161	1.2667e-79	1.1723e-06	6.5e-05	2	119	-0.54267	1.0	0.99977	1.0	4036	8	0.18582
RVBD2163c:pbpB	150	1.7267e-55	1.1723e-06	6.5e-05	3	112	-0.51762	1.0	0.99977	1.0	4041	6	0.19639
RVBD0668:rpoC	180	8.7488e-47	1.1723e-06	6.5e-05	4	106	-0.52026	1.0	0.94878	1.0	3997	14	0.39563
RVBD0467:icl1	81	3.5033e-46	1.1723e-06	6.5e-05	5	68	-0.32305	1.0	0.99953	1.0	4022	1	0.40701
RVBD2165c:RVBD2165c	101	1.5728e-44	1.1723e-06	6.5e-05	6	74	-0.6387	0.70939	0.00029893	0.002423	1964	12	0.27272
RVBD2586c:secF	95	4.2478e-42	1.1723e-06	6.5e-05	7	67	-0.50229	1.0	0.98973	1.0	4011	10	0.17492
RVBD1299:prfA	72	5.0258e-36	1.1723e-06	6.5e-05	8	56	-0.44055	1.0	0.99996	1.0	4037	2	0.22502
RVBD1326c:glgB	203	2.3889e-35	1.1723e-06	6.5e-05	9	112	-0.38326	1.0	0.99864	1.0	4024	14	0.23922
RVBD3100c:smpB	21	8.6243e-35	1.1723e-06	6.5e-05	10	20	-2.0878	1.0	1.0	1.0	4042	0	0
ssr:ssr	26	2.807e-34	1.1723e-06	6.5e-05	11	23	-1.7397	1.0	1.0	1.0	4028	0	0
RVBD1327c:glgE	167	4.6407e-33	1.1723e-06	6.5e-05	12	95	-0.3714	1.0	0.99977	1.0	4040	6	0.13324
RVBD0684:fusA1	109	1.5974e-29	1.1723e-06	6.5e-05	13	53	-0.73448	0.99946	0.46259	0.814397	3897	22	0.43708
RVBD0685:tuf	80	9.2738e-29	1.1723e-06	6.5e-05	14	51	-0.88217	1.0	0.99993	1.0	4044	2	0.30768
RVBD2927c:RVBD2927c	31	1.7494e-27	1.1723e-06	6.5e-05	15	24	-1.7929	0.99851	0.92619	1.0	3834	2	0.24026
RVBD1713:engA	83	4.1772e-26	1.1723e-06	6.5e-05	16	53	-0.39768	1.0	0.99809	1.0	4017	5	0.40737
RVBD1712:cmk	55	1.4576e-23	1.1723e-06	6.5e-05	17	40	-0.3947	1.0	0.99998	1.0	4032	2	0.23906
RVBD1711:RVBD1711	52	4.6947e-21	1.1723e-06	6.5e-05	18	37	-0.33191	1.0	0.99824	1.0	4000	3	0.17874
RVBD2164c:RVBD2164c	109	1.9101e-20	1.1723e-06	6.5e-05	19	60	-0.36381	1.0	0.99402	1.0	4019	10	0.19496
RVBD1473:RVBD1473	6	3.6107e-20	1.1723e-06	6.5e-05	20	6	-2.6996	1.0	1.0	1.0	4047	0	0
RVBD1475c:acn	237	1.2262e-17	1.1723e-06	6.5e-05	21	93	-0.30607	1.0	0.99626	1.0	4021	33	0.17058
RVBD3101c:ftsX	14	2.3745e-17	1.1723e-06	6.5e-05	22	14	-0.91833	1.0	1.0	1.0	4045	0	0
RVBD1472:echA12	9	2.2536e-15	1.1723e-06	6.5e-05	23	9	-0.82707	1.0	1.0	1.0	4020	0	0
RVBD2247:accD6	94	2.6724e-15	1.1723e-06	6.5e-05	24	47	-0.44675	0.99198	0.16385	0.431926	3628	10	0.26288
RVBD3587c:RVBD3587c	53	3.3457e-15	1.1723e-06	6.5e-05	25	32	-0.62325	0.97091	0.3055	0.6426	3277	12	0.22979
RVBD2154c:ftsW	137	4.2862e-15	1.1723e-06	6.5e-05	26	63	-0.42236	1.0	0.9139	1.0	3992	17	0.22407
RVBD3102c:ftsE	7	6.385e-15	1.1723e-06	6.5e-05	27	7	-1.4803	1.0	1.0	1.0	4046	0	0
RVBD0903c:prrA	66	1.742e-14	1.1723e-06	6.5e-05	28	34	-0.49571	0.9907	0.3691	0.720474	3588	12	0.22585
RVBD1014c:pth	37	3.4805e-14	1.1723e-06	6.5e-05	29	23	-0.45897	0.99739	0.85779	1.0	3785	3	0.26253
RVBD1015c:rplY	48	3.5704e-14	1.1723e-06	6.5e-05	30	32	-0.2896	0.99919	0.87751	1.0	3873	3	0.20839
RVBD1640c:lysX	29	6.019e-14	1.1723e-06	6.5e-05	31	22	-0.3012	1.0	1.0	1.0	4035	0	0
RVBD0001:dnaA	46	6.1698e-14	1.1723e-06	6.5e-05	32	23	-0.79604	0.99987	0.96539	1.0	3944	7	0.19993
RVBD3918c:parA	84	1.1852e-13	1.1723e-06	6.5e-05	33	41	-0.41849	1.0	0.99992	1.0	4039	6	0.23658
RVBD3051c:nrdE	106	2.0643e-13	1.1723e-06	6.5e-05	34	50	-0.52862	0.99996	0.76194	1.0	3965	15	0.18768
RVBD0652:rplL	16	8.0836e-13	1.1723e-06	6.5e-05	35	10	-1.5634	0.97227	0.77349	1.0	3306	3	0.32621
RVBD2725c:hflX	6	5.9762e-12	1.1723e-06	6.5e-05	36	6	-0.51034	1.0	1.0	1.0	4034	0	0
RVBD2731:RVBD2731	10	1.1088e-11	1.1723e-06	6.5e-05	37	9	-0.4829	0.99909	0.97917	1.0	3866	0	0
