id	num	neg|score	neg|p-value	neg|fdr	neg|rank	neg|goodsgrna	neg|lfc	pos|score	pos|p-value	pos|fdr	pos|rank	pos|goodsgrna	pos|lfc
RVBD3794:embA	373	1.3904e-214	1.1807e-06	1.9e-05	1	304	-1.3436	0.99738	0.99999	1.0	3912	11	0.22271
RVBD3795:embB	362	6.9695e-163	1.1807e-06	1.9e-05	2	274	-1.2764	0.99191	0.99998	1.0	3857	16	0.23429
RVBD3793:embC	406	3.2217e-109	1.1807e-06	1.9e-05	3	277	-0.91642	0.99951	1.0	1.0	3950	16	0.21767
RVBD1697:RVBD1697	98	4.7089e-109	1.1807e-06	1.9e-05	4	92	-2.6511	0.936	0.99982	1.0	3588	1	0.39822
RVBD2673:aftC	218	1.2136e-102	1.1807e-06	1.9e-05	5	169	-1.0993	0.98543	0.99997	1.0	3825	10	0.20639
RVBD3246c:mtrA	57	7.656e-85	1.1807e-06	1.9e-05	6	49	-3.7325	0.99592	0.99996	1.0	3895	2	0.19684
RVBD1477:ripA	115	5.6909e-79	1.1807e-06	1.9e-05	7	106	-1.3335	1.0	1.0	1.0	4011	0	0
RVBD0667:rpoB	161	9.9274e-68	1.1807e-06	1.9e-05	8	142	-0.8665	0.50214	0.97247	1.0	2018	2	0.53722
RVBD2524c:fas	437	4.0936e-66	1.1807e-06	1.9e-05	9	276	-0.71869	0.3096	0.91584	1.0	1479	32	0.18927
RVBD3245c:mtrB	142	5.1253e-61	1.1807e-06	1.9e-05	10	76	-1.3242	0.23508	0.86968	1.0	1236	23	0.20401
RVBD3805c:aftB	256	6.758e-61	1.1807e-06	1.9e-05	11	193	-0.58517	0.60827	0.98643	1.0	2367	8	0.31179
RVBD2984:ppk1	215	1.4462e-56	1.1807e-06	1.9e-05	12	169	-0.68198	1.0	1.0	1.0	4012	1	0.20988
RVBD3778c:RVBD3778c	111	1.2154e-55	1.1807e-06	1.9e-05	13	102	-0.82937	1.0	1.0	1.0	4000	1	0.32827
RVBD0206c:mmpL3	137	5.6826e-53	1.1807e-06	1.9e-05	14	108	-1.0928	0.61763	0.98738	1.0	2398	4	0.16448
RVBD0015c:pknA	75	5.0396e-50	1.1807e-06	1.9e-05	15	67	-1.394	0.99999	1.0	1.0	3982	1	0.13665
RVBD2174:mptA	190	1.555e-49	1.1807e-06	1.9e-05	16	134	-0.81813	0.7904	0.99723	1.0	3006	13	0.20318
RVBD1166:lpqW	150	4.095e-47	1.1807e-06	1.9e-05	17	118	-0.79808	0.92807	0.99972	1.0	3557	1	0.25641
RVBD3645:RVBD3645	164	2.4968e-44	1.1807e-06	1.9e-05	18	134	-0.59233	1.0	1.0	1.0	3999	2	0.21684
RVBD2925c:rnc	68	2.8465e-41	1.1807e-06	1.9e-05	19	57	-1.1491	0.99238	0.99993	1.0	3862	2	0.14603
RVBD0668:rpoC	127	1.1376e-39	1.1807e-06	1.9e-05	20	100	-0.72597	1.0	1.0	1.0	4006	0	0
RVBD1302:rfe	207	2.6131e-37	1.1807e-06	1.9e-05	21	126	-0.89792	0.85463	0.99886	1.0	3246	12	0.19972
RVBD2201:asnB	173	1.7101e-32	1.1807e-06	1.9e-05	22	98	-1.1212	0.65753	0.99115	1.0	2513	16	0.17193
RVBD2457c:clpX	97	1.3692e-29	1.1807e-06	1.9e-05	23	66	-1.145	0.66688	0.99083	1.0	2549	5	0.26505
RVBD1459c:RVBD1459c	203	5.682e-28	1.1807e-06	1.9e-05	24	129	-0.43901	0.99769	0.99999	1.0	3915	8	0.22159
RVBD1476:RVBD1476	77	6.2491e-26	1.1807e-06	1.9e-05	25	54	-0.92632	0.99129	0.99999	1.0	3853	3	0.18184
RVBD0236c:aftD	450	7.3141e-26	1.1807e-06	1.9e-05	26	235	-0.50849	0.26272	0.88582	1.0	1332	31	0.25463
RVBD3587c:RVBD3587c	38	4.4054e-22	1.1807e-06	1.9e-05	27	27	-1.6931	0.5011	0.91072	1.0	2014	2	0.29176
RVBD3043c:ctaD	156	5.9833e-21	1.1807e-06	1.9e-05	28	107	-0.44374	0.99989	1.0	1.0	3966	4	0.42178
RVBD2093c:tatC	100	9.0812e-21	1.1807e-06	1.9e-05	29	78	-0.69714	0.88627	0.99938	1.0	3375	2	0.46602
RVBD2110c:prcB	69	1.5087e-20	1.1807e-06	1.9e-05	30	55	-0.56977	0.99414	0.99998	1.0	3879	3	0.14087
RVBD1822:pgsA2	109	3.6322e-20	1.1807e-06	1.9e-05	31	74	-0.44505	0.82606	0.99831	1.0	3147	4	0.17588
RVBD0017c:rodA	15	5.6789e-19	1.1807e-06	1.9e-05	32	15	-1.0459	1.0	1.0	1.0	4018	0	0
RVBD1223:htrA	73	5.8754e-19	1.1807e-06	1.9e-05	33	59	-0.60982	0.99462	0.99997	1.0	3885	1	0.18884
RVBD3792:aftA	204	6.9084e-18	1.1807e-06	1.9e-05	34	122	-0.4925	0.99994	1.0	1.0	3971	10	0.16245
RVBD0020c:fhaA	85	1.0316e-17	1.1807e-06	1.9e-05	35	58	-0.82128	0.64493	0.9872	1.0	2478	4	0.31578
RVBD3790:dprE1	107	5.3407e-17	1.1807e-06	1.9e-05	36	60	-0.95382	0.77799	0.99688	1.0	2952	11	0.19688
RVBD3264c:manB	133	1.9794e-16	1.1807e-06	1.9e-05	37	76	-0.65378	0.75004	0.9961	1.0	2847	10	0.18544
RVBD3035:RVBD3035	71	3.7247e-16	1.1807e-06	1.9e-05	38	53	-0.52187	0.99511	0.99998	1.0	3889	1	0.23761
RVBD2612c:pgsA1	76	7.2641e-16	1.1807e-06	1.9e-05	39	48	-0.96546	0.95647	0.99977	1.0	3686	5	0.16357
RVBD2511:orn	41	1.0907e-15	1.1807e-06	1.9e-05	40	27	-1.2575	0.68539	0.96937	1.0	2622	4	0.18444
RVBD3810:pirG	5	1.7286e-15	1.1807e-06	1.9e-05	41	5	-3.3372	1.0	1.0	1.0	4017	0	0
RVBD0383c:RVBD0383c	35	1.8065e-15	1.1807e-06	1.9e-05	42	30	-0.76133	0.95734	0.99674	1.0	3688	1	0.23044
RVBD0994:moeA1	9	2.1674e-15	1.1807e-06	1.9e-05	43	9	-1.792	1.0	1.0	1.0	4016	0	0
RVBD3809c:glf	35	2.6379e-15	1.1807e-06	1.9e-05	44	31	-1.0435	1.0	1.0	1.0	4014	0	0
RVBD1411c:lprG	7	4.6213e-15	1.1807e-06	1.9e-05	45	7	-2.0264	1.0	1.0	1.0	4015	0	0
RVBD0126:treS	27	7.562e-15	1.1807e-06	1.9e-05	46	25	-0.59163	1.0	1.0	1.0	3997	0	0
RVBD0410c:pknG	19	8.0135e-15	1.1807e-06	1.9e-05	47	18	-0.84244	1.0	1.0	1.0	3985	0	0
RVBD0364:RVBD0364	90	1.1167e-14	1.1807e-06	1.9e-05	48	49	-0.98181	0.36058	0.92782	1.0	1628	12	0.16463
RVBD1698:mctB	9	3.8722e-14	1.1807e-06	1.9e-05	49	9	-1.1924	1.0	1.0	1.0	4013	0	0
RVBD3604c:RVBD3604c	80	1.101e-13	1.1807e-06	1.9e-05	50	49	-0.51179	0.47168	0.95549	1.0	1916	6	0.27149
RVBD2610c:pimA	108	1.3089e-13	1.1807e-06	1.9e-05	51	58	-0.66015	0.94728	0.99985	1.0	3644	9	0.16829
RVBD3791:dprE2	65	2.7423e-13	1.1807e-06	1.9e-05	52	47	-0.59025	0.55793	0.96356	1.0	2205	8	0.19961
RVBD1451:ctaB	92	5.1779e-13	1.1807e-06	1.9e-05	53	56	-0.44856	0.94889	0.99981	1.0	3651	5	0.2085
RVBD2869c:rip	15	9.9099e-13	1.1807e-06	1.9e-05	54	14	-1.3464	0.99716	0.99976	1.0	3907	0	0
RVBD0016c:pbpA	10	1.041e-12	1.1807e-06	1.9e-05	55	10	-1.2887	1.0	1.0	1.0	4010	0	0
RVBD3682:ponA2	15	1.1238e-12	1.1807e-06	1.9e-05	56	14	-0.49044	0.99999	1.0	1.0	3983	0	0
RVBD1410c:RVBD1410c	19	1.3558e-12	1.1807e-06	1.9e-05	57	19	-0.66753	1.0	1.0	1.0	4008	0	0
RVBD1539:lspA	72	2.9099e-12	1.1807e-06	1.9e-05	58	47	-0.61634	0.84572	0.99721	1.0	3212	3	0.17133
RVBD1708:RVBD1708	89	3.4748e-12	1.1807e-06	1.9e-05	59	58	-0.7074	0.21221	0.83121	1.0	1158	9	0.18975
RVBD3277:RVBD3277	75	9.8185e-12	1.1807e-06	1.9e-05	60	48	-0.80129	0.54176	0.96744	1.0	2146	6	0.23512
RVBD2926c:RVBD2926c	7	1.0835e-11	1.1807e-06	1.9e-05	61	7	-1.5496	1.0	1.0	1.0	4009	0	0
RVBD3808c:glfT2	57	1.1856e-11	1.1807e-06	1.9e-05	62	35	-0.94957	0.57696	0.96098	1.0	2261	3	0.12487
RVBD0058:dnaB	110	1.2246e-11	1.1807e-06	1.9e-05	63	65	-0.40852	0.44293	0.96014	1.0	1837	10	0.22408
RVBD3051c:nrdE	88	1.2261e-11	1.1807e-06	1.9e-05	64	48	-0.48924	0.15974	0.76687	1.0	970	7	0.23624
RVBD2703:sigA	25	2.0388e-11	1.1807e-06	1.9e-05	65	21	-0.4918	0.2504	0.6678	1.0	1296	3	0.26357
RVBD2611c:RVBD2611c	105	2.425e-11	1.1807e-06	1.9e-05	66	57	-0.45612	0.87602	0.99924	1.0	3334	5	0.20389
RVBD2051c:ppm1	249	2.9429e-11	1.1807e-06	1.9e-05	67	119	-0.33479	0.25504	0.88124	1.0	1310	19	0.18751
RVBD1254:RVBD1254	173	3.3895e-11	1.1807e-06	1.9e-05	68	97	-0.38563	0.88243	0.99931	1.0	3357	12	0.25249
RVBD1111c:RVBD1111c	71	3.5995e-11	1.1807e-06	1.9e-05	69	30	-1.3464	5.6219e-05	0.0083791	0.337058	75	19	0.2483
RVBD3030:RVBD3030	61	5.9841e-11	1.1807e-06	1.9e-05	70	41	-0.75539	0.6027	0.96957	1.0	2347	3	0.44112
RVBD3257c:pmmA	40	5.9963e-11	1.1807e-06	1.9e-05	71	30	-0.66783	0.99784	0.99975	1.0	3919	1	0.16424
RVBD2883c:pyrH	77	1.2415e-10	1.1807e-06	1.9e-05	72	49	-0.42931	0.85492	0.99804	1.0	3249	6	0.19176
RVBD1925:fadD31	10	1.322e-10	1.1807e-06	1.9e-05	73	9	-0.62233	0.99963	0.99999	1.0	3953	0	0
RVBD2109c:prcA	37	2.1862e-10	1.1807e-06	1.9e-05	74	28	-0.54703	1.0	1.0	1.0	4005	0	0
RVBD1481:RVBD1481	123	3.0846e-10	1.1807e-06	1.9e-05	75	69	-0.34212	0.99942	1.0	1.0	3948	5	0.17414
RVBD0411c:glnH	9	4.3402e-10	1.1807e-06	1.9e-05	76	8	-0.82128	0.9998	1.0	1.0	3959	0	0
RVBD3909:RVBD3909	185	5.9995e-10	1.1807e-06	1.9e-05	77	75	-0.86721	0.078423	0.63574	1.0	626	33	0.19701
RVBD3800c:pks13	255	6.1367e-10	1.1807e-06	1.9e-05	78	127	-0.5842	0.76755	0.99668	1.0	2906	32	0.18542
RVBD2091c:RVBD2091c	8	6.4449e-10	1.1807e-06	1.9e-05	79	8	-0.48368	1.0	1.0	1.0	4007	0	0
RVBD1384:carB	183	1.077e-09	1.1807e-06	1.9e-05	80	97	-0.38132	0.24149	0.87318	1.0	1265	20	0.20467
RVBD1480:RVBD1480	52	1.2724e-09	1.1807e-06	1.9e-05	81	36	-0.64042	0.59087	0.95705	1.0	2306	6	0.1762
RVBD2518c:ldtB	8	1.4379e-09	1.1807e-06	1.9e-05	82	8	-0.92563	1.0	1.0	1.0	3996	0	0
RVBD2699c:RVBD2699c	19	1.6856e-09	1.1807e-06	1.9e-05	83	15	-0.8427	0.99577	0.9996	1.0	3893	0	0
