id	num	neg|score	neg|p-value	neg|fdr	neg|rank	neg|goodsgrna	neg|lfc	pos|score	pos|p-value	pos|fdr	pos|rank	pos|goodsgrna	pos|lfc
RVBD3645:RVBD3645	174	7.5922e-80	1.1712e-06	8e-06	1	155	-1.4401	1.0	1.0	1.0	4025	1	0.28754
RVBD2477c:RVBD2477c	116	3.4074e-73	1.1712e-06	8e-06	2	109	-1.7791	0.99999	1.0	1.0	3969	1	0.338
RVBD1479:moxR1	161	6.6065e-66	1.1712e-06	8e-06	3	86	-1.7553	5.4568e-08	3.5135e-06	0.000275	48	48	0.43548
RVBD1828:RVBD1828	108	3.4929e-65	1.1712e-06	8e-06	4	103	-1.2168	0.78301	0.97404	1.0	3092	3	0.34269
RVBD3808c:glfT2	176	7.5498e-57	1.1712e-06	8e-06	5	145	-1.3952	0.041257	0.22043	0.822746	696	8	0.32521
RVBD2093c:tatC	130	8.3479e-48	1.1712e-06	8e-06	6	127	-0.63111	1.0	1.0	1.0	4050	0	0
RVBD3809c:glf	88	5.5517e-47	1.1712e-06	8e-06	7	79	-1.4978	0.95135	0.99714	1.0	3570	3	0.25045
RVBD0338c:RVBD0338c	344	8.7223e-47	1.1712e-06	8e-06	8	259	-0.97546	0.98108	0.9994	1.0	3688	18	0.27774
RVBD1308:atpA	113	1.9203e-46	1.1712e-06	8e-06	9	91	-1.7251	0.6844	0.94877	1.0	2861	5	0.40947
RVBD2182c:RVBD2182c	92	4.3009e-45	1.1712e-06	8e-06	10	82	-1.5272	0.99583	0.99984	1.0	3802	1	0.3875
RVBD3579c:RVBD3579c	92	1.3106e-44	1.1712e-06	8e-06	11	85	-1.6071	1.0	1.0	1.0	4031	0	0
RVBD3043c:ctaD	247	1.1352e-43	1.1712e-06	8e-06	12	204	-0.69549	0.97741	0.99922	1.0	3668	4	0.22996
RVBD2682c:dxs1	146	1.3583e-41	1.1712e-06	8e-06	13	129	-1.208	0.99698	0.99995	1.0	3823	7	0.20116
RVBD1304:atpB	76	2.7149e-41	1.1712e-06	8e-06	14	68	-1.6887	0.81885	0.97619	1.0	3185	4	0.37169
RVBD3596c:clpC1	144	1.0039e-40	1.1712e-06	8e-06	15	134	-1.0569	1.0	1.0	1.0	4046	1	0.18631
RVBD1307:atpH	123	2.4908e-37	1.1712e-06	8e-06	16	96	-1.6801	0.82333	0.98192	1.0	3200	8	0.2576
RVBD2440c:obg	103	3.0461e-37	1.1712e-06	8e-06	17	89	-1.3619	0.99998	1.0	1.0	3962	1	0.32764
RVBD1310:atpD	119	6.0099e-36	1.1712e-06	8e-06	18	97	-1.58	0.99979	0.99999	1.0	3918	8	0.25962
RVBD2839c:infB	198	1.9321e-34	1.1712e-06	8e-06	19	160	-1.1287	0.25946	0.65317	1.0	1788	7	0.32311
RVBD0014c:pknB	154	3.5323e-34	1.1712e-06	8e-06	20	107	-1.1059	0.45192	0.83725	1.0	2305	11	0.23617
RVBD2883c:pyrH	80	5.0312e-34	1.1712e-06	8e-06	21	65	-1.7018	0.66908	0.93507	1.0	2813	1	0.67141
RVBD0543c:RVBD0543c	36	2.8128e-33	1.1712e-06	8e-06	22	36	-1.4756	1.0	1.0	1.0	4052	0	0
RVBD1611:trpC	76	9.8793e-33	1.1712e-06	8e-06	23	70	-1.2114	1.0	1.0	1.0	4035	0	0
RVBD0903c:prrA	71	1.1799e-32	1.1712e-06	8e-06	24	59	-1.9572	0.99209	0.99951	1.0	3759	3	0.36057
RVBD0227c:RVBD0227c	99	2.3287e-32	1.1712e-06	8e-06	25	88	-1.0039	0.99974	0.99999	1.0	3914	4	0.23878
RVBD3846:sodA	66	3.6616e-32	1.1712e-06	8e-06	26	63	-1.3593	1.0	1.0	1.0	4047	0	0
RVBD1306:atpF	64	4.8683e-32	1.1712e-06	8e-06	27	56	-1.7539	1.0	0.99999	1.0	4006	0	0
RVBD1713:engA	84	1.6917e-31	1.1712e-06	8e-06	28	68	-1.4879	0.56757	0.89102	1.0	2569	9	0.35069
RVBD0685:tuf	97	2.3683e-30	1.1712e-06	8e-06	29	92	-0.93538	1.0	1.0	1.0	4051	0	0
RVBD3834c:serS	124	4.3891e-30	1.1712e-06	8e-06	30	106	-1.0191	0.9976	0.99995	1.0	3833	2	0.47272
