id	num	neg|score	neg|p-value	neg|fdr	neg|rank	neg|goodsgrna	neg|lfc	pos|score	pos|p-value	pos|fdr	pos|rank	pos|goodsgrna	pos|lfc
RVBD0002:dnaN	108	2.3026e-28	1.2987e-05	0.001757	1	63	-0.33979	0.40671	0.042281	0.249342	1351	7	0.19691
RVBD3362c:RVBD3362c	8	7.7961e-25	1.1807e-06	0.000236	2	8	-1.088	1.0	1.0	1.0	4018	0	0
RVBD2737c:recA	14	5.1495e-21	1.1807e-06	0.000236	3	14	-0.56601	1.0	1.0	1.0	4017	0	0
RVBD0058:dnaB	110	1.6626e-18	1.2987e-05	0.001757	4	53	-0.33002	0.99756	0.97285	1.0	3822	10	0.29503
RVBD2925c:rnc	68	3.3588e-18	3.542e-06	0.000619	5	39	-0.39348	0.6599	0.30656	0.896329	1962	5	0.33073
RVBD3825c:pks2	55	8.5519e-18	1.1807e-06	0.000236	6	34	-0.23697	1.0	1.0	1.0	4012	1	0.10778
RVBD2592c:ruvB	48	1.1301e-17	1.1807e-06	0.000236	7	30	-0.50461	1.0	0.99997	1.0	4009	1	0.13898
RVBD2594c:ruvC	25	9.5823e-17	1.1807e-06	0.000236	8	18	-0.44235	0.99984	0.99614	1.0	3984	1	0.16166
RVBD2095c:pafC	14	2.3879e-15	1.1807e-06	0.000236	9	13	-0.41703	1.0	1.0	1.0	4014	0	0
RVBD1181:pks4	39	1.1749e-14	1.1807e-06	0.000236	10	23	-0.33723	0.99709	0.987	1.0	3802	2	0.40909
RVBD3361c:RVBD3361c	5	2.361e-14	1.1807e-06	0.000236	11	5	-1.0236	1.0	1.0	1.0	4015	0	0
RVBD2096c:pafB	6	5.2908e-14	1.1807e-06	0.000236	12	6	-0.5699	1.0	1.0	1.0	4016	0	0
RVBD2593c:ruvA	56	1.279e-13	1.1807e-06	0.000236	13	29	-0.45122	0.8185	0.58453	1.0	2450	9	0.15447
RVBD0249c:RVBD0249c	16	1.4286e-12	1.1807e-06	0.000236	14	14	-0.31259	0.8113	0.71483	1.0	2414	1	0.36908
RVBD1423:whiA	58	2.2761e-12	2.3613e-06	0.00045	15	29	-0.29247	0.97515	0.91187	1.0	3424	4	0.21423
RVBD2097c:pafA	10	2.412e-12	1.1807e-06	0.000236	16	9	-0.37972	1.0	1.0	1.0	4011	0	0
RVBD3246c:mtrA	57	3.5595e-11	1.1807e-06	0.000236	17	23	-0.39854	0.75883	0.49913	1.0	2242	9	0.27895
RVBD3715c:recR	6	4.1648e-11	1.1807e-06	0.000236	18	6	-0.65687	1.0	1.0	1.0	4013	0	0
RVBD1697:RVBD1697	98	1.0976e-10	8.2646e-06	0.001238	19	39	-0.37335	0.019601	3.8962e-05	0.000628	393	29	0.31041
RVBD3363c:RVBD3363c	6	1.9422e-10	1.1807e-06	0.000236	20	5	-0.41722	0.99875	0.99411	1.0	3891	0	0
RVBD1277:RVBD1277	9	6.4565e-10	1.1807e-06	0.000236	21	8	-0.42454	0.98685	0.94411	1.0	3579	0	0
RVBD1402:priA	187	6.5976e-10	1.8891e-05	0.00233	22	57	-0.29115	0.99033	0.9228	1.0	3638	29	0.18709
RVBD3824c:papA1	17	4.4352e-09	1.1807e-06	0.000236	23	13	-0.23837	1.0	0.99994	1.0	4007	0	0
RVBD3202c:RVBD3202c	9	1.0263e-08	1.1807e-06	0.000236	24	8	-0.37049	0.99999	0.99987	1.0	4004	0	0
RVBD1185c:fadD21	21	3.3173e-08	3.542e-06	0.000619	25	11	-0.31912	0.9996	0.99306	1.0	3956	1	0.11023
RVBD1182:papA3	12	3.9157e-08	4.7226e-06	0.000792	26	7	-0.42493	0.99787	0.98374	1.0	3836	0	0
RVBD3201c:RVBD3201c	18	7.5759e-08	1.2987e-05	0.001757	27	11	-0.29838	0.99323	0.96643	1.0	3695	1	0.14972
RVBD1109c:RVBD1109c	6	7.8672e-08	1.1807e-06	0.000236	28	6	-0.21836	1.0	1.0	1.0	4010	0	0
RVBD1828:RVBD1828	41	8.9241e-08	5.313e-05	0.005712	29	19	-0.35698	0.98543	0.95567	1.0	3554	4	0.34123
RVBD0643c:mmaA3	8	1.5137e-07	5.9033e-06	0.000917	30	7	-0.22779	0.99414	0.97075	1.0	3716	0	0
RVBD2256c:RVBD2256c	5	2.1073e-07	1.1807e-06	0.000236	31	5	-0.54563	1.0	0.99999	1.0	4008	0	0
RVBD3645:RVBD3645	164	3.8394e-07	0.0010402	0.065095	32	47	-0.28175	0.70726	0.30471	0.896329	2089	16	0.28723
RVBD0295c:RVBD0295c	8	5.5707e-07	1.771e-05	0.00225	33	6	-0.24541	0.99987	0.99895	1.0	3987	0	0
RVBD0310c:RVBD0310c	6	6.2907e-07	1.1807e-06	0.000236	34	5	-0.3628	0.84895	0.68746	1.0	2592	1	0.12014
RVBD0265c:RVBD0265c	10	8.3971e-07	2.2432e-05	0.002613	35	6	-0.23613	0.93033	0.82598	1.0	3010	1	0.1811
RVBD0823c:RVBD0823c	6	1.7792e-06	1.5349e-05	0.002011	36	5	-0.30844	0.99998	0.99983	1.0	4001	0	0
RVBD2670c:RVBD2670c	6	2.0393e-06	2.2432e-05	0.002613	37	3	-0.31064	0.46685	0.35095	0.963687	1503	2	0.2114
RVBD2090:RVBD2090	6	2.5104e-06	2.7155e-05	0.003077	38	4	-0.2001	0.99829	0.99229	1.0	3855	0	0
RVBD3826:fadD23	20	2.8568e-06	0.00024912	0.022708	39	10	-0.27152	0.55687	0.42257	1.0	1714	3	0.27259
RVBD0563:htpX	10	3.2363e-06	8.3827e-05	0.008369	40	8	-0.24099	0.99974	0.99743	1.0	3974	0	0
RVBD0248c:RVBD0248c	6	3.5416e-06	4.3684e-05	0.00482	41	5	-0.35268	0.99881	0.9943	1.0	3893	0	0
RVBD0001:dnaA	36	4.0633e-06	0.00065526	0.046568	42	16	-0.33897	0.93073	0.85085	1.0	3014	4	0.2739
RVBD0247c:RVBD0247c	8	4.3153e-06	8.8549e-05	0.008635	43	7	-0.23619	0.99916	0.99457	1.0	3916	0	0
RVBD1278:RVBD1278	7	4.5144e-06	7.202e-05	0.00755	44	5	-0.296	0.99821	0.99092	1.0	3851	0	0
RVBD0629c:recD	6	5.4362e-06	8.3827e-05	0.008369	45	5	-0.22866	0.99999	0.99989	1.0	4005	0	0
RVBD0003:recF	3	9.1739e-06	5.9033e-06	0.000917	46	3	-0.48816	0.99986	0.99951	1.0	3986	0	0
RVBD3245c:mtrB	142	1.028e-05	0.0085751	0.198649	47	26	-0.26408	0.026072	6.9659e-05	0.001047	422	39	0.25226
RVBD2711:ideR	56	1.0531e-05	0.0030119	0.107938	48	19	-0.2078	0.3776	0.11226	0.516683	1295	7	0.21489
RVBD1072:RVBD1072	14	1.1544e-05	0.00039788	0.032083	49	8	-0.23973	0.88101	0.79662	1.0	2728	1	0.51992
RVBD1108c:xseA	9	1.555e-05	0.00028454	0.024348	50	6	-0.19008	0.86525	0.75424	1.0	2655	1	0.15481
RVBD3422c:RVBD3422c	33	2.0907e-05	0.0019327	0.086212	51	14	-0.25123	0.95554	0.90019	1.0	3228	2	0.2377
RVBD3062:ligB	17	2.2219e-05	0.00090556	0.057531	52	8	-0.1953	0.98253	0.94515	1.0	3515	1	0.17465
RVBD1888A:RVBD1888A	5	2.6159e-05	0.00025856	0.022999	53	5	-0.2381	0.99997	0.99988	1.0	4000	0	0
RVBD3716c:RVBD3716c	6	3.0199e-05	0.00024912	0.022708	54	5	-0.42657	0.99893	0.99472	1.0	3903	0	0
RVBD3364c:RVBD3364c	5	3.1139e-05	0.00029871	0.02505	55	3	-0.29433	0.97513	0.92914	1.0	3423	0	0
RVBD1951c:RVBD1951c	6	3.1215e-05	0.00026329	0.022999	56	5	-0.18071	0.74655	0.5908	1.0	2200	1	0.23976
RVBD0244c:fadE5	16	3.3678e-05	0.0011677	0.066111	57	8	-0.28343	0.99934	0.99182	1.0	3936	0	0
RVBD3033:RVBD3033	5	3.526e-05	0.00032468	0.026694	58	4	-0.19151	0.99924	0.99692	1.0	3924	0	0
RVBD3585:radA	7	3.6732e-05	0.00052303	0.039162	59	5	-0.19094	0.99899	0.99459	1.0	3906	0	0
RVBD1766:RVBD1766	5	4.6638e-05	0.00045219	0.034473	60	4	-0.17947	0.94469	0.85763	1.0	3125	0	0
RVBD2563:RVBD2563	13	4.6804e-05	0.0012456	0.066111	61	5	-0.31295	0.99868	0.98861	1.0	3884	0	0
RVBD1275:lprC	8	4.7851e-05	0.00069541	0.047801	62	5	-0.20545	0.99964	0.99745	1.0	3962	0	0
RVBD1335:cysO	9	5.4102e-05	0.00087487	0.056436	63	5	-0.27402	0.98273	0.92984	1.0	3523	0	0
RVBD2736c:recX	6	5.9792e-05	0.00044511	0.034473	64	3	-0.50803	0.50318	0.37657	0.983166	1592	1	0.3571
RVBD1283c:oppB	6	6.0385e-05	0.00044511	0.034473	65	4	-0.19369	0.99818	0.99197	1.0	3850	0	0
RVBD2398c:cysW	97	6.0788e-05	0.023126	0.304922	66	26	-0.25279	0.56692	0.14087	0.596043	1742	15	0.21566
RVBD3820c:papA2	12	6.1364e-05	0.0012787	0.067017	67	7	-0.1703	0.99997	0.99954	1.0	3998	0	0
RVBD1092c:coaA	81	6.4738e-05	0.018306	0.282196	68	22	-0.21694	0.64784	0.28592	0.874454	1936	18	0.28445
RVBD2160A:RVBD2160A	5	6.567e-05	0.00059623	0.04386	69	4	-0.28466	0.97717	0.93193	1.0	3451	0	0
RVBD3797:fadE35	7	7.3408e-05	0.00085598	0.056436	70	5	-0.2146	0.41686	0.32767	0.928149	1385	1	0.37284
RVBD0593:lprL	12	7.8351e-05	0.0015549	0.074876	71	7	-0.19067	0.92427	0.85247	1.0	2978	1	0.17311
RVBD0964c:RVBD0964c	6	8.2883e-05	0.00062457	0.045152	72	5	-0.15811	0.75524	0.59864	1.0	2232	1	0.093414
RVBD1386:PE15	5	8.2913e-05	0.00066707	0.046617	73	4	-0.24927	0.98801	0.96101	1.0	3595	0	0
RVBD2285:RVBD2285	8	9.066e-05	0.0012102	0.066111	74	5	-0.20138	0.98543	0.94033	1.0	3555	0	0
RVBD3864:espE	6	9.8927e-05	0.0008182	0.055334	75	5	-0.17621	0.99973	0.99874	1.0	3972	0	0
RVBD1365c:rsfA	5	0.00011283	0.00086778	0.056436	76	4	-0.23692	0.99936	0.99744	1.0	3939	0	0
RVBD3765c:tcrX	7	0.0001138	0.0011936	0.066111	77	4	-0.25894	0.94756	0.85351	1.0	3157	0	0
RVBD3549c:RVBD3549c	8	0.00011455	0.0014416	0.072826	78	5	-0.23576	0.9993	0.99537	1.0	3934	0	0
RVBD0056:rplI	6	0.00013172	0.0011228	0.066111	79	3	-0.41596	0.96944	0.90351	1.0	3354	0	0
RVBD0264c:RVBD0264c	5	0.00013313	0.001059	0.065303	80	4	-0.18458	0.99733	0.98993	1.0	3813	0	0
RVBD0269c:RVBD0269c	7	0.00013733	0.0013306	0.068879	81	4	-0.22938	0.99816	0.99043	1.0	3848	0	0
RVBD3691:RVBD3691	6	0.00014103	0.0011866	0.066111	82	5	-0.22353	0.32375	0.23907	0.797018	1173	1	0.18936
RVBD2737A:RVBD2737A	5	0.00014409	0.0010921	0.066111	83	2	-0.26136	0.93366	0.83476	1.0	3033	0	0
RVBD1950c:RVBD1950c	5	0.00015067	0.001137	0.066111	84	4	-0.16838	0.7564	0.58085	1.0	2236	1	0.16843
RVBD3505:fadE27	13	0.00015713	0.003	0.107938	85	7	-0.1729	0.99957	0.99463	1.0	3952	0	0
RVBD3651:RVBD3651	6	0.00016177	0.0013566	0.069367	86	5	-0.17679	0.99999	0.99989	1.0	4003	0	0
RVBD0900:RVBD0900	5	0.00016995	0.0012291	0.066111	87	3	-0.40515	0.81389	0.64905	1.0	2428	1	0.19144
RVBD2740:ephG	6	0.00017218	0.0015691	0.074876	88	4	-0.25547	0.82936	0.66667	1.0	2495	1	0.13876
RVBD3032A:RVBD3032A	4	0.00017661	0.0012432	0.066111	89	4	-0.20025	0.99982	0.99926	1.0	3980	0	0
RVBD1417:RVBD1417	7	0.00017708	0.0015691	0.074876	90	5	-0.19579	0.98232	0.93274	1.0	3512	0	0
RVBD3556c:fadA6	7	0.00017756	0.0015715	0.074876	91	5	-0.1777	0.20893	0.13648	0.584537	895	1	0.64765
RVBD1967:mce3B	7	0.00019881	0.001817	0.082881	92	5	-0.15536	0.99927	0.9962	1.0	3929	0	0
RVBD3295:RVBD3295	8	0.00020167	0.0022633	0.092298	93	5	-0.21467	0.89801	0.76458	1.0	2813	1	0.10009
RVBD2989:RVBD2989	5	0.00020938	0.0015573	0.074876	94	4	-0.21172	0.99992	0.99955	1.0	3992	0	0
RVBD2061c:RVBD2061c	6	0.00020958	0.0020673	0.090295	95	5	-0.23306	0.94022	0.84491	1.0	3087	0	0
RVBD0571c:RVBD0571c	6	0.00021241	0.0021334	0.092099	96	4	-0.17984	0.41359	0.30761	0.896329	1373	1	0.24101
RVBD1137c:RVBD1137c	6	0.0002213	0.0022161	0.092099	97	5	-0.15873	0.70648	0.56478	1.0	2088	1	0.18394
RVBD2006:otsB1	25	0.00022459	0.0090852	0.204135	98	10	-0.18363	0.99063	0.96949	1.0	3644	3	0.15951
RVBD1906c:RVBD1906c	6	0.00022484	0.0022185	0.092099	99	4	-0.27976	0.18113	0.11442	0.522864	827	1	0.33551
RVBD2288:RVBD2288	5	0.00022569	0.0016352	0.076953	100	3	-0.1971	0.71545	0.54966	1.0	2107	1	0.20827
RVBD3337:RVBD3337	6	0.00022811	0.0022185	0.092099	101	2	-0.38865	0.91238	0.79507	1.0	2877	0	0
RVBD1721c:vapB12	9	0.0002327	0.0027592	0.104093	102	6	-0.2036	0.76786	0.65332	1.0	2277	1	0.18406
RVBD0580c:RVBD0580c	16	0.00024046	0.0056046	0.162069	103	5	-0.2814	0.80609	0.71066	1.0	2401	2	0.26866
RVBD3560c:fadE30	10	0.00024726	0.003281	0.114645	104	5	-0.30889	0.99984	0.99826	1.0	3985	0	0
RVBD1686c:RVBD1686c	6	0.00025032	0.0026104	0.100418	105	3	-0.27867	0.98343	0.94554	1.0	3530	0	0
RVBD2784c:lppU	4	0.00025148	0.0016517	0.076953	106	3	-0.23147	0.99857	0.99551	1.0	3876	0	0
RVBD3269:RVBD3269	2	0.00025378	0.00022078	0.02104	107	2	-0.18245	0.99975	0.99978	1.0	3975	0	0
RVBD0726c:RVBD0726c	13	0.00025845	0.0044357	0.139842	108	6	-0.22093	0.98906	0.94219	1.0	3613	1	0.13235
RVBD2549c:vapC20	5	0.00026147	0.0018383	0.082881	109	4	-0.23621	0.97645	0.93123	1.0	3441	0	0
RVBD1245c:RVBD1245c	7	0.00026703	0.0023625	0.092579	110	4	-0.26414	0.9978	0.98895	1.0	3831	0	0
RVBD1668c:RVBD1668c	4	0.0002744	0.0018241	0.082881	111	4	-0.15558	0.99973	0.99891	1.0	3971	0	0
RVBD3912:RVBD3912	6	0.00027586	0.0028135	0.104398	112	3	-0.27077	0.062712	0.034696	0.215846	548	2	0.39967
RVBD2547:RVBD2547	4	0.00029536	0.0020508	0.090295	113	4	-0.15482	0.9997	0.99881	1.0	3968	0	0
RVBD3744:nmtR	8	0.00029959	0.0030921	0.109876	114	5	-0.23818	0.98383	0.93701	1.0	3536	0	0
RVBD3372A:RVBD3372A	4	0.00031796	0.002183	0.092099	115	3	-0.26214	0.82491	0.68221	1.0	2481	0	0
RVBD1291c:RVBD1291c	4	0.00032439	0.0022893	0.092298	116	4	-0.13692	0.99968	0.99867	1.0	3966	0	0
RVBD0891c:RVBD0891c	5	0.00035126	0.0022775	0.092298	117	4	-0.16709	0.92972	0.82919	1.0	3006	0	0
RVBD1179c:RVBD1179c	23	0.00035482	0.011137	0.221318	118	10	-0.21664	0.99793	0.98761	1.0	3837	2	0.16152
RVBD2149c:yfiH	5	0.00036351	0.002346	0.092579	119	3	-0.4378	0.38769	0.28382	0.871204	1314	2	0.17269
