id	num	neg|score	neg|p-value	neg|fdr	neg|rank	neg|goodsgrna	neg|lfc	pos|score	pos|p-value	pos|fdr	pos|rank	pos|goodsgrna	pos|lfc
RVBD3645:RVBD3645	163	2.7866e-85	1.1818e-06	1.9e-05	1	146	-1.2139	0.5758	0.42782	0.929525	2255	6	0.23072
RVBD3805c:aftB	253	1.7072e-84	1.1818e-06	1.9e-05	2	204	-0.87695	0.98364	0.97698	1.0	3648	15	0.39544
RVBD3846:sodA	66	3.6734e-66	1.1818e-06	1.9e-05	3	64	-1.7578	1.0	1.0	1.0	4014	0	0
RVBD3579c:RVBD3579c	91	3.2649e-60	1.1818e-06	1.9e-05	4	84	-1.3856	1.0	1.0	1.0	4013	0	0
RVBD0676c:mmpL5	32	1.8708e-48	1.1818e-06	1.9e-05	5	31	-1.9267	0.96159	0.95234	1.0	3495	1	0.86246
RVBD3246c:mtrA	56	2.2627e-48	1.1818e-06	1.9e-05	6	54	-1.3299	1.0	1.0	1.0	3963	1	0.20828
RVBD1477:ripA	114	1.4646e-39	1.1818e-06	1.9e-05	7	93	-0.98538	0.95431	0.93689	1.0	3452	6	0.41384
RVBD1611:trpC	53	8.0626e-39	1.1818e-06	1.9e-05	8	46	-1.6931	0.98571	0.98175	1.0	3666	4	0.63006
RVBD1837c:glcB	229	1.3008e-38	1.1818e-06	1.9e-05	9	161	-0.43632	1.0	1.0	1.0	3983	10	0.24678
RVBD1697:RVBD1697	90	3.7308e-36	1.1818e-06	1.9e-05	10	73	-1.2375	1.0	1.0	1.0	3967	4	0.27952
RVBD1392:metK	71	8.2827e-36	1.1818e-06	1.9e-05	11	57	-1.0487	0.97074	0.96536	1.0	3557	4	0.53431
RVBD2163c:pbpB	128	1.5378e-35	1.1818e-06	1.9e-05	12	97	-0.71212	1.0	1.0	1.0	3970	4	0.25629
RVBD3792:aftA	204	2.7282e-35	1.1818e-06	1.9e-05	13	136	-0.60088	0.99998	0.99994	1.0	3929	10	0.40208
RVBD1384:carB	174	1.1485e-34	1.1818e-06	1.9e-05	14	118	-0.68542	0.9444	0.92468	1.0	3394	21	0.46427
RVBD1380:pyrB	95	1.0539e-30	1.1818e-06	1.9e-05	15	72	-0.90834	0.97661	0.96587	1.0	3596	8	0.44598
RVBD2883c:pyrH	74	1.886e-30	1.1818e-06	1.9e-05	16	61	-0.86884	0.99992	0.99981	1.0	3919	4	0.4743
RVBD2839c:infB	130	3.7193e-30	1.1818e-06	1.9e-05	17	94	-0.69273	0.76358	0.68733	1.0	2739	9	0.46905
RVBD3035:RVBD3035	69	9.4739e-28	1.1818e-06	1.9e-05	18	57	-0.74939	1.0	1.0	1.0	3992	1	0.18666
RVBD1383:carA	62	2.3853e-27	1.1818e-06	1.9e-05	19	48	-0.99341	0.80657	0.78782	1.0	2860	7	0.38051
RVBD3823c:mmpL8	34	4.3321e-27	1.1818e-06	1.9e-05	20	30	-0.88537	1.0	1.0	1.0	3972	0	0
RVBD3245c:mtrB	141	8.4663e-27	1.1818e-06	1.9e-05	21	92	-0.68723	0.97306	0.9574	1.0	3569	10	0.35948
RVBD2870c:dxr	93	6.3054e-26	1.1818e-06	1.9e-05	22	69	-0.72974	0.84223	0.77815	1.0	2966	6	0.27219
RVBD0410c:pknG	19	8.6665e-26	1.1818e-06	1.9e-05	23	19	-1.6406	1.0	1.0	1.0	4011	0	0
RVBD3627c:RVBD3627c	85	1.3383e-25	1.1818e-06	1.9e-05	24	67	-0.47499	1.0	1.0	1.0	3962	3	0.23078
RVBD3273:RVBD3273	22	6.4132e-25	1.1818e-06	1.9e-05	25	22	-0.89889	1.0	1.0	1.0	4012	0	0
23S:23S	78	2.3913e-24	1.1818e-06	1.9e-05	26	62	-0.7818	0.85446	0.82893	1.0	3009	5	0.45556
RVBD0684:fusA1	62	4.0703e-23	1.1818e-06	1.9e-05	27	47	-0.91196	0.92425	0.91529	1.0	3296	6	0.85558
RVBD1381:pyrC	64	2.3147e-22	1.1818e-06	1.9e-05	28	48	-0.68875	0.91156	0.89673	1.0	3237	5	0.39656
RVBD2711:ideR	56	3.9457e-22	1.1818e-06	1.9e-05	29	47	-0.58876	0.54591	0.49427	0.969789	2173	4	0.2725
RVBD1273c:RVBD1273c	25	7.5555e-22	1.1818e-06	1.9e-05	30	25	-0.99207	1.0	1.0	1.0	4002	0	0
RVBD3003c:ilvB1	131	1.7175e-21	1.1818e-06	1.9e-05	31	89	-0.45581	0.9075	0.86742	1.0	3223	15	0.35848
RVBD1420:uvrC	16	2.4281e-21	1.1818e-06	1.9e-05	32	16	-1.3765	1.0	1.0	1.0	4007	0	0
RVBD0126:treS	27	3.2487e-21	1.1818e-06	1.9e-05	33	26	-1.2859	1.0	1.0	1.0	3994	0	0
RVBD2682c:dxs1	63	3.7126e-21	1.1818e-06	1.9e-05	34	47	-0.92887	0.70003	0.63129	1.0	2576	4	0.37793
RVBD1410c:RVBD1410c	20	2.3003e-20	1.1818e-06	1.9e-05	35	19	-1.5151	0.99999	0.99997	1.0	3937	0	0
RVBD2725c:hflX	6	2.7699e-20	1.1818e-06	1.9e-05	36	6	-3.0916	1.0	1.0	1.0	4008	0	0
