id	num	neg|score	neg|p-value	neg|fdr	neg|rank	neg|goodsgrna	neg|lfc	pos|score	pos|p-value	pos|fdr	pos|rank	pos|goodsgrna	pos|lfc
RVBD3794:embA	380	1.2509e-178	1.1712e-06	4e-06	1	344	-4.129	1.0	1.0	1.0	4010	7	0.28602
RVBD2524c:fas	694	2.6217e-163	1.1712e-06	4e-06	2	622	-3.1237	0.98794	0.99996	1.0	3629	13	0.2621
RVBD3795:embB	371	1.7771e-134	1.1712e-06	4e-06	3	312	-4.1183	0.99676	1.0	1.0	3742	9	0.2594
RVBD0206c:mmpL3	279	4.2341e-98	1.1712e-06	4e-06	4	269	-3.8542	1.0	1.0	1.0	4045	1	0.1974
RVBD3793:embC	415	7.0668e-97	1.1712e-06	4e-06	5	349	-2.9354	0.95859	0.99981	1.0	3456	13	0.29452
RVBD3805c:aftB	264	6.7835e-82	1.1712e-06	4e-06	6	246	-3.4847	0.79668	0.99481	1.0	2962	6	0.53346
RVBD2673:aftC	220	2.9034e-78	1.1712e-06	4e-06	7	195	-3.4899	0.82775	0.9965	1.0	3039	6	0.39128
RVBD1828:RVBD1828	108	1.7462e-74	1.1712e-06	4e-06	8	105	-4.7464	1.0	1.0	1.0	3974	1	0.23454
RVBD3645:RVBD3645	174	4.3138e-72	1.1712e-06	4e-06	9	165	-4.1932	1.0	1.0	1.0	4028	2	0.21397
RVBD0015c:pknA	96	2.5779e-71	1.1712e-06	4e-06	10	96	-5.2486	1.0	1.0	1.0	4052	0	0
RVBD3778c:RVBD3778c	120	6.6226e-67	1.1712e-06	4e-06	11	119	-3.5989	1.0	1.0	1.0	4046	0	0
RVBD0014c:pknB	154	7.4892e-67	1.1712e-06	4e-06	12	144	-3.8254	1.0	1.0	1.0	4036	1	0.15016
RVBD3808c:glfT2	176	8.975e-66	1.1712e-06	4e-06	13	166	-3.1807	1.0	1.0	1.0	4007	1	0.30094
RVBD1479:moxR1	161	1.4141e-63	1.1712e-06	4e-06	14	106	-4.0247	0.75416	0.99176	1.0	2847	22	0.23587
RVBD0236c:aftD	485	3.0002e-63	1.1712e-06	4e-06	15	363	-2.7095	0.37966	0.90067	1.0	2095	35	0.29631
RVBD0667:rpoB	282	1.7275e-62	1.1712e-06	4e-06	16	254	-2.452	0.99935	1.0	1.0	3844	4	0.30129
RVBD1697:RVBD1697	106	3.6984e-57	1.1712e-06	4e-06	17	97	-4.7704	1.0	1.0	1.0	3994	1	0.18668
RVBD3257c:pmmA	104	8.2909e-54	1.1712e-06	4e-06	18	100	-3.6669	0.99977	1.0	1.0	3876	1	0.48582
RVBD2093c:tatC	130	2.2147e-51	1.1712e-06	4e-06	19	130	-1.8843	1.0	1.0	1.0	4049	0	0
RVBD2925c:rnc	69	5.5811e-50	1.1712e-06	4e-06	20	66	-5.2156	1.0	1.0	1.0	4032	0	0
RVBD0668:rpoC	251	5.6789e-50	1.1712e-06	4e-06	21	225	-2.6194	1.0	1.0	1.0	4014	5	0.24501
RVBD1302:rfe	231	4.455e-48	1.1712e-06	4e-06	22	170	-3.3381	0.99282	0.99998	1.0	3679	12	0.33816
RVBD3596c:clpC1	144	7.4574e-48	1.1712e-06	4e-06	23	141	-2.993	0.99869	1.0	1.0	3803	1	0.64351
RVBD3809c:glf	88	1.3394e-46	1.1712e-06	4e-06	24	86	-3.4102	0.99998	1.0	1.0	3936	1	0.20995
RVBD1166:lpqW	160	1.9133e-46	1.1712e-06	4e-06	25	146	-3.4757	1.0	1.0	1.0	4030	1	0.1904
RVBD1477:ripA	138	9.8933e-45	1.1712e-06	4e-06	26	129	-4.0074	1.0	1.0	1.0	3988	2	0.28628
RVBD3246c:mtrA	57	1.6327e-44	1.1712e-06	4e-06	27	57	-4.9838	1.0	1.0	1.0	4047	0	0
