id	num	neg|score	neg|p-value	neg|fdr	neg|rank	neg|goodsgrna	neg|lfc	pos|score	pos|p-value	pos|fdr	pos|rank	pos|goodsgrna	pos|lfc
RVBD3645:RVBD3645	174	5.1066e-76	1.1712e-06	8e-06	1	157	-1.0004	0.23626	0.95343	1.0	1220	2	0.44337
RVBD2477c:RVBD2477c	116	3.5647e-66	1.1712e-06	8e-06	2	105	-1.2756	0.99843	1.0	1.0	3897	1	0.27787
RVBD1828:RVBD1828	108	2.1154e-59	1.1712e-06	8e-06	3	104	-0.90406	0.99514	1.0	1.0	3837	1	0.24711
RVBD1479:moxR1	161	4.1138e-53	1.1712e-06	8e-06	4	90	-1.0977	7.8681e-13	0.0001054	0.010576	27	36	0.44535
RVBD3808c:glfT2	176	1.6592e-46	1.1712e-06	8e-06	5	148	-1.1217	0.044841	0.7446	1.0	463	5	0.32655
RVBD0014c:pknB	154	6.1809e-46	1.1712e-06	8e-06	6	130	-0.86346	0.74445	0.99905	1.0	2812	3	0.35441
RVBD0338c:RVBD0338c	344	1.1886e-44	1.1712e-06	8e-06	7	265	-0.65893	0.94077	0.99994	1.0	3545	7	0.33134
RVBD3043c:ctaD	247	2.5093e-41	1.1712e-06	8e-06	8	213	-0.62459	1.0	1.0	1.0	4052	0	0
RVBD2682c:dxs1	146	4.3059e-40	1.1712e-06	8e-06	9	120	-1.0619	0.96193	0.99998	1.0	3654	5	0.32434
RVBD3809c:glf	88	1.2209e-39	1.1712e-06	8e-06	10	79	-1.0576	0.98808	0.99999	1.0	3787	1	0.25455
RVBD2839c:infB	198	1.1232e-38	1.1712e-06	8e-06	11	160	-0.98682	0.60795	0.99656	1.0	2346	3	0.31122
RVBD1611:trpC	76	3.7372e-38	1.1712e-06	8e-06	12	74	-1.0464	1.0	1.0	1.0	4049	0	0
RVBD3596c:clpC1	144	3.0845e-37	1.1712e-06	8e-06	13	133	-0.81469	1.0	1.0	1.0	4031	0	0
RVBD2182c:RVBD2182c	92	1.0922e-34	1.1712e-06	8e-06	14	88	-0.91408	1.0	1.0	1.0	4044	0	0
RVBD0006:gyrA	196	1.8682e-34	1.1712e-06	8e-06	15	96	-1.1021	0.00030093	0.14113	1.0	98	33	0.27605
RVBD0903c:prrA	71	1.8974e-32	1.1712e-06	8e-06	16	59	-1.3089	0.99385	0.99998	1.0	3823	2	0.25765
RVBD0005:gyrB	111	3.454e-32	1.1712e-06	8e-06	17	88	-1.078	0.86627	0.99974	1.0	3239	6	0.22745
RVBD0685:tuf	97	7.1599e-32	1.1712e-06	8e-06	18	94	-0.83876	1.0	1.0	1.0	4048	0	0
RVBD0227c:RVBD0227c	99	2.9162e-31	1.1712e-06	8e-06	19	88	-0.79763	0.99904	1.0	1.0	3914	1	0.24418
RVBD2883c:pyrH	80	1.7475e-30	1.1712e-06	8e-06	20	67	-1.015	0.69249	0.99614	1.0	2633	2	0.32401
RVBD1308:atpA	113	7.3718e-30	1.1712e-06	8e-06	21	93	-0.96344	0.73442	0.999	1.0	2768	4	0.20611
RVBD0206c:mmpL3	279	2.4225e-29	1.1712e-06	8e-06	22	192	-0.87489	0.61738	0.99666	1.0	2381	15	0.28164
RVBD3579c:RVBD3579c	92	1.7445e-28	1.1712e-06	8e-06	23	80	-0.96208	0.99995	1.0	1.0	3987	1	0.17514
RVBD1310:atpD	119	1.0684e-27	1.1712e-06	8e-06	24	89	-1.0029	0.99994	1.0	1.0	3982	2	0.2031
RVBD1384:carB	211	5.2152e-27	1.1712e-06	8e-06	25	154	-0.7211	0.58919	0.99588	1.0	2283	10	0.30406
RVBD0002:dnaN	136	1.3476e-26	1.1712e-06	8e-06	26	99	-0.74346	0.53106	0.99322	1.0	2099	3	0.30205
RVBD1713:engA	84	2.9456e-26	1.1712e-06	8e-06	27	64	-0.99359	0.98491	0.99998	1.0	3766	2	0.22984
RVBD3240c:secA1	184	3.7334e-26	1.1712e-06	8e-06	28	140	-0.83507	0.99854	1.0	1.0	3899	3	0.18896
RVBD2093c:tatC	130	3.1047e-25	1.1712e-06	8e-06	29	114	-0.5378	1.0	1.0	1.0	4040	0	0
RVBD1304:atpB	76	3.5715e-25	1.1712e-06	8e-06	30	67	-0.94737	0.93971	0.99981	1.0	3541	3	0.18579
RVBD3646c:topA	176	2.6134e-24	1.1712e-06	8e-06	31	139	-0.6253	0.99522	1.0	1.0	3838	3	0.21753
RVBD0543c:RVBD0543c	36	2.6175e-23	1.1712e-06	8e-06	32	36	-0.88912	1.0	1.0	1.0	4045	0	0
RVBD2440c:obg	103	2.9343e-23	1.1712e-06	8e-06	33	80	-1.0555	0.99583	1.0	1.0	3847	3	0.22119
RVBD2460c:clpP2	67	4.0162e-22	1.1712e-06	8e-06	34	58	-0.93538	0.90724	0.99938	1.0	3403	2	0.29594
RVBD1307:atpH	123	5.9044e-22	1.1712e-06	8e-06	35	89	-0.95815	0.96474	0.99998	1.0	3666	5	0.31687
RVBD2881c:cdsA	145	6.0025e-22	1.1712e-06	8e-06	36	103	-0.64852	0.25411	0.95637	1.0	1278	6	0.2954
RVBD1306:atpF	64	7.637e-22	1.1712e-06	8e-06	37	54	-1.0034	0.99982	1.0	1.0	3956	0	0
RVBD0384c:clpB	167	1.0435e-21	1.1712e-06	8e-06	38	123	-0.56129	0.88972	0.99983	1.0	3336	3	0.35271
RVBD3778c:RVBD3778c	120	1.0588e-21	1.1712e-06	8e-06	39	102	-0.48767	1.0	1.0	1.0	4039	0	0
RVBD3100c:smpB	21	1.3685e-21	1.1712e-06	8e-06	40	20	-1.565	1.0	1.0	1.0	4027	0	0
RVBD2612c:pgsA1	87	3.2266e-21	1.1712e-06	8e-06	41	67	-0.83341	0.94174	0.99988	1.0	3552	3	0.376
RVBD1309:atpG	66	3.7298e-21	1.1712e-06	8e-06	42	57	-0.95825	0.999	1.0	1.0	3912	1	0.10354
RVBD1480:RVBD1480	64	6.1442e-21	1.1712e-06	8e-06	43	40	-0.96463	6.5048e-06	0.0079018	0.379557	64	15	0.32954
RVBD2845c:proS	151	1.5875e-20	1.1712e-06	8e-06	44	116	-0.60967	0.52102	0.99278	1.0	2064	7	0.2961
RVBD2610c:pimA	122	7.22e-20	1.1712e-06	8e-06	45	93	-0.71003	1.0	1.0	1.0	4013	0	0
RVBD3834c:serS	124	8.3831e-20	1.1712e-06	8e-06	46	103	-0.72375	0.98257	0.99999	1.0	3759	3	0.27878
RVBD1018c:glmU	88	2.3148e-19	1.1712e-06	8e-06	47	54	-1.0134	0.45568	0.98499	1.0	1874	8	0.25825
RVBD2870c:dxr	113	2.6727e-19	1.1712e-06	8e-06	48	83	-0.75456	0.99776	1.0	1.0	3878	1	0.23404
RVBD0667:rpoB	282	2.6814e-19	1.1712e-06	8e-06	49	186	-0.77794	0.88737	0.99983	1.0	3324	20	0.26326
RVBD3457c:rpoA	73	2.8613e-19	1.1712e-06	8e-06	50	62	-1.1304	0.99979	1.0	1.0	3950	0	0
