id	num	neg|score	neg|p-value	neg|fdr	neg|rank	neg|goodsgrna	neg|lfc	pos|score	pos|p-value	pos|fdr	pos|rank	pos|goodsgrna	pos|lfc
RVBD3794:embA	379	3.9615e-164	1.1723e-06	1.1e-05	1	342	-1.4157	1.0	1.0	1.0	3935	13	0.18881
RVBD2984:ppk1	225	1.0534e-144	1.1723e-06	1.1e-05	2	221	-2.2313	1.0	1.0	1.0	4034	2	0.14223
RVBD3795:embB	371	1.3031e-123	1.1723e-06	1.1e-05	3	318	-1.3379	1.0	1.0	1.0	4029	16	0.24002
RVBD3805c:aftB	267	8.3008e-104	1.1723e-06	1.1e-05	4	241	-1.4024	1.0	1.0	1.0	4023	9	0.28075
RVBD0206c:mmpL3	249	2.5758e-95	1.1723e-06	1.1e-05	5	243	-1.1713	1.0	1.0	1.0	3959	1	1.006
RVBD1307:atpH	122	2.2242e-93	1.1723e-06	1.1e-05	6	121	-2.5807	1.0	1.0	1.0	4036	0	0
RVBD2444c:rne	201	7.1501e-83	1.1723e-06	1.1e-05	7	190	-1.09	1.0	1.0	1.0	4031	0	0
RVBD1477:ripA	137	1.0322e-82	1.1723e-06	1.1e-05	8	132	-1.942	1.0	1.0	1.0	4024	3	0.19015
RVBD1310:atpD	112	5.5977e-81	1.1723e-06	1.1e-05	9	111	-2.5637	1.0	1.0	1.0	4030	0	0
RVBD1837c:glcB	231	6.6827e-77	1.1723e-06	1.1e-05	10	206	-1.0306	1.0	1.0	1.0	3975	6	0.19484
RVBD1308:atpA	110	1.7792e-76	1.1723e-06	1.1e-05	11	109	-2.5076	1.0	1.0	1.0	4033	0	0
RVBD1479:moxR1	161	3.7851e-70	1.1723e-06	1.1e-05	12	147	-1.131	1.0	1.0	1.0	3996	4	0.14864
RVBD1697:RVBD1697	103	9.4907e-69	1.1723e-06	1.1e-05	13	100	-2.3497	1.0	1.0	1.0	4042	0	0
RVBD2673:aftC	218	2.0457e-66	1.1723e-06	1.1e-05	14	186	-0.93591	0.99966	0.99885	1.0	3780	6	0.34646
RVBD3778c:RVBD3778c	119	1.3436e-64	1.1723e-06	1.1e-05	15	119	-1.0543	1.0	1.0	1.0	4032	0	0
RVBD1304:atpB	76	2.3793e-63	1.1723e-06	1.1e-05	16	76	-2.6934	1.0	1.0	1.0	4041	0	0
RVBD3246c:mtrA	57	1.0493e-62	1.1723e-06	1.1e-05	17	57	-3.0908	1.0	1.0	1.0	4037	0	0
RVBD3245c:mtrB	143	1.1372e-62	1.1723e-06	1.1e-05	18	107	-2.1767	0.98215	0.94329	1.0	3368	24	0.28128
RVBD1481:RVBD1481	123	2.4163e-60	1.1723e-06	1.1e-05	19	120	-1.0526	1.0	1.0	1.0	4043	0	0
