id	num	neg|score	neg|p-value	neg|fdr	neg|rank	neg|goodsgrna	neg|lfc	pos|score	pos|p-value	pos|fdr	pos|rank	pos|goodsgrna	pos|lfc
RVBD2587c:secD	153	6.3325e-87	1.19e-06	3.9e-05	1	132	-1.0425	1.0	1.0	1.0	3983	5	0.21308
RVBD0467:icl1	81	2.1393e-51	1.19e-06	3.9e-05	2	74	-0.58861	1.0	1.0	1.0	3984	0	0
RVBD2586c:secF	84	5.7184e-46	1.19e-06	3.9e-05	3	70	-0.91281	1.0	0.99999	1.0	3963	3	0.20834
RVBD3846:sodA	56	6.291e-40	1.19e-06	3.9e-05	4	51	-1.1859	0.99989	0.99622	1.0	3871	2	0.48198
RVBD0058:dnaB	91	4.1867e-34	1.19e-06	3.9e-05	5	67	-0.77443	0.99881	0.89818	1.0	3757	8	0.25043
RVBD0667:rpoB	124	1.2478e-33	1.19e-06	3.9e-05	6	91	-0.61081	1.0	1.0	1.0	3974	7	0.19676
RVBD2163c:pbpB	116	1.6746e-33	1.19e-06	3.9e-05	7	85	-0.56596	0.99998	0.99454	1.0	3917	4	0.24368
RVBD0018c:pstP	112	1.2373e-29	1.19e-06	3.9e-05	8	81	-0.41981	0.99609	0.75163	1.0	3624	6	0.20052
RVBD2711:ideR	55	2.8572e-29	1.19e-06	3.9e-05	9	42	-1.0106	0.99994	0.99748	1.0	3897	2	0.17746
RVBD0020c:fhaA	66	1.9483e-28	1.19e-06	3.9e-05	10	55	-0.85329	0.99998	0.99847	1.0	3912	2	0.29163
RVBD2444c:rne	158	2.1485e-28	1.19e-06	3.9e-05	11	102	-0.40883	0.99888	0.87268	1.0	3765	16	0.40326
RVBD2164c:RVBD2164c	95	2.3028e-24	1.19e-06	3.9e-05	12	65	-0.50809	0.99898	0.89114	1.0	3771	10	0.17225
RVBD2165c:RVBD2165c	62	1.6223e-23	1.19e-06	3.9e-05	13	47	-0.89404	0.99217	0.8444	1.0	3493	7	0.27217
ssr:ssr	22	1.7145e-23	1.19e-06	3.9e-05	14	19	-1.5361	0.99997	0.99946	1.0	3905	0	0
RVBD1828:RVBD1828	25	6.8905e-23	1.19e-06	3.9e-05	15	21	-1.3689	0.99993	0.99706	1.0	3885	1	0.13199
RVBD1611:trpC	46	7.4631e-22	1.19e-06	3.9e-05	16	34	-0.72712	0.99998	0.99927	1.0	3915	2	0.20451
RVBD0126:treS	23	9.6677e-22	1.19e-06	3.9e-05	17	22	-1.8319	1.0	1.0	1.0	3981	0	0
RVBD0668:rpoC	99	1.5279e-21	1.19e-06	3.9e-05	18	69	-0.51291	1.0	1.0	1.0	3977	3	0.18555
RVBD1420:uvrC	16	2.1277e-18	1.19e-06	3.9e-05	19	16	-1.2071	1.0	1.0	1.0	3985	0	0
RVBD2927c:RVBD2927c	22	1.1163e-17	1.19e-06	3.9e-05	20	18	-1.5011	0.99939	0.99059	1.0	3802	1	0.23555
RVBD2247:accD6	55	4.6655e-17	1.19e-06	3.9e-05	21	41	-0.62699	0.99114	0.86205	1.0	3475	4	0.28811
RVBD1908c:katG	12	8.7828e-17	1.19e-06	3.9e-05	22	12	-1.0164	1.0	1.0	1.0	3979	0	0
RVBD0685:tuf	24	1.2482e-16	1.19e-06	3.9e-05	23	23	-0.86757	1.0	1.0	1.0	3980	0	0
RVBD2984:ppk1	161	2.3635e-16	1.19e-06	3.9e-05	24	89	-0.37637	0.99911	0.89585	1.0	3782	22	0.37472
RVBD2154c:ftsW	111	4.0895e-16	1.19e-06	3.9e-05	25	67	-0.50874	0.99977	0.9562	1.0	3841	7	0.18541
RVBD2682c:dxs1	50	2.0278e-15	1.19e-06	3.9e-05	26	33	-0.61774	0.9688	0.71914	1.0	3107	3	0.3448
RVBD1459c:RVBD1459c	181	2.5919e-15	1.19e-06	3.9e-05	27	93	-0.29497	1.0	0.99968	1.0	3952	13	0.29432
RVBD1410c:RVBD1410c	20	8.6826e-15	1.19e-06	3.9e-05	28	18	-0.64665	0.99753	0.97853	1.0	3682	1	0.13535
RVBD3100c:smpB	13	1.1988e-14	1.19e-06	3.9e-05	29	12	-1.7561	0.87933	0.71815	1.0	2369	1	0.34806
RVBD1072:RVBD1072	14	2.1708e-14	1.19e-06	3.9e-05	30	13	-0.82733	0.99999	0.99998	1.0	3931	0	0
RVBD2731:RVBD2731	10	3.4115e-14	1.19e-06	3.9e-05	31	10	-0.9375	1.0	1.0	1.0	3982	0	0
RVBD1299:prfA	43	4.6819e-14	1.19e-06	3.9e-05	32	32	-0.40811	1.0	0.99997	1.0	3961	1	0.097732
RVBD1423:whiA	50	6.5643e-14	1.19e-06	3.9e-05	33	29	-0.69404	0.88341	0.39909	1.0	2395	12	0.24382
RVBD0929:pstC2	10	1.1446e-13	1.19e-06	3.9e-05	34	10	-1.159	1.0	1.0	1.0	3958	0	0
RVBD1475c:acn	221	1.6171e-13	1.19e-06	3.9e-05	35	102	-0.43776	0.99907	0.89269	1.0	3779	45	0.22424
RVBD3805c:aftB	218	2.572e-13	1.19e-06	3.9e-05	36	99	-0.47348	0.97128	0.3767	0.999858	3138	45	0.25803
RVBD2703:sigA	23	4.0694e-13	1.19e-06	3.9e-05	37	19	-0.74626	0.99895	0.98878	1.0	3769	1	0.43848
RVBD0928:pstS3	9	7.4485e-13	1.19e-06	3.9e-05	38	8	-1.0913	0.99998	0.99999	1.0	3916	0	0
RVBD0001:dnaA	29	1.4016e-12	1.19e-06	3.9e-05	39	21	-0.97928	0.83847	0.48341	1.0	2161	4	0.62285
RVBD1622c:cydB	20	1.9157e-12	1.19e-06	3.9e-05	40	19	-0.84942	1.0	0.99999	1.0	3942	0	0
RVBD0708:rplP	10	4.0477e-12	1.19e-06	3.9e-05	41	9	-0.84904	0.99999	1.0	1.0	3930	0	0
RVBD3582c:ispD	77	5.2271e-12	1.19e-06	3.9e-05	42	40	-0.49738	0.94645	0.37659	0.999858	2838	9	0.21803
RVBD0684:fusA1	51	5.7856e-12	1.19e-06	3.9e-05	43	34	-0.56957	0.99822	0.96763	1.0	3718	7	0.31272
RVBD1473:RVBD1473	6	6.6516e-12	1.19e-06	3.9e-05	44	6	-1.7469	1.0	1.0	1.0	3978	0	0
RVBD0127:mak	11	1.4266e-11	1.19e-06	3.9e-05	45	11	-1.3109	1.0	1.0	1.0	3976	0	0
RVBD3587c:RVBD3587c	34	2.4468e-11	1.19e-06	3.9e-05	46	24	-0.82921	0.90062	0.58102	1.0	2491	3	0.34673
RVBD2245:kasA	44	2.7835e-11	1.19e-06	3.9e-05	47	31	-0.49944	0.97805	0.81961	1.0	3232	1	0.43956
RVBD3277:RVBD3277	55	2.8375e-11	1.19e-06	3.9e-05	48	32	-0.49986	0.99993	0.99706	1.0	3884	3	0.29634
RVBD2986c:hupB	25	4.7448e-11	1.19e-06	3.9e-05	49	19	-0.50227	0.97932	0.90095	1.0	3257	1	0.33744
RVBD3263:RVBD3263	18	6.5391e-11	1.19e-06	3.9e-05	50	15	-0.5768	0.99058	0.9523	1.0	3460	1	0.15307
RVBD1830:RVBD1830	25	9.1231e-11	1.19e-06	3.9e-05	51	18	-0.76913	0.99021	0.94302	1.0	3452	1	0.2747
