id	num	neg|score	neg|p-value	neg|fdr	neg|rank	neg|goodsgrna	neg|lfc	pos|score	pos|p-value	pos|fdr	pos|rank	pos|goodsgrna	pos|lfc
RVBD3794:embA	376	4.98e-205	1.1737e-06	2.6e-05	1	330	-1.1573	1.0	1.0	1.0	4041	13	0.19506
RVBD3795:embB	367	6.428e-165	1.1737e-06	2.6e-05	2	284	-1.1818	1.0	1.0	1.0	4030	24	0.19849
RVBD3645:RVBD3645	172	8.7428e-137	1.1737e-06	2.6e-05	3	155	-1.7333	1.0	1.0	1.0	4028	4	0.26177
RVBD0206c:mmpL3	229	1.0215e-113	1.1737e-06	2.6e-05	4	205	-1.52	1.0	1.0	1.0	4008	6	0.17051
RVBD1477:ripA	134	5.529e-113	1.1737e-06	2.6e-05	5	128	-2.3497	1.0	1.0	1.0	4037	1	0.19092
RVBD3805c:aftB	263	1.1911e-107	1.1737e-06	2.6e-05	6	225	-0.84479	0.80399	0.14475	0.351762	2933	7	0.38336
RVBD0667:rpoB	187	3.6206e-105	1.1737e-06	2.6e-05	7	174	-1.678	1.0	1.0	1.0	4031	1	0.26821
RVBD1697:RVBD1697	101	2.6232e-93	1.1737e-06	2.6e-05	8	91	-2.8738	1.0	0.99998	1.0	3998	3	0.19071
RVBD2984:ppk1	225	1.4309e-80	1.1737e-06	2.6e-05	9	189	-1.088	1.0	1.0	1.0	4035	9	0.1854
RVBD2524c:fas	560	8.8768e-78	1.1737e-06	2.6e-05	10	355	-0.93391	0.99735	0.91498	1.0	3807	87	0.27117
RVBD1166:lpqW	158	3.5606e-71	1.1737e-06	2.6e-05	11	138	-0.89586	0.99989	0.99404	1.0	3914	3	0.17911
RVBD0668:rpoC	162	1.4574e-70	1.1737e-06	2.6e-05	12	141	-1.3536	1.0	1.0	1.0	4042	3	0.16901
RVBD3246c:mtrA	57	2.2918e-69	1.1737e-06	2.6e-05	13	53	-3.0914	1.0	1.0	1.0	4026	0	0
RVBD0015c:pknA	89	6.7926e-65	1.1737e-06	2.6e-05	14	83	-1.7778	1.0	1.0	1.0	3999	2	0.20245
RVBD2673:aftC	218	9.5934e-62	1.1737e-06	2.6e-05	15	170	-0.6794	1.0	0.99996	1.0	3984	8	0.18391
RVBD2457c:clpX	111	2.1622e-47	1.1737e-06	2.6e-05	16	86	-1.6642	0.99991	0.99483	1.0	3919	3	0.22631
RVBD3778c:RVBD3778c	116	5.5639e-45	1.1737e-06	2.6e-05	17	99	-0.57885	0.99982	0.99012	1.0	3897	5	0.17831
RVBD1326c:glgB	194	2.6709e-42	1.1737e-06	2.6e-05	18	147	-0.86411	1.0	1.0	1.0	4020	6	0.19783
RVBD0020c:fhaA	92	5.1578e-42	1.1737e-06	2.6e-05	19	75	-0.96336	0.99997	0.99856	1.0	3935	4	0.26636
RVBD0383c:RVBD0383c	57	1.5495e-41	1.1737e-06	2.6e-05	20	55	-1.679	1.0	0.99998	1.0	3981	1	0.22539
RVBD1459c:RVBD1459c	204	7.2229e-38	1.1737e-06	2.6e-05	21	149	-0.40833	0.99992	0.99497	1.0	3921	9	0.18624
RVBD0018c:pstP	162	4.3318e-36	1.1737e-06	2.6e-05	22	123	-0.47281	0.99988	0.99344	1.0	3911	6	0.23763
RVBD2846c:efpA	100	6.0995e-36	1.1737e-06	2.6e-05	23	85	-0.74725	1.0	0.99995	1.0	3979	4	0.23802
RVBD2925c:rnc	68	2.6913e-35	1.1737e-06	2.6e-05	24	54	-1.5062	0.99976	0.99529	1.0	3888	2	0.28396
RVBD0227c:RVBD0227c	84	7.1631e-35	1.1737e-06	2.6e-05	25	75	-1.1313	1.0	1.0	1.0	4036	0	0
RVBD1536:ileS	306	1.6695e-34	1.1737e-06	2.6e-05	26	189	-0.46893	1.0	0.99999	1.0	4002	24	0.1907
RVBD3808c:glfT2	110	1.7722e-32	1.1737e-06	2.6e-05	27	90	-1.0126	0.99996	0.99741	1.0	3931	4	0.27031
