id	num	neg|score	neg|p-value	neg|fdr	neg|rank	neg|goodsgrna	neg|lfc	pos|score	pos|p-value	pos|fdr	pos|rank	pos|goodsgrna	pos|lfc
RVBD3794:embA	363	5.3629e-272	1.1818e-06	1.3e-05	1	322	-2.2185	0.90821	0.99198	1.0	3414	4	0.17385
RVBD3795:embB	357	7.6189e-211	1.1818e-06	1.3e-05	2	295	-2.2085	0.98542	0.99942	1.0	3755	8	0.21617
RVBD2673:aftC	214	1.0296e-142	1.1818e-06	1.3e-05	3	185	-1.6631	0.97022	0.99833	1.0	3675	3	0.31677
RVBD3805c:aftB	253	3.3061e-132	1.1818e-06	1.3e-05	4	235	-0.95724	0.73413	0.95084	1.0	2825	3	0.2344
RVBD3793:embC	400	1.1876e-124	1.1818e-06	1.3e-05	5	301	-1.1235	1.0	1.0	1.0	3972	7	0.15944
RVBD3645:RVBD3645	163	5.1065e-99	1.1818e-06	1.3e-05	6	142	-1.5848	0.7711	0.96422	1.0	2936	5	0.22391
RVBD1697:RVBD1697	90	4.1472e-91	1.1818e-06	1.3e-05	7	83	-3.2099	0.99997	1.0	1.0	3948	1	0.20938
RVBD1477:ripA	114	3.4947e-90	1.1818e-06	1.3e-05	8	103	-2.1321	0.99999	1.0	1.0	3958	1	0.17717
RVBD2524c:fas	434	2.0826e-81	1.1818e-06	1.3e-05	9	302	-0.6958	0.73404	0.95084	1.0	2824	14	0.19614
RVBD2174:mptA	189	1.654e-78	1.1818e-06	1.3e-05	10	148	-1.2607	0.99985	1.0	1.0	3931	5	0.18665
RVBD3778c:RVBD3778c	111	7.0798e-75	1.1818e-06	1.3e-05	11	111	-1.103	1.0	1.0	1.0	4012	0	0
RVBD3246c:mtrA	56	3.8404e-74	1.1818e-06	1.3e-05	12	54	-3.7445	1.0	1.0	1.0	4013	0	0
RVBD3245c:mtrB	141	3.673e-70	1.1818e-06	1.3e-05	13	86	-2.6076	0.13288	0.37993	1.0	997	19	0.19532
RVBD0236c:aftD	437	8.6322e-70	1.1818e-06	1.3e-05	14	283	-0.76238	0.95839	0.99747	1.0	3621	17	0.19252
RVBD1459c:RVBD1459c	200	5.5379e-69	1.1818e-06	1.3e-05	15	161	-0.67845	0.99989	1.0	1.0	3935	6	0.19104
RVBD2925c:rnc	68	5.3563e-64	1.1818e-06	1.3e-05	16	59	-2.5581	0.99969	0.99995	1.0	3921	1	0.13252
RVBD0015c:pknA	71	4.0887e-62	1.1818e-06	1.3e-05	17	68	-2.086	1.0	1.0	1.0	4003	0	0
