id	num	neg|score	neg|p-value	neg|fdr	neg|rank	neg|goodsgrna	neg|lfc	pos|score	pos|p-value	pos|fdr	pos|rank	pos|goodsgrna	pos|lfc
RVBD3794:embA	244	9.0039e-160	1.1883e-06	1.7e-05	1	206	-1.9916	0.16859	0.29893	0.735752	1453	8	0.14865
RVBD3795:embB	250	2.1941e-110	1.1883e-06	1.7e-05	2	172	-1.8852	0.98526	0.99786	1.0	3725	13	0.16076
RVBD3805c:aftB	193	1.2132e-102	1.1883e-06	1.7e-05	3	173	-1.0034	0.99913	0.99989	1.0	3852	3	0.28367
RVBD3645:RVBD3645	147	7.5322e-98	1.1883e-06	1.7e-05	4	126	-1.5018	0.26161	0.43364	0.874005	1808	3	0.11343
RVBD1477:ripA	101	3.6003e-87	1.1883e-06	1.7e-05	5	91	-1.6284	1.0	1.0	1.0	3938	1	0.15732
RVBD1697:RVBD1697	70	1.1922e-76	1.1883e-06	1.7e-05	6	64	-2.9968	0.99869	0.99971	1.0	3843	1	0.20943
RVBD3245c:mtrB	137	7.2547e-76	1.1883e-06	1.7e-05	7	91	-2.7037	0.89418	0.97364	1.0	3406	11	0.16043
RVBD3246c:mtrA	53	1.6508e-66	1.1883e-06	1.7e-05	8	52	-3.3419	1.0	1.0	1.0	3991	0	0
RVBD2174:mptA	147	6.2486e-65	1.1883e-06	1.7e-05	9	126	-1.2422	0.99993	0.99998	1.0	3899	5	0.16843
RVBD1459c:RVBD1459c	165	2.5428e-56	1.1883e-06	1.7e-05	10	138	-0.49507	0.99812	0.99976	1.0	3829	4	0.15446
RVBD0015c:pknA	55	6.4319e-56	1.1883e-06	1.7e-05	11	53	-1.794	1.0	1.0	1.0	3953	0	0
RVBD3793:embC	242	1.9955e-54	1.1883e-06	1.7e-05	12	172	-0.65777	0.98878	0.99856	1.0	3752	5	0.18308
RVBD2925c:rnc	58	3.4713e-53	1.1883e-06	1.7e-05	13	51	-2.5126	0.93109	0.97936	1.0	3530	1	0.4347
RVBD2673:aftC	133	3.2858e-50	1.1883e-06	1.7e-05	14	99	-1.1923	0.69675	0.89257	1.0	2854	7	0.19352
RVBD3035:RVBD3035	66	1.0277e-49	1.1883e-06	1.7e-05	15	61	-1.0991	1.0	1.0	1.0	3989	0	0
RVBD1166:lpqW	92	2.9679e-35	1.1883e-06	1.7e-05	16	75	-0.66289	1.0	1.0	1.0	3976	0	0
RVBD0206c:mmpL3	93	3.8488e-32	1.1883e-06	1.7e-05	17	75	-0.56259	0.99997	0.99999	1.0	3911	1	0.14893
RVBD0236c:aftD	331	2.064e-31	1.1883e-06	1.7e-05	18	183	-0.53094	0.68973	0.88916	1.0	2845	21	0.20531
RVBD1539:lspA	61	7.193e-31	1.1883e-06	1.7e-05	19	51	-0.94962	0.99496	0.99879	1.0	3794	1	0.35831
RVBD3043c:ctaD	80	4.4987e-29	1.1883e-06	1.7e-05	20	69	-0.7081	1.0	1.0	1.0	3961	0	0
RVBD0018c:pstP	114	1.3019e-28	1.1883e-06	1.7e-05	21	89	-0.48843	0.99673	0.99958	1.0	3809	1	0.15929
RVBD1481:RVBD1481	112	2.3492e-26	1.1883e-06	1.7e-05	22	83	-0.66811	0.99999	1.0	1.0	3924	4	0.12664
RVBD2163c:pbpB	111	3.5347e-26	1.1883e-06	1.7e-05	23	78	-0.62982	0.95393	0.99142	1.0	3607	7	0.16484
