id	num	neg|score	neg|p-value	neg|fdr	neg|rank	neg|goodsgrna	neg|lfc	pos|score	pos|p-value	pos|fdr	pos|rank	pos|goodsgrna	pos|lfc
RVBD2477c:RVBD2477c	116	1.7202e-73	1.1712e-06	7e-06	1	110	-1.5883	0.99999	1.0	1.0	3993	2	0.18844
RVBD3645:RVBD3645	174	5.0084e-71	1.1712e-06	7e-06	2	160	-1.2095	0.99615	1.0	1.0	3841	1	0.30665
RVBD1828:RVBD1828	108	1.0131e-70	1.1712e-06	7e-06	3	102	-1.1092	0.81569	0.9994	1.0	3091	1	0.45886
RVBD1479:moxR1	161	1.603e-59	1.1712e-06	7e-06	4	89	-1.4884	6.2313e-09	0.00019558	0.017972	38	44	0.36576
RVBD3808c:glfT2	176	1.0589e-45	1.1712e-06	7e-06	5	148	-1.3012	0.032237	0.65304	1.0	441	10	0.28473
RVBD3579c:RVBD3579c	92	2.2342e-41	1.1712e-06	7e-06	6	86	-1.3607	0.99958	1.0	1.0	3913	1	0.256
RVBD2682c:dxs1	146	2.3024e-41	1.1712e-06	7e-06	7	122	-1.1197	0.95528	0.99994	1.0	3594	3	0.22628
RVBD3809c:glf	88	5.9914e-41	1.1712e-06	7e-06	8	79	-1.2203	0.63779	0.99554	1.0	2537	4	0.29503
RVBD0014c:pknB	154	3.3524e-40	1.1712e-06	7e-06	9	130	-0.97187	0.3397	0.97287	1.0	1682	3	0.3985
RVBD0338c:RVBD0338c	344	4.397e-39	1.1712e-06	7e-06	10	265	-0.7882	0.9949	1.0	1.0	3827	10	0.29238
RVBD2182c:RVBD2182c	92	2.396e-38	1.1712e-06	7e-06	11	86	-1.1228	0.99993	1.0	1.0	3955	1	0.19348
RVBD2839c:infB	198	7.4353e-38	1.1712e-06	7e-06	12	171	-0.97328	0.39016	0.97839	1.0	1805	5	0.27439
RVBD2883c:pyrH	80	2.5416e-36	1.1712e-06	7e-06	13	69	-1.247	0.99038	0.99999	1.0	3785	1	0.28076
RVBD3596c:clpC1	144	1.0027e-34	1.1712e-06	7e-06	14	129	-0.94022	1.0	1.0	1.0	4047	0	0
RVBD1611:trpC	76	1.0752e-34	1.1712e-06	7e-06	15	72	-1.1875	1.0	1.0	1.0	4045	0	0
RVBD0903c:prrA	71	2.4877e-32	1.1712e-06	7e-06	16	60	-1.5778	0.80947	0.99802	1.0	3068	3	0.34514
RVBD1308:atpA	113	5.3629e-32	1.1712e-06	7e-06	17	90	-1.2355	0.51234	0.99129	1.0	2151	6	0.24123
