id	num	neg|score	neg|p-value	neg|fdr	neg|rank	neg|goodsgrna	neg|lfc	pos|score	pos|p-value	pos|fdr	pos|rank	pos|goodsgrna	pos|lfc
RVBD1402:priA	187	9.6699e-69	9.4453e-06	0.000338	1	168	-1.5987	1.0	1.0	1.0	3981	7	0.33782
RVBD3645:RVBD3645	164	1.4715e-66	9.4453e-06	0.000338	2	146	-1.9414	1.0	1.0	1.0	4016	3	0.19566
RVBD0002:dnaN	108	8.8039e-65	9.4453e-06	0.000338	3	101	-3.5493	0.99981	0.99977	1.0	3801	4	0.33084
RVBD3794:embA	373	6.9219e-60	9.4453e-06	0.000338	4	268	-1.6602	0.2067	0.16211	1.0	655	61	0.28112
RVBD3778c:RVBD3778c	111	9.8691e-60	9.4453e-06	0.000338	5	111	-1.9185	1.0	1.0	1.0	4018	0	0
RVBD1547:dnaE1	181	1.5701e-57	9.4453e-06	0.000338	6	156	-1.8197	1.0	1.0	1.0	3986	9	0.21667
RVBD3795:embB	362	9.2142e-53	9.4453e-06	0.000338	7	249	-1.6055	0.9872	0.98253	1.0	2982	54	0.23589
RVBD0058:dnaB	110	1.0141e-49	9.4453e-06	0.000338	8	96	-3.2188	1.0	1.0	1.0	3984	5	0.23156
RVBD3793:embC	406	2.7065e-46	9.4453e-06	0.000338	9	261	-1.3848	0.99986	0.99983	1.0	3824	90	0.27051
RVBD2673:aftC	218	3.5541e-44	9.4453e-06	0.000338	10	164	-1.7986	0.99989	0.99986	1.0	3837	30	0.28244
RVBD3246c:mtrA	57	5.8697e-42	2.3613e-06	0.000165	11	51	-3.8581	0.99997	0.99998	1.0	3880	3	0.25864
RVBD1697:RVBD1697	98	6.6841e-41	1.2987e-05	0.000397	12	88	-2.6327	1.0	1.0	1.0	3958	2	0.3384
RVBD2925c:rnc	68	7.6558e-39	1.0626e-05	0.000371	13	58	-3.2534	0.9958	0.99524	1.0	3362	6	0.24052
RVBD3805c:aftB	256	2.5021e-34	9.4453e-06	0.000338	14	197	-1.2078	0.15376	0.11775	0.800175	615	24	0.30605
RVBD1708:RVBD1708	89	5.3611e-32	1.771e-05	0.000495	15	82	-2.0194	0.99955	0.99941	1.0	3724	4	0.35189
RVBD1459c:RVBD1459c	203	2.6937e-31	9.4453e-06	0.000338	16	168	-0.61055	1.0	1.0	1.0	3962	9	0.23829
RVBD3245c:mtrB	142	3.2054e-31	9.4453e-06	0.000338	17	90	-1.8544	0.17995	0.13739	0.917347	634	36	0.26159
RVBD1617:pykA	77	4.1977e-30	1.1807e-05	0.000387	18	71	-1.6799	0.99986	0.99988	1.0	3823	3	0.39084
RVBD2720:lexA	75	2.2014e-28	1.1807e-05	0.000387	19	67	-1.3679	1.0	1.0	1.0	4007	0	0
RVBD3273:RVBD3273	22	4.1031e-28	1.1807e-06	9e-05	20	22	-2.073	1.0	1.0	1.0	4014	0	0
RVBD2201:asnB	173	3.4418e-26	9.4453e-06	0.000338	21	123	-1.424	1.0	1.0	1.0	3971	22	0.2345
RVBD3201c:RVBD3201c	18	4.0517e-26	1.1807e-06	9e-05	22	18	-4.2434	1.0	1.0	1.0	4015	0	0
RVBD3410c:guaB3	83	2.3813e-25	1.2987e-05	0.000397	23	68	-1.4767	0.99989	0.99988	1.0	3834	9	0.23549
RVBD1166:lpqW	150	1.1596e-24	9.4453e-06	0.000338	24	124	-1.0412	1.0	1.0	1.0	3999	9	0.24651
RVBD0384c:clpB	162	3.2808e-23	9.4453e-06	0.000338	25	130	-0.84835	1.0	1.0	1.0	3948	9	0.2363
RVBD2154c:ftsW	122	1.4665e-22	9.4453e-06	0.000338	26	104	-0.98994	0.99301	0.99044	1.0	3211	6	0.23245
RVBD0015c:pknA	75	1.298e-21	1.1807e-05	0.000387	27	71	-1.0459	1.0	1.0	1.0	3985	1	0.141
RVBD2592c:ruvB	48	1.718e-21	2.3613e-06	0.000165	28	42	-3.0016	1.0	1.0	1.0	3973	0	0
RVBD2110c:prcB	69	2.1105e-21	1.1807e-05	0.000387	29	63	-0.9439	1.0	1.0	1.0	3956	3	0.18787
RVBD2984:ppk1	215	4.2514e-21	9.4453e-06	0.000338	30	161	-0.76717	1.0	1.0	1.0	3995	15	0.27644
RVBD2737c:recA	14	8.4294e-21	1.1807e-06	9e-05	31	14	-4.8175	1.0	1.0	1.0	4011	0	0
RVBD3721c:dnaZX	101	1.5732e-20	9.4453e-06	0.000338	32	76	-1.296	0.99999	0.99999	1.0	3901	10	0.24368
RVBD1020:mfd	23	1.8245e-20	1.1807e-06	9e-05	33	23	-1.7101	1.0	1.0	1.0	4006	0	0
RVBD1822:pgsA2	109	5.0893e-20	9.4453e-06	0.000338	34	83	-1.02	0.93236	0.90954	1.0	1994	13	0.25326
RVBD2095c:pafC	14	1.5341e-19	1.1807e-06	9e-05	35	14	-4.8834	1.0	1.0	1.0	4012	0	0
RVBD2400c:subI	103	1.6809e-19	9.4453e-06	0.000338	36	83	-1.0621	0.97926	0.97213	1.0	2733	9	0.2556
