id	num	neg|score	neg|p-value	neg|fdr	neg|rank	neg|goodsgrna	neg|lfc	pos|score	pos|p-value	pos|fdr	pos|rank	pos|goodsgrna	pos|lfc
RVBD0685:tuf	24	9.755e-33	1.19e-06	0.000146	1	21	-0.85767	0.99917	0.99778	1.0	3948	0	0
RVBD0126:treS	23	9.7287e-26	1.19e-06	0.000146	2	20	-0.81721	0.99991	0.99975	1.0	3970	0	0
RVBD3100c:smpB	13	1.9891e-25	1.19e-06	0.000146	3	12	-1.8999	0.80985	0.81936	1.0	2863	1	0.23537
ssr:ssr	22	2.9992e-24	1.19e-06	0.000146	4	16	-1.1209	0.98137	0.9724	1.0	3750	1	0.16124
RVBD0684:fusA1	51	1.4501e-21	1.19e-06	0.000146	5	35	-0.46494	1.0	1.0	1.0	3980	0	0
RVBD1473:RVBD1473	6	2.6691e-17	1.19e-06	0.000146	6	6	-1.2623	1.0	1.0	1.0	3985	0	0
RVBD1299:prfA	43	4.5874e-16	1.19e-06	0.000146	7	32	-0.30793	1.0	0.99998	1.0	3978	0	0
RVBD0708:rplP	10	2.3381e-15	1.19e-06	0.000146	8	10	-0.56428	1.0	1.0	1.0	3984	0	0
RVBD1783:eccC5	262	4.7866e-12	1.19e-06	0.000146	9	93	-0.26849	0.9985	0.99944	1.0	3942	21	0.24007
RVBD0638:secE1	4	5.7881e-12	1.19e-06	0.000146	10	4	-0.95801	1.0	1.0	1.0	3983	0	0
RVBD0127:mak	11	1.4037e-11	1.19e-06	0.000146	11	9	-0.61509	0.77531	0.76933	1.0	2734	1	0.18876
RVBD1712:cmk	42	1.6059e-11	1.19e-06	0.000146	12	24	-0.42872	0.99999	0.99996	1.0	3976	0	0
RVBD3455c:truA	75	5.2918e-11	1.19e-06	0.000146	13	34	-0.38203	0.77694	0.83468	1.0	2743	7	0.13968
RVBD1711:RVBD1711	52	5.8949e-11	1.19e-06	0.000146	14	29	-0.3008	1.0	1.0	1.0	3979	0	0
RVBD1957:RVBD1957	5	9.3837e-11	1.19e-06	0.000146	15	5	-0.63361	1.0	1.0	1.0	3982	0	0
RVBD1015c:rplY	37	1.0227e-10	1.19e-06	0.000146	16	22	-0.43463	0.99126	0.99276	1.0	3854	3	0.11304
RVBD1472:echA12	9	3.065e-10	1.19e-06	0.000146	17	7	-0.42178	0.99987	0.99986	1.0	3967	0	0
RVBD1828:RVBD1828	25	3.3893e-10	1.19e-06	0.000146	18	16	-0.2939	0.94116	0.95332	1.0	3482	2	0.35563
RVBD2731:RVBD2731	10	8.4189e-10	1.19e-06	0.000146	19	10	-0.26232	1.0	1.0	1.0	3981	0	0
RVBD1713:engA	58	1.3162e-09	1.19e-06	0.000146	20	27	-0.36019	0.99698	0.99839	1.0	3917	4	0.23432
RVBD2587c:secD	153	4.5676e-09	1.19e-06	0.000146	21	57	-0.35893	0.99717	0.99893	1.0	3921	12	0.22843
RVBD3063:cstA	40	6.1415e-08	1.19e-06	0.000146	22	19	-0.25484	0.74828	0.82071	1.0	2638	3	0.21016
RVBD0652:rplL	11	7.9944e-07	1.19e-06	0.000146	23	5	-0.88794	0.33337	0.38473	1.0	1449	2	0.45878
RVBD0440:groEL2	31	8.2466e-07	1.19e-06	0.000146	24	16	-0.28694	0.98582	0.98628	1.0	3792	1	0.23362
RVBD1014c:pth	31	9.9139e-07	1.19e-06	0.000146	25	15	-0.48376	1.0	0.99998	1.0	3977	0	0
RVBD2511:orn	41	1.2373e-06	1.19e-06	0.000146	26	19	-0.35833	0.90189	0.93962	1.0	3270	3	0.12521
RVBD1782:eccB5	39	2.4183e-06	1.19e-06	0.000146	27	16	-0.36663	0.48571	0.57437	1.0	1890	5	0.21603
RVBD0813c:RVBD0813c	9	6.5891e-06	3.5701e-06	0.000381	28	7	-0.22903	0.64664	0.65915	1.0	2335	1	0.19941
RVBD1025:RVBD1025	35	6.6362e-06	1.19e-06	0.000146	29	15	-0.33861	0.87251	0.91526	1.0	3122	3	0.23532
RVBD0717:rpsN1	5	7.9657e-06	3.5701e-06	0.000381	30	4	-0.42037	0.95386	0.94334	1.0	3556	0	0
RVBD0056:rplI	6	1.5159e-05	1.309e-05	0.001238	31	4	-0.59645	0.97944	0.97421	1.0	3735	0	0
RVBD2163c:pbpB	116	2.0777e-05	1.19e-06	0.000146	32	39	-0.292	0.65767	0.70415	1.0	2370	12	0.33587
RVBD2734:RVBD2734	9	2.088e-05	3.5701e-06	0.000381	33	4	-0.29273	0.98348	0.9759	1.0	3773	0	0
RVBD2632c:RVBD2632c	4	2.2104e-05	1.071e-05	0.001036	34	4	-0.20285	0.99994	0.99998	1.0	3973	0	0
tRNA-Val31:tRNA-Val31	5	2.3597e-05	8.3302e-06	0.000825	35	4	-0.84515	0.91071	0.89007	1.0	3322	0	0
RVBD1475c:acn	221	2.7682e-05	1.19e-06	0.000146	36	60	-0.22349	0.96054	0.97925	1.0	3599	34	0.20085
