id	num	neg|score	neg|p-value	neg|fdr	neg|rank	neg|goodsgrna	neg|lfc	pos|score	pos|p-value	pos|fdr	pos|rank	pos|goodsgrna	pos|lfc
RVBD3794:embA	270	3.0019e-131	1.1897e-06	4.4e-05	1	196	-1.2505	0.92401	0.99901	1.0	3520	17	0.27746
RVBD3795:embB	274	2.1084e-93	1.1897e-06	4.4e-05	2	187	-1.3211	0.92298	0.999	1.0	3517	25	0.20044
RVBD3805c:aftB	213	6.9348e-71	1.1897e-06	4.4e-05	3	168	-0.65946	1.0	1.0	1.0	3964	5	0.30915
RVBD3245c:mtrB	135	2.6203e-70	1.1897e-06	4.4e-05	4	83	-1.5179	0.40894	0.9075	1.0	2030	23	0.17472
RVBD1697:RVBD1697	70	4.7352e-70	1.1897e-06	4.4e-05	5	63	-2.1633	0.86924	0.99506	1.0	3325	2	0.28293
RVBD1477:ripA	101	5.1226e-66	1.1897e-06	4.4e-05	6	92	-0.91578	0.99926	1.0	1.0	3912	4	0.1897
RVBD3246c:mtrA	54	1.8427e-64	1.1897e-06	4.4e-05	7	50	-2.9479	1.0	1.0	1.0	3962	0	0
RVBD2174:mptA	173	7.2757e-62	1.1897e-06	4.4e-05	8	126	-1.1909	0.98594	0.99995	1.0	3814	7	0.18659
RVBD2673:aftC	158	4.6067e-58	1.1897e-06	4.4e-05	9	110	-1.1542	0.68784	0.98336	1.0	2726	15	0.19098
RVBD3793:embC	280	1.4363e-52	1.1897e-06	4.4e-05	10	172	-0.72501	0.82836	0.99552	1.0	3188	23	0.19702
RVBD0015c:pknA	56	1.5352e-45	1.1897e-06	4.4e-05	11	51	-1.261	0.70631	0.97056	1.0	2769	1	0.58262
RVBD0667:rpoB	124	1.3208e-41	1.1897e-06	4.4e-05	12	96	-0.67729	0.99995	1.0	1.0	3939	6	0.16836
RVBD1481:RVBD1481	118	1.3575e-36	1.1897e-06	4.4e-05	13	87	-0.6458	0.86944	0.99761	1.0	3326	4	0.2011
RVBD2524c:fas	328	2.7498e-31	1.1897e-06	4.4e-05	14	198	-0.42102	0.0067398	0.10789	0.983155	224	26	0.16903
RVBD2457c:clpX	85	2.9149e-27	1.1897e-06	4.4e-05	15	54	-0.93332	0.9926	0.99994	1.0	3845	7	0.1804
RVBD3035:RVBD3035	69	8.901e-27	1.1897e-06	4.4e-05	16	56	-0.7127	1.0	1.0	1.0	3968	0	0
RVBD0206c:mmpL3	104	6.0927e-26	1.1897e-06	4.4e-05	17	77	-0.75257	0.80095	0.99388	1.0	3084	4	0.21401
RVBD2925c:rnc	56	3.5393e-24	1.1897e-06	4.4e-05	18	42	-1.172	0.65876	0.96236	1.0	2651	4	0.1294
RVBD1459c:RVBD1459c	172	5.6477e-22	1.1897e-06	4.4e-05	19	103	-0.42273	0.99911	1.0	1.0	3908	10	0.20661
RVBD3682:ponA2	15	9.9343e-22	1.1897e-06	4.4e-05	20	14	-0.81887	1.0	1.0	1.0	3971	0	0
RVBD1476:RVBD1476	57	1.7008e-19	1.1897e-06	4.4e-05	21	37	-1.0391	0.91218	0.99592	1.0	3479	5	0.27808
RVBD1539:lspA	63	8.3541e-19	1.1897e-06	4.4e-05	22	44	-0.76284	0.89394	0.99592	1.0	3419	4	0.19938
RVBD3778c:RVBD3778c	49	1.2499e-18	1.1897e-06	4.4e-05	23	42	-0.69135	1.0	1.0	1.0	3983	0	0
RVBD0236c:aftD	340	1.4947e-18	1.1897e-06	4.4e-05	24	170	-0.39841	0.39041	0.9006	1.0	1980	41	0.20823
RVBD0668:rpoC	97	3.0058e-18	1.1897e-06	4.4e-05	25	69	-0.51661	0.050689	0.37649	1.0	643	9	0.26517
RVBD3587c:RVBD3587c	33	9.8325e-18	1.1897e-06	4.4e-05	26	23	-1.4217	0.55004	0.88669	1.0	2360	2	0.26133
RVBD3645:RVBD3645	129	2.5603e-17	1.1897e-06	4.4e-05	27	85	-0.44041	0.98593	0.99995	1.0	3813	8	0.20459
RVBD3810:pirG	5	6.0389e-17	1.1897e-06	4.4e-05	28	5	-3.1065	1.0	1.0	1.0	3986	0	0
RVBD2511:orn	40	6.6906e-17	1.1897e-06	4.4e-05	29	24	-1.0255	0.99972	0.99994	1.0	3923	1	0.10734
