id	num	neg|score	neg|p-value	neg|fdr	neg|rank	neg|goodsgrna	neg|lfc	pos|score	pos|p-value	pos|fdr	pos|rank	pos|goodsgrna	pos|lfc
RVBD3794:embA	376	2.7241e-177	1.1737e-06	1e-05	1	345	-2.6367	1.0	1.0	1.0	4039	16	0.22819
RVBD3793:embC	413	9.9868e-138	1.1737e-06	1e-05	2	379	-2.0637	1.0	1.0	1.0	3994	16	0.24954
RVBD3805c:aftB	263	6.337e-126	1.1737e-06	1e-05	3	254	-2.646	0.31811	0.10818	0.273247	2175	5	1.552
RVBD3795:embB	367	5.5077e-124	1.1737e-06	1e-05	4	319	-2.6103	1.0	1.0	1.0	4002	21	0.23517
RVBD2673:aftC	218	2.0015e-105	1.1737e-06	1e-05	5	206	-2.6058	1.0	1.0	1.0	3951	5	0.2078
RVBD3645:RVBD3645	172	5.1217e-97	1.1737e-06	1e-05	6	161	-3.2978	1.0	1.0	1.0	4028	4	0.2089
RVBD0206c:mmpL3	229	3.555e-77	1.1737e-06	1e-05	7	224	-2.0398	1.0	1.0	1.0	4033	4	0.22828
RVBD2984:ppk1	225	3.3625e-76	1.1737e-06	1e-05	8	206	-2.0846	1.0	1.0	1.0	3954	8	0.26713
RVBD0236c:aftD	476	9.0441e-75	1.1737e-06	1e-05	9	370	-1.8076	0.99925	0.99771	1.0	3744	55	0.28336
RVBD1477:ripA	134	9.1946e-71	1.1737e-06	1e-05	10	132	-3.4138	1.0	1.0	1.0	3995	1	0.38272
RVBD0667:rpoB	187	1.1881e-70	1.1737e-06	1e-05	11	181	-2.4888	1.0	1.0	1.0	4040	2	0.21421
RVBD1459c:RVBD1459c	204	1.278e-70	1.1737e-06	1e-05	12	190	-1.7922	1.0	1.0	1.0	3939	6	0.33711
RVBD1166:lpqW	158	2.9736e-69	1.1737e-06	1e-05	13	152	-2.1991	1.0	1.0	1.0	4019	3	0.59097
RVBD3778c:RVBD3778c	116	2.1957e-66	1.1737e-06	1e-05	14	116	-2.4764	1.0	1.0	1.0	4027	0	0
RVBD1479:moxR1	160	3.5121e-66	1.1737e-06	1e-05	15	151	-2.0802	1.0	1.0	1.0	3944	5	0.24127
RVBD2444c:rne	203	6.7576e-61	1.1737e-06	1e-05	16	195	-1.2674	1.0	1.0	1.0	4032	3	0.19949
RVBD2093c:tatC	124	7.6977e-61	1.1737e-06	1e-05	17	124	-1.7409	1.0	1.0	1.0	4041	0	0
