id	num	neg|score	neg|p-value	neg|fdr	neg|rank	neg|goodsgrna	neg|lfc	pos|score	pos|p-value	pos|fdr	pos|rank	pos|goodsgrna	pos|lfc
RVBD2524c:fas	492	5.0386e-147	1.1781e-06	5.3e-05	1	217	-0.61026	0.0029258	8.2469e-06	0.000336	125	7	0.55099
RVBD3490:otsA	170	2.3728e-84	1.1781e-06	5.3e-05	2	97	-0.71577	1.0	0.99999	1.0	4014	0	0
RVBD2587c:secD	161	2.1503e-74	1.1781e-06	5.3e-05	3	91	-0.55125	0.99966	0.96069	1.0	3965	1	0.46437
RVBD0384c:clpB	164	2.7125e-64	1.1781e-06	5.3e-05	4	83	-0.62879	0.99993	0.98615	1.0	3977	1	0.30446
RVBD2586c:secF	95	2.4616e-61	1.1781e-06	5.3e-05	5	65	-0.60712	1.0	0.99882	1.0	3997	0	0
RVBD1594:nadA	93	1.8137e-37	1.1781e-06	5.3e-05	6	48	-0.61199	1.0	1.0	1.0	4017	0	0
RVBD3846:sodA	65	1.0257e-35	1.1781e-06	5.3e-05	7	34	-0.67407	1.0	1.0	1.0	4020	0	0
RVBD2219:RVBD2219	76	1.0307e-32	1.1781e-06	5.3e-05	8	40	-0.56641	0.98661	0.84105	0.977614	3866	1	0.30776
RVBD3410c:guaB3	85	2.1803e-28	1.1781e-06	5.3e-05	9	39	-0.51207	0.99631	0.89808	1.0	3920	1	0.30814
RVBD1072:RVBD1072	14	1.7831e-25	1.1781e-06	5.3e-05	10	13	-0.86301	1.0	1.0	1.0	4027	0	0
RVBD0357c:purA	135	2.2987e-25	1.1781e-06	5.3e-05	11	43	-0.53894	0.99977	0.96975	1.0	3967	1	0.46041
RVBD1208:gpgS	82	2.2799e-23	1.1781e-06	5.3e-05	12	34	-0.58011	0.98931	0.85237	0.983975	3872	1	0.42133
RVBD1595:nadB	112	1.6702e-22	1.1781e-06	5.3e-05	13	38	-0.67189	0.17876	0.0128	0.135484	686	2	0.65639
RVBD1640c:lysX	29	1.1687e-21	1.1781e-06	5.3e-05	14	21	-0.56066	1.0	1.0	1.0	4016	0	0
RVBD3863:RVBD3863	70	1.4862e-21	1.1781e-06	5.3e-05	15	30	-0.82673	0.37745	0.10249	0.466454	1334	2	0.50973
RVBD3031:RVBD3031	126	5.3062e-21	1.1781e-06	5.3e-05	16	39	-0.53332	0.99992	0.98408	1.0	3976	0	0
RVBD2220:glnA1	137	1.1151e-20	1.1781e-06	5.3e-05	17	39	-0.56322	0.99669	0.91257	1.0	3926	1	0.36351
RVBD0440:groEL2	48	1.9952e-20	1.1781e-06	5.3e-05	18	24	-0.69744	0.98062	0.80268	0.958055	3833	0	0
RVBD1258c:RVBD1258c	11	1.8143e-19	1.1781e-06	5.3e-05	19	11	-0.96469	1.0	1.0	1.0	4026	0	0
RVBD1307:atpH	95	1.8523e-18	1.1781e-06	5.3e-05	20	32	-0.67144	0.99984	0.97848	1.0	3971	0	0
RVBD3032:RVBD3032	94	4.4014e-18	1.1781e-06	5.3e-05	21	31	-0.49169	0.54557	0.16183	0.533243	2004	1	0.6904
RVBD3597c:lsr2	16	7.5077e-18	1.1781e-06	5.3e-05	22	13	-0.54679	0.99994	0.99983	1.0	3981	0	0
RVBD2996c:serA1	69	1.3536e-17	1.1781e-06	5.3e-05	23	26	-0.6122	0.98622	0.83026	0.972645	3863	1	0.29044
RVBD2703:sigA	26	3.2099e-17	1.1781e-06	5.3e-05	24	17	-0.72731	0.014301	0.00089656	0.021165	194	1	1.5363
RVBD0511:hemD	116	5.497e-16	1.1781e-06	5.3e-05	25	32	-0.52475	0.99991	0.98299	1.0	3974	0	0
RVBD0647c:RVBD0647c	99	5.6026e-16	1.1781e-06	5.3e-05	26	30	-0.58306	0.99677	0.91139	1.0	3927	1	0.29878
RVBD3038c:RVBD3038c	88	8.9471e-16	1.1781e-06	5.3e-05	27	28	-0.49176	0.99999	0.99819	1.0	3993	0	0
RVBD1308:atpA	75	5.8999e-15	1.1781e-06	5.3e-05	28	24	-0.63515	0.99924	0.95979	1.0	3957	0	0
RVBD1280c:oppA	10	1.3253e-14	1.1781e-06	5.3e-05	29	9	-0.6628	1.0	1.0	1.0	4004	0	0
RVBD3030:RVBD3030	60	2.1719e-14	1.1781e-06	5.3e-05	30	22	-0.5784	1.0	1.0	1.0	4022	0	0
RVBD3193c:RVBD3193c	28	3.2573e-14	1.1781e-06	5.3e-05	31	14	-0.60994	0.99865	0.98892	1.0	3945	0	0
RVBD1283c:oppB	6	6.455e-13	1.1781e-06	5.3e-05	32	6	-0.61322	1.0	1.0	1.0	4024	0	0
RVBD1281c:oppD	10	7.1359e-13	1.1781e-06	5.3e-05	33	9	-0.59898	1.0	1.0	1.0	4025	0	0
RVBD0018c:pstP	130	9.056e-13	1.1781e-06	5.3e-05	34	29	-0.55292	0.9992	0.93855	1.0	3955	1	0.43021
RVBD0058:dnaB	109	1.3157e-12	1.1781e-06	5.3e-05	35	26	-0.67989	0.94647	0.73233	0.919132	3691	4	0.31754
RVBD1306:atpF	38	4.6507e-12	1.1781e-06	5.3e-05	36	15	-0.69872	0.99951	0.99308	1.0	3962	0	0
RVBD1304:atpB	56	5.6346e-12	1.1781e-06	5.3e-05	37	19	-0.5926	0.65712	0.36059	0.697933	2468	2	0.50456
RVBD2109c:prcA	37	1.5307e-11	1.1781e-06	5.3e-05	38	15	-0.47225	0.99999	0.99972	1.0	3990	0	0
RVBD2925c:rnc	68	2.4755e-11	1.1781e-06	5.3e-05	39	19	-0.68781	0.62729	0.32787	0.677817	2336	3	0.41002
RVBD2421c:nadD	26	4.4784e-11	1.1781e-06	5.3e-05	40	10	-0.90043	0.99999	0.99993	1.0	3995	0	0
RVBD2169c:RVBD2169c	9	5.0751e-11	1.1781e-06	5.3e-05	41	8	-0.53841	1.0	1.0	1.0	4021	0	0
RVBD0884c:serC	48	7.161e-11	1.1781e-06	5.3e-05	42	15	-0.84722	0.97877	0.80267	0.958055	3822	0	0
RVBD0805:RVBD0805	6	1.4129e-10	1.1781e-06	5.3e-05	43	5	-0.60939	1.0	1.0	1.0	4003	0	0
RVBD1309:atpG	48	2.0811e-10	1.1781e-06	5.3e-05	44	16	-0.70569	0.99952	0.98875	1.0	3963	0	0
RVBD2921c:ftsY	70	3.6115e-10	1.1781e-06	5.3e-05	45	19	-0.4966	0.47044	0.13621	0.508477	1670	1	0.76497
RVBD2903c:lepB	90	4.4834e-10	1.1781e-06	5.3e-05	46	22	-0.50733	0.92106	0.67703	0.889595	3590	3	0.31062
RVBD0929:pstC2	10	5.7548e-10	1.1781e-06	5.3e-05	47	8	-0.52168	1.0	1.0	1.0	4018	0	0
RVBD1282c:oppC	14	5.8429e-10	1.1781e-06	5.3e-05	48	8	-0.61605	1.0	1.0	1.0	4023	0	0
RVBD3043c:ctaD	178	7.289e-10	1.1781e-06	5.3e-05	49	30	-0.60589	0.28069	0.041174	0.30142	1003	6	0.55695
RVBD2182c:RVBD2182c	78	1.2282e-09	1.1781e-06	5.3e-05	50	19	-0.5216	0.30648	0.060529	0.369683	1098	1	0.83912
RVBD1423:whiA	60	1.5798e-09	1.1781e-06	5.3e-05	51	16	-0.68779	0.99556	0.91076	1.0	3913	0	0
RVBD2786c:ribF	66	2.0919e-09	1.1781e-06	5.3e-05	52	18	-0.63184	0.62781	0.34508	0.686178	2341	3	0.4575
RVBD3800c:pks13	280	5.1197e-09	1.1781e-06	5.3e-05	53	39	-0.48926	0.90097	0.63894	0.871529	3497	9	0.5321
RVBD3039c:echA17	64	7.2258e-09	1.1781e-06	5.3e-05	54	17	-0.46607	0.76901	0.46949	0.773232	2929	1	0.51754
RVBD0011c:RVBD0011c	4	1.4513e-08	1.1781e-06	5.3e-05	55	4	-0.91134	1.0	1.0	1.0	4013	0	0
RVBD0928:pstS3	9	3.7584e-08	1.1781e-06	5.3e-05	56	6	-0.46462	0.9998	0.99984	1.0	3968	0	0
RVBD1240:mdh	8	3.7887e-08	1.1781e-06	5.3e-05	57	6	-0.62917	1.0	1.0	1.0	4010	0	0
RVBD0819:mshD	7	4.5538e-08	1.1781e-06	5.3e-05	58	6	-0.37802	1.0	1.0	1.0	4015	0	0
RVBD3311:RVBD3311	12	7.1464e-08	1.1781e-06	5.3e-05	59	7	-0.39877	1.0	1.0	1.0	3998	0	0
RVBD3624c:hpt	59	9.3188e-08	1.1781e-06	5.3e-05	60	15	-0.5011	0.98713	0.82211	0.967921	3867	0	0
RVBD2146c:RVBD2146c	9	1.0764e-07	1.1781e-06	5.3e-05	61	6	-0.39684	0.60606	0.34807	0.686344	2242	0	0
RVBD1837c:glcB	230	2.1577e-07	1.1781e-06	5.3e-05	62	31	-0.44356	0.8995	0.63894	0.871529	3490	3	0.42081
RVBD2130c:mshC	106	2.195e-07	1.1781e-06	5.3e-05	63	18	-0.47197	0.74568	0.40183	0.727334	2816	3	0.41038
RVBD1221:sigE	5	3.2367e-07	1.1781e-06	5.3e-05	64	4	-0.78133	0.99998	1.0	1.0	3989	0	0
RVBD2218:lipA	83	5.6526e-07	1.1781e-06	5.3e-05	65	17	-0.54346	1.0	0.99985	1.0	4006	0	0
RVBD1310:atpD	84	6.9784e-07	1.1781e-06	5.3e-05	66	16	-0.64305	1.0	1.0	1.0	4019	0	0
RVBD1826:gcvH	22	7.4155e-07	1.1781e-06	5.3e-05	67	5	-0.83725	0.99181	0.95955	1.0	3891	0	0
RVBD3277:RVBD3277	77	1.1849e-06	1.1781e-06	5.3e-05	68	13	-0.64817	0.99939	0.96276	1.0	3960	0	0
RVBD0437c:psd	6	1.2659e-06	1.1781e-06	5.3e-05	69	5	-0.43439	0.99994	0.99998	1.0	3980	0	0
RVBD3489:RVBD3489	7	1.3833e-06	1.1781e-06	5.3e-05	70	5	-0.73735	1.0	1.0	1.0	4007	0	0
RVBD3272:RVBD3272	7	1.7555e-06	1.1781e-06	5.3e-05	71	5	-0.34206	0.99511	0.99358	1.0	3910	0	0
RVBD0820:phoT	7	1.7956e-06	1.1781e-06	5.3e-05	72	5	-0.37997	0.99605	0.99546	1.0	3917	0	0
RVBD1822:pgsA2	110	2.1044e-06	1.1781e-06	5.3e-05	73	17	-0.52955	0.47723	0.11726	0.490596	1698	8	0.3202
RVBD3645:RVBD3645	158	2.6549e-06	1.1781e-06	5.3e-05	74	23	-0.58824	0.99758	0.91993	1.0	3935	3	0.33457
RVBD1827:garA	15	2.7954e-06	1.1781e-06	5.3e-05	75	7	-0.54841	0.85134	0.63219	0.866262	3281	0	0
RVBD2110c:prcB	70	3.1166e-06	1.1781e-06	5.3e-05	76	14	-0.4617	0.99983	0.98686	1.0	3969	0	0
RVBD3197A:whiB7	4	3.2455e-06	1.1781e-06	5.3e-05	77	4	-0.41336	1.0	1.0	1.0	3999	0	0
tRNA-Glu11:tRNA-Glu11	5	1.2344e-05	1.1781e-06	5.3e-05	78	3	-0.73489	1.0	1.0	1.0	4001	0	0
RVBD1611:trpC	62	1.7621e-05	1.1781e-06	5.3e-05	79	12	-0.49185	0.10327	0.0084507	0.103342	490	7	0.53026
RVBD2690c:RVBD2690c	19	2.2753e-05	1.1781e-06	5.3e-05	80	7	-0.52138	0.91969	0.73966	0.921445	3578	0	0
RVBD3273:RVBD3273	22	3.1604e-05	1.1781e-06	5.3e-05	81	7	-0.40085	0.99995	0.99973	1.0	3983	0	0
RVBD2462c:tig	8	3.8635e-05	1.1781e-06	5.3e-05	82	4	-0.50639	1.0	1.0	1.0	4009	0	0
RVBD0704:rplB	10	4.7235e-05	1.1781e-06	5.3e-05	83	4	-0.793	0.99881	0.9979	1.0	3947	0	0
RVBD3458c:rpsD	18	6.155e-05	1.1781e-06	5.3e-05	84	6	-0.61262	0.99999	0.99999	1.0	3994	0	0
RVBD0020c:fhaA	90	0.00010348	1.1781e-06	5.3e-05	85	13	-0.58873	0.52083	0.15012	0.525474	1877	4	0.44999
RVBD1830:RVBD1830	30	0.0001359	1.1781e-06	5.3e-05	86	7	-0.52785	0.98277	0.88949	1.0	3842	0	0
RVBD1259:udgB	8	0.00013841	8.2469e-06	0.000354	87	2	-0.87684	0.68958	0.48552	0.776952	2589	0	0
RVBD2419c:gpgP	5	0.00014951	1.2959e-05	0.000539	88	3	-0.37964	0.96498	0.95308	1.0	3761	0	0
RVBD0238:RVBD0238	8	0.00017262	2.4741e-05	0.00099	89	4	-0.37	1.0	1.0	1.0	4012	0	0
RVBD0350:dnaK	93	0.00017334	1.1781e-06	5.3e-05	90	14	-0.47584	0.62403	0.29975	0.646908	2317	2	0.56861
RVBD3780:RVBD3780	37	0.00018483	1.1781e-06	5.3e-05	91	8	-0.49365	0.88657	0.60364	0.850226	3437	1	0.32552
RVBD0707:rpsC	14	0.00021843	1.2959e-05	0.000539	92	5	-0.71054	1.0	1.0	1.0	4002	0	0
RVBD1854c:ndh	97	0.00024466	1.1781e-06	5.3e-05	93	14	-0.39345	0.35035	0.06755	0.39493	1236	1	0.76747
RVBD1484:inhA	50	0.00026029	5.8906e-06	0.000258	94	9	-0.53678	0.98102	0.80217	0.958055	3835	0	0
RVBD3801c:fadD32	72	0.00030235	1.1781e-06	5.3e-05	95	11	-0.49831	0.21737	0.037982	0.288085	801	3	0.68906
RVBD1828:RVBD1828	61	0.00035181	1.1781e-06	5.3e-05	96	9	-0.39874	4.9402e-11	1.1781e-06	5.5e-05	30	19	0.61368
RVBD0046c:ino1	41	0.00036926	3.5344e-06	0.000156	97	7	-0.63186	0.99243	0.90917	1.0	3895	0	0
RVBD3923c:rnpA	4	0.00042131	4.3591e-05	0.001712	98	3	-0.91807	0.98593	0.98973	1.0	3861	0	0
RVBD3580c:cysS1	62	0.00048681	1.5316e-05	0.000631	99	10	-0.59519	0.85631	0.59813	0.849957	3306	2	0.44603
RVBD3646c:topA	145	0.00051217	1.1781e-06	5.3e-05	100	17	-0.48286	0.71811	0.37574	0.710041	2714	5	0.51064
RVBD3221A:rshA	16	0.00055512	8.2469e-06	0.000354	101	4	-0.80799	0.99739	0.99126	1.0	3934	0	0
RVBD3859c:gltB	151	0.0006702	1.1781e-06	5.3e-05	102	17	-0.5031	0.92801	0.70619	0.905385	3622	4	0.43561
RVBD0056:rplI	6	0.00081088	4.8303e-05	0.001829	103	3	-0.51039	1.0	1.0	1.0	3996	0	0
RVBD1305:atpE	5	0.00098337	0.00010485	0.003611	104	3	-0.44067	0.68748	0.54616	0.818302	2580	0	0
RVBD0652:rplL	13	0.001006	5.7728e-05	0.002109	105	3	-0.7156	0.0077359	0.0010591	0.023884	156	4	0.46444
RVBD2111c:pup	12	0.0010339	6.2441e-05	0.002243	106	4	-0.3658	1.0	1.0	1.0	4005	0	0
RVBD2926c:RVBD2926c	7	0.0012585	8.3647e-05	0.002954	107	3	-0.6599	0.97608	0.96131	1.0	3804	0	0
RVBD2120c:RVBD2120c	76	0.0013569	1.2959e-05	0.000539	108	2	-0.88659	0.51185	0.18272	0.549225	1834	5	0.32234
RVBD1536:ileS	257	0.0015203	3.5344e-06	0.000156	109	23	-0.48148	0.99993	0.98615	1.0	3978	2	0.4439
RVBD0705:rpsS	2	0.0016764	0.00023916	0.007671	110	2	-0.57387	0.99832	0.99976	1.0	3942	0	0
RVBD0700:rpsJ	9	0.0018744	9.0716e-05	0.00315	111	2	-0.98051	0.458	0.21772	0.582779	1608	1	0.47149
RVBD3040c:RVBD3040c	8	0.0020846	0.00013784	0.004525	112	3	-0.38533	1.0	1.0	1.0	4011	0	0
RVBD0721:rpsE	3	0.002303	0.00013784	0.004525	113	1	-1.4822	0.078584	0.028517	0.240134	413	1	0.42382
tRNA-Gly4:tRNA-Gly4	14	0.0024137	0.00010721	0.003663	114	3	-0.59634	0.51605	0.2447	0.60268	1853	1	0.47519
RVBD3921c:RVBD3921c	56	0.002532	2.4741e-05	0.00099	115	7	-0.668	0.99442	0.89421	1.0	3906	0	0
RVBD2185c:TB16.3	8	0.0032475	0.00025565	0.008138	116	3	-0.41373	0.99995	0.99998	1.0	3982	0	0
RVBD0019c:fhaB	4	0.0034901	0.00020382	0.006639	117	2	-0.61932	0.99904	0.99972	1.0	3952	0	0
RVBD2418c:RVBD2418c	51	0.0035913	3.1809e-05	0.001261	118	7	-0.47073	0.99763	0.94942	1.0	3936	0	0
RVBD1475c:acn	236	0.0038222	4.8303e-05	0.001829	119	22	-0.51193	0.99996	0.98992	1.0	3984	3	0.36423
RVBD3587c:RVBD3587c	41	0.0039391	0.00040174	0.012693	120	6	-0.57415	0.99359	0.92074	1.0	3901	0	0
RVBD2201:asnB	181	0.0039745	4.8303e-05	0.001829	121	17	-0.46599	0.99953	0.95232	1.0	3964	2	0.32426
RVBD2869c:rip	15	0.0042968	0.0002368	0.007654	122	4	-0.56663	0.7459	0.4536	0.761944	2819	0	0
RVBD3210c:RVBD3210c	7	0.004756	0.00051484	0.016025	123	2	-0.57993	0.97745	0.96437	1.0	3814	0	0
RVBD1098c:fum	116	0.00498	4.8303e-05	0.001829	124	12	-0.44256	0.47798	0.11726	0.490596	1702	7	0.46501
RVBD2373c:dnaJ2	79	0.0052433	2.4741e-05	0.00099	125	9	-0.44901	0.78259	0.4746	0.773542	2992	2	0.50543
RVBD3430c:RVBD3430c	11	0.0060756	0.00043473	0.013632	126	1	-1.5519	0.2729	0.11978	0.492969	981	1	0.47255
RVBD3257c:pmmA	49	0.0063307	0.00055019	0.016999	127	7	-0.52205	0.49918	0.25053	0.60984	1779	2	0.55389
RVBD1477:ripA	123	0.0064653	5.066e-05	0.001901	128	11	-0.67339	0.77575	0.43372	0.747539	2963	5	0.38802
RVBD1459c:RVBD1459c	205	0.0067607	5.3016e-05	0.001971	129	19	-0.4195	0.94273	0.71589	0.91032	3680	4	0.47818
RVBD1968:mce3C	9	0.007565	0.00076932	0.022142	130	2	-0.4575	0.84418	0.70737	0.905385	3252	0	0
RVBD0338c:RVBD0338c	309	0.0076905	5.7728e-05	0.002109	131	25	-0.54877	0.90993	0.65598	0.877541	3537	4	0.40441
RVBD0476:RVBD0476	8	0.0077362	0.00082822	0.023357	132	2	-0.35868	0.63844	0.41368	0.735318	2381	0	0
RVBD0463:RVBD0463	7	0.0078598	0.00060202	0.018199	133	2	-0.76363	0.37335	0.16972	0.542931	1316	1	0.23674
RVBD1327c:glgE	109	0.0080727	6.0085e-05	0.002177	134	12	-0.47113	0.2384	0.024945	0.213912	875	2	0.82096
RVBD3744:nmtR	8	0.0087364	0.00082822	0.023357	135	2	-0.51679	0.99149	0.98656	1.0	3886	0	0
RVBD0560c:RVBD0560c	5	0.0087534	0.00083529	0.023399	136	1	-0.79782	0.47472	0.28256	0.630026	1685	0	0
RVBD3741c:RVBD3741c	6	0.008861	0.00067507	0.019699	137	2	-0.41121	0.075211	0.024268	0.209948	404	1	0.67629
RVBD0736:rslA	8	0.0089012	0.00082822	0.023357	138	2	-0.50722	0.99459	0.99147	1.0	3908	0	0
RVBD0682:rpsL	6	0.00918	0.00067507	0.019699	139	2	-0.43337	0.2083	0.089497	0.448764	769	1	0.43397
RVBD3263:RVBD3263	18	0.0093312	0.00059731	0.018188	140	4	-0.37651	0.9282	0.7771	0.942931	3623	0	0
