id	num	neg|score	neg|p-value	neg|fdr	neg|rank	neg|goodsgrna	neg|lfc	pos|score	pos|p-value	pos|fdr	pos|rank	pos|goodsgrna	pos|lfc
RVBD3645:RVBD3645	147	8.6603e-92	1.1883e-06	1.9e-05	1	128	-1.6301	0.99985	0.99998	1.0	3858	5	0.31267
RVBD3579c:RVBD3579c	82	2.3804e-59	1.1883e-06	1.9e-05	2	76	-1.4313	1.0	1.0	1.0	3904	2	0.27006
RVBD3246c:mtrA	53	2.0824e-52	1.1883e-06	1.9e-05	3	51	-2.4969	1.0	1.0	1.0	3974	0	0
RVBD3805c:aftB	193	1.3561e-51	1.1883e-06	1.9e-05	4	145	-0.73277	0.95921	0.99075	1.0	3454	11	0.40845
RVBD3245c:mtrB	137	2.2061e-51	1.1883e-06	1.9e-05	5	96	-1.2458	0.97074	0.99407	1.0	3524	9	0.28523
RVBD3846:sodA	57	1.7135e-47	1.1883e-06	1.9e-05	6	52	-1.9745	0.99982	0.99993	1.0	3853	1	0.3138
RVBD0676c:mmpL5	31	1.968e-46	1.1883e-06	1.9e-05	7	31	-1.9272	1.0	1.0	1.0	3991	0	0
RVBD2048c:pks12	50	8.119e-40	1.1883e-06	1.9e-05	8	50	-0.89696	1.0	1.0	1.0	3987	0	0
RVBD1697:RVBD1697	70	8.8737e-38	1.1883e-06	1.9e-05	9	49	-1.9951	0.996	0.99916	1.0	3754	7	0.31045
RVBD1273c:RVBD1273c	25	1.1423e-33	1.1883e-06	1.9e-05	10	25	-1.4598	1.0	1.0	1.0	3986	0	0
RVBD1611:trpC	46	1.2715e-33	1.1883e-06	1.9e-05	11	44	-1.2209	1.0	1.0	1.0	3953	0	0
RVBD1392:metK	60	2.2367e-29	1.1883e-06	1.9e-05	12	51	-0.8827	0.67786	0.83109	1.0	2455	4	0.5547
RVBD0410c:pknG	19	4.8189e-29	1.1883e-06	1.9e-05	13	19	-2.7697	1.0	1.0	1.0	3985	0	0
RVBD0126:treS	20	8.1114e-29	1.1883e-06	1.9e-05	14	20	-2.5196	1.0	1.0	1.0	3983	0	0
RVBD3273:RVBD3273	22	2.703e-28	1.1883e-06	1.9e-05	15	22	-1.0332	1.0	1.0	1.0	3990	0	0
RVBD3823c:mmpL8	32	2.2913e-24	1.1883e-06	1.9e-05	16	28	-1.0445	1.0	1.0	1.0	3933	0	0
RVBD1420:uvrC	15	1.2569e-23	1.1883e-06	1.9e-05	17	15	-1.4545	1.0	1.0	1.0	3989	0	0
RVBD2883c:pyrH	53	2.238e-23	1.1883e-06	1.9e-05	18	43	-1.0766	0.99104	0.99736	1.0	3686	2	0.30115
23S:23S	72	3.5555e-23	1.1883e-06	1.9e-05	19	59	-0.88205	0.72109	0.86446	1.0	2559	6	0.40825
RVBD1828:RVBD1828	34	4.5453e-23	1.1883e-06	1.9e-05	20	29	-1.0147	0.83442	0.92422	1.0	2924	4	0.31045
RVBD1384:carB	147	5.7904e-23	1.1883e-06	1.9e-05	21	93	-0.5728	0.39695	0.5323	1.0	1680	21	0.33471
RVBD0357c:purA	89	8.5035e-23	1.1883e-06	1.9e-05	22	66	-0.6841	0.99956	0.99993	1.0	3830	7	0.27424
RVBD3794:embA	244	1.2249e-22	1.1883e-06	1.9e-05	23	145	-0.62008	0.97223	0.99438	1.0	3532	24	0.25195
RVBD1410c:RVBD1410c	19	1.5948e-22	1.1883e-06	1.9e-05	24	17	-1.8248	0.88447	0.9257	1.0	3110	1	0.32911
RVBD2839c:infB	118	1.7122e-22	1.1883e-06	1.9e-05	25	79	-0.62722	0.53921	0.71308	1.0	2108	9	0.37349
RVBD1380:pyrB	86	1.9864e-22	1.1883e-06	1.9e-05	26	56	-0.89537	0.65434	0.82215	1.0	2389	8	0.32838
