id	num	neg|score	neg|p-value	neg|fdr	neg|rank	neg|goodsgrna	neg|lfc	pos|score	pos|p-value	pos|fdr	pos|rank	pos|goodsgrna	pos|lfc
RVBD2737c:recA	14	1.1565e-14	1.1737e-06	0.00165	1	13	-0.32416	0.80419	0.72562	0.884327	3339	1	0.51881
RVBD3362c:RVBD3362c	8	3.497e-12	1.1737e-06	0.00165	2	8	-0.29019	1.0	1.0	1.0	4043	0	0
RVBD1092c:coaA	84	6.1072e-09	2.5821e-05	0.015559	3	17	-0.27809	0.53258	0.37278	0.632753	2672	18	0.21979
RVBD1277:RVBD1277	10	1.0969e-07	3.521e-06	0.003713	4	6	-0.42024	0.91959	0.81132	0.932721	3679	1	0.34494
RVBD1213:glgC	8	1.4174e-07	5.8683e-06	0.00495	5	7	-0.15793	0.99997	0.9998	1.0	4038	0	0
RVBD1610:RVBD1610	74	1.9445e-07	0.00036736	0.091147	6	16	-0.24484	0.23142	0.10437	0.337351	1733	21	0.23837
RVBD2592c:ruvB	52	3.6607e-07	0.00025938	0.083805	7	21	-0.2684	1.0	0.99992	1.0	4042	3	0.22757
RVBD2593c:ruvA	56	4.4003e-07	0.00023121	0.083805	8	21	-0.25464	0.45102	0.32541	0.594182	2448	6	0.22453
RVBD3715c:recR	6	4.6316e-07	1.5258e-05	0.010726	9	5	-0.43342	0.99998	0.99989	1.0	4040	0	0
RVBD3645:RVBD3645	172	7.6524e-07	0.0015492	0.284115	10	44	-0.22989	0.97935	0.92777	1.0	3908	42	0.24674
RVBD2847c:cysG	104	2.9846e-06	0.003771	0.47247	11	31	-0.1988	0.94017	0.84494	0.952425	3744	16	0.15449
RVBD0405:pks6	362	3.386e-06	0.0040832	0.47247	12	82	-0.19172	0.93027	0.83616	0.946572	3718	83	0.20047
RVBD3795:embB	367	6.1959e-06	0.0057404	0.515167	13	63	-0.24648	6.9858e-06	1.1737e-06	0.000103	41	145	0.28851
RVBD1402:priA	188	6.9572e-06	0.0061934	0.532376	14	48	-0.22623	0.87911	0.75434	0.900854	3544	27	0.21947
RVBD1233c:RVBD1233c	8	1.0461e-05	0.00024999	0.083805	15	4	-0.35653	0.88053	0.74657	0.894942	3552	1	0.17302
RVBD2142c:parE2	5	1.4027e-05	0.00013497	0.060891	16	5	-0.17989	0.99999	0.99993	1.0	4041	0	0
RVBD2288:RVBD2288	5	1.4594e-05	0.00013497	0.060891	17	3	-0.35209	0.41586	0.3402	0.608294	2343	2	0.15628
RVBD3846:sodA	66	1.6173e-05	0.0051723	0.488339	18	23	-0.19325	0.99998	0.9997	1.0	4039	1	0.3042
RVBD2289:cdh	5	1.7162e-05	0.00014436	0.060891	19	3	-0.22368	0.96038	0.88778	0.98007	3819	0	0
RVBD3202c:RVBD3202c	9	1.9402e-05	0.00036736	0.091147	20	5	-0.28358	0.79363	0.68739	0.859079	3297	1	0.2228
RVBD2096c:pafB	6	2.4224e-05	0.00027816	0.083805	21	5	-0.14965	0.98162	0.93307	1.0	3920	0	0
RVBD2894c:xerC	5	2.9813e-05	0.00032041	0.090099	22	3	-0.27413	0.96522	0.89827	0.987074	3842	0	0
RVBD0018c:pstP	162	3.2877e-05	0.016418	0.824434	23	36	-0.27918	0.47539	0.22837	0.491765	2517	33	0.27735
