id	num	neg|score	neg|p-value	neg|fdr	neg|rank	neg|goodsgrna	neg|lfc	pos|score	pos|p-value	pos|fdr	pos|rank	pos|goodsgrna	pos|lfc
RVBD3100c:smpB	21	7.4816e-47	1.1723e-06	0.00011	1	20	-1.7887	1.0	0.99985	1.0	4026	0	0
RVBD0667:rpoB	209	4.8073e-36	1.1723e-06	0.00011	2	111	-0.31235	0.99754	0.87775	1.0	3895	13	0.35379
RVBD2587c:secD	161	9.1249e-34	1.1723e-06	0.00011	3	88	-0.2756	0.99967	0.96475	1.0	3974	12	0.20644
ssr:ssr	26	4.3857e-33	1.1723e-06	0.00011	4	20	-1.3582	1.0	1.0	1.0	4044	0	0
RVBD0685:tuf	80	2.3269e-26	1.1723e-06	0.00011	5	48	-0.61684	0.99994	0.99485	1.0	4010	4	0.31001
RVBD0684:fusA1	109	3.6962e-24	1.1723e-06	0.00011	6	61	-0.4004	1.0	0.99948	1.0	4029	5	0.3248
RVBD1327c:glgE	167	3.0279e-22	1.1723e-06	0.00011	7	78	-0.30235	0.99995	0.99141	1.0	4012	8	0.24135
RVBD1473:RVBD1473	6	3.4515e-21	1.1723e-06	0.00011	8	6	-1.4496	1.0	1.0	1.0	4047	0	0
RVBD3102c:ftsE	7	2.6068e-20	1.1723e-06	0.00011	9	7	-1.2457	1.0	1.0	1.0	4048	0	0
RVBD1713:engA	83	6.9342e-19	1.1723e-06	0.00011	10	49	-0.30166	0.99999	0.99838	1.0	4021	4	0.18608
RVBD1015c:rplY	48	3.3947e-18	1.1723e-06	0.00011	11	33	-0.33335	0.85346	0.45338	0.824552	2815	3	0.20935
RVBD2586c:secF	95	6.7874e-18	1.1723e-06	0.00011	12	46	-0.30839	1.0	1.0	1.0	4043	5	0.15747
RVBD1299:prfA	72	7.75e-17	1.1723e-06	0.00011	13	40	-0.37002	1.0	1.0	1.0	4042	2	0.16495
RVBD1326c:glgB	203	1.4153e-16	1.1723e-06	0.00011	14	81	-0.33925	1.0	0.99933	1.0	4027	10	0.29841
RVBD3101c:ftsX	14	1.8821e-15	1.1723e-06	0.00011	15	12	-0.91351	1.0	1.0	1.0	4040	0	0
tRNA-Val34:tRNA-Val34	10	2.4488e-15	1.1723e-06	0.00011	16	10	-0.79191	1.0	1.0	1.0	4046	0	0
RVBD0292:eccE3	136	4.9596e-15	1.1723e-06	0.00011	17	59	-0.25668	0.81735	0.080344	0.301325	2681	13	0.25852
RVBD1472:echA12	9	4.3963e-14	1.1723e-06	0.00011	18	7	-0.47998	0.99994	0.99947	1.0	4009	0	0
RVBD0652:rplL	16	6.6925e-13	1.1723e-06	0.00011	19	10	-1.0289	0.97785	0.90371	1.0	3583	2	0.27732
tRNA-Val31:tRNA-Val31	11	3.9162e-11	1.1723e-06	0.00011	20	11	-0.76913	1.0	1.0	1.0	4045	0	0
RVBD3490:otsA	176	1.7977e-10	1.1723e-06	0.00011	21	62	-0.23185	1.0	0.99986	1.0	4037	20	0.21094
RVBD1712:cmk	55	2.9968e-10	1.1723e-06	0.00011	22	29	-0.2773	0.99988	0.99573	1.0	3995	1	0.27258
RVBD0668:rpoC	180	4.713e-10	1.1723e-06	0.00011	23	61	-0.25585	0.99998	0.99594	1.0	4018	24	0.30364
RVBD2927c:RVBD2927c	31	7.2741e-10	1.1723e-06	0.00011	24	15	-0.6249	0.83986	0.55448	0.905125	2755	3	0.29161
RVBD0290:eccD3	188	7.9839e-10	1.1723e-06	0.00011	25	63	-0.23131	0.82959	0.10246	0.355229	2727	19	0.1932
