id	num	neg|score	neg|p-value	neg|fdr	neg|rank	neg|goodsgrna	neg|lfc	pos|score	pos|p-value	pos|fdr	pos|rank	pos|goodsgrna	pos|lfc
RVBD3794:embA	363	7.9644e-228	1.1818e-06	1e-05	1	325	-3.1383	0.99945	0.99985	1.0	3814	6	0.18543
RVBD3795:embB	357	2.4887e-173	1.1818e-06	1e-05	2	305	-2.9094	1.0	1.0	1.0	4004	13	0.15996
RVBD3793:embC	400	1.8622e-143	1.1818e-06	1e-05	3	333	-2.075	1.0	1.0	1.0	3996	7	0.16827
RVBD3805c:aftB	253	2.7715e-134	1.1818e-06	1e-05	4	241	-1.8678	0.47946	0.4777	1.0	1864	4	0.37756
RVBD2673:aftC	214	8.0066e-124	1.1818e-06	1e-05	5	193	-2.6088	1.0	1.0	1.0	3998	4	0.1851
RVBD3645:RVBD3645	163	2.2374e-98	1.1818e-06	1e-05	6	152	-2.7623	0.99999	1.0	1.0	3912	2	0.23847
RVBD0236c:aftD	437	2.311e-93	1.1818e-06	1e-05	7	320	-1.4856	0.99999	1.0	1.0	3915	23	0.19194
RVBD2524c:fas	434	9.194e-93	1.1818e-06	1e-05	8	343	-1.0992	0.99399	0.99823	1.0	3693	16	0.22903
RVBD3778c:RVBD3778c	111	1.2311e-87	1.1818e-06	1e-05	9	110	-2.2681	1.0	1.0	1.0	4010	0	0
RVBD2174:mptA	189	8.761e-87	1.1818e-06	1e-05	10	164	-2.4566	1.0	1.0	1.0	3961	4	0.19141
RVBD1477:ripA	114	8.9437e-76	1.1818e-06	1e-05	11	105	-2.8009	1.0	1.0	1.0	3956	1	0.18436
RVBD1459c:RVBD1459c	200	2.3077e-69	1.1818e-06	1e-05	12	184	-1.0859	0.96471	0.98249	1.0	3464	4	0.2751
RVBD1697:RVBD1697	90	8.0099e-67	1.1818e-06	1e-05	13	85	-3.7455	1.0	1.0	1.0	3965	0	0
RVBD3246c:mtrA	56	9.9127e-64	1.1818e-06	1e-05	14	55	-4.3125	1.0	1.0	1.0	4011	0	0
RVBD0015c:pknA	71	3.6673e-58	1.1818e-06	1e-05	15	69	-3.3325	1.0	1.0	1.0	4007	0	0
RVBD3245c:mtrB	141	4.0747e-58	1.1818e-06	1e-05	16	98	-3.1455	0.21594	0.19181	0.746063	1160	20	0.24571
RVBD1166:lpqW	141	6.1257e-57	1.1818e-06	1e-05	17	127	-1.72	0.99998	1.0	1.0	3894	2	0.36178
RVBD2093c:tatC	100	6.2358e-56	1.1818e-06	1e-05	18	100	-1.4203	1.0	1.0	1.0	4014	0	0
RVBD2925c:rnc	68	2.1003e-54	1.1818e-06	1e-05	19	64	-3.6046	1.0	1.0	1.0	3978	0	0
RVBD0206c:mmpL3	126	4.8659e-53	1.1818e-06	1e-05	20	113	-1.9322	1.0	1.0	1.0	3969	1	0.16471
RVBD1302:rfe	196	1.1237e-48	1.1818e-06	1e-05	21	143	-1.6983	0.99981	0.99995	1.0	3844	13	0.23664
RVBD3035:RVBD3035	69	3.1847e-45	1.1818e-06	1e-05	22	69	-1.7139	1.0	1.0	1.0	4009	0	0
RVBD3792:aftA	204	4.9456e-42	1.1818e-06	1e-05	23	153	-1.4582	0.99838	0.99956	1.0	3768	14	0.17518
RVBD1828:RVBD1828	64	6.6532e-42	1.1818e-06	1e-05	24	61	-2.1978	0.99716	0.99883	1.0	3738	1	0.20935
RVBD1476:RVBD1476	74	1.2792e-39	1.1818e-06	1e-05	25	65	-2.6574	0.64275	0.6829	1.0	2257	2	0.26688
RVBD0020c:fhaA	81	1.2786e-38	1.1818e-06	1e-05	26	75	-2.4898	1.0	1.0	1.0	4006	0	0
RVBD0384c:clpB	161	1.5504e-37	1.1818e-06	1e-05	27	138	-0.86817	1.0	1.0	1.0	3951	4	0.13613
RVBD1223:htrA	72	5.9434e-37	1.1818e-06	1e-05	28	69	-1.3294	1.0	1.0	1.0	4000	0	0
RVBD2163c:pbpB	128	4.4712e-35	1.1818e-06	1e-05	29	95	-1.6028	0.97855	0.99078	1.0	3575	9	0.16864
RVBD1822:pgsA2	109	2.0465e-33	1.1818e-06	1e-05	30	89	-1.2308	0.82214	0.85884	1.0	2839	7	0.26605
RVBD3043c:ctaD	157	1.2493e-31	1.1818e-06	1e-05	31	131	-0.96996	1.0	1.0	1.0	3958	3	0.15896
RVBD2110c:prcB	64	8.7036e-31	1.1818e-06	1e-05	32	59	-1.622	1.0	1.0	1.0	3979	0	0
RVBD0018c:pstP	132	8.7361e-31	1.1818e-06	1e-05	33	113	-0.74404	0.99823	0.99951	1.0	3765	3	0.17257
RVBD3255c:manA	109	3.1284e-30	1.1818e-06	1e-05	34	76	-1.882	0.98289	0.99254	1.0	3613	8	0.21336
RVBD0667:rpoB	152	2.9649e-29	1.1818e-06	1e-05	35	122	-0.77151	1.0	1.0	1.0	3924	2	0.18159
RVBD0014c:pknB	114	5.3007e-28	1.1818e-06	1e-05	36	96	-1.0476	1.0	1.0	1.0	3955	2	0.14199
RVBD2201:asnB	162	2.3416e-27	1.1818e-06	1e-05	37	102	-1.8378	0.98726	0.99502	1.0	3642	12	0.17632
RVBD3264c:manB	133	5.2961e-27	1.1818e-06	1e-05	38	90	-1.8763	0.98665	0.99475	1.0	3636	10	0.21985
RVBD2587c:secD	161	2.323e-26	1.1818e-06	1e-05	39	115	-1.1293	0.99504	0.99853	1.0	3706	5	0.25174
RVBD0338c:RVBD0338c	299	2.4709e-25	1.1818e-06	1e-05	40	205	-0.83521	0.99931	0.99982	1.0	3803	22	0.20946
RVBD3791:dprE2	64	3.1851e-25	1.1818e-06	1e-05	41	54	-1.8754	0.9937	0.99762	1.0	3688	3	0.18018
RVBD2051c:ppm1	241	3.6435e-25	1.1818e-06	1e-05	42	167	-0.62605	0.95106	0.97281	1.0	3384	13	0.16892
RVBD3248c:sahH	76	4.5578e-25	1.1818e-06	1e-05	43	58	-2.0362	0.97157	0.98806	1.0	3512	4	0.26624
RVBD2444c:rne	174	1.0096e-24	1.1818e-06	1e-05	44	135	-0.36579	1.0	1.0	1.0	3980	3	0.15746
RVBD1481:RVBD1481	123	1.0334e-23	1.1818e-06	1e-05	45	90	-1.2278	0.99976	0.99994	1.0	3837	3	0.24612
RVBD2245:kasA	48	2.327e-23	1.1818e-06	1e-05	46	45	-1.7469	0.98374	0.99202	1.0	3622	1	0.21701
RVBD1539:lspA	71	7.6192e-23	1.1818e-06	1e-05	47	59	-1.5207	0.99981	0.99993	1.0	3843	2	0.14801
RVBD1254:RVBD1254	172	1.3227e-22	1.1818e-06	1e-05	48	125	-0.71057	1.0	1.0	1.0	3921	6	0.17924
RVBD1479:moxR1	138	3.6742e-22	1.1818e-06	1e-05	49	105	-1.3481	0.62471	0.64348	1.0	2212	5	0.31959
RVBD3604c:RVBD3604c	78	4.3984e-22	1.1818e-06	1e-05	50	67	-0.94942	1.0	1.0	1.0	3962	0	0
RVBD3635:RVBD3635	222	5.3607e-22	1.1818e-06	1e-05	51	146	-0.76845	0.99701	0.9992	1.0	3733	14	0.19461
RVBD2921c:ftsY	60	4.9474e-21	1.1818e-06	1e-05	52	50	-1.0174	0.99997	0.99997	1.0	3886	1	0.16333
RVBD0058:dnaB	108	5.8989e-21	1.1818e-06	1e-05	53	83	-1.0268	0.56345	0.58367	1.0	2060	2	0.47115
RVBD0017c:rodA	15	1.5388e-20	1.1818e-06	1e-05	54	15	-2.5673	1.0	1.0	1.0	4012	0	0
RVBD0410c:pknG	19	2.2749e-20	1.1818e-06	1e-05	55	19	-1.5981	1.0	1.0	1.0	4013	0	0
RVBD1708:RVBD1708	92	2.5748e-20	1.1818e-06	1e-05	56	69	-1.3396	0.91476	0.94676	1.0	3220	4	0.19358
RVBD3257c:pmmA	39	6.256e-20	1.1818e-06	1e-05	57	32	-2.1171	0.99531	0.99672	1.0	3709	1	0.21982
RVBD0226c:RVBD0226c	172	1.6729e-19	1.1818e-06	1e-05	58	118	-0.8539	0.26471	0.24629	0.842734	1322	9	0.42866
RVBD0668:rpoC	118	2.5329e-19	1.1818e-06	1e-05	59	90	-0.67272	0.99952	0.99987	1.0	3819	4	0.1891
RVBD2109c:prcA	36	7.2969e-19	1.1818e-06	1e-05	60	32	-1.5548	0.99979	0.99983	1.0	3839	0	0
RVBD0357c:purA	115	1.9212e-18	1.1818e-06	1e-05	61	83	-0.93682	1.0	1.0	1.0	3968	1	0.30784
RVBD1005c:pabB	106	3.6247e-18	1.1818e-06	1e-05	62	76	-1.1472	0.81249	0.85127	1.0	2801	7	0.17851
RVBD3800c:pks13	237	7.3939e-18	1.1818e-06	1e-05	63	131	-1.2702	0.77221	0.80201	1.0	2658	27	0.21688
RVBD1348:irtA	271	8.5988e-18	1.1818e-06	1e-05	64	174	-0.89002	0.95809	0.97736	1.0	3421	21	0.21012
RVBD3030:RVBD3030	60	9.7485e-18	1.1818e-06	1e-05	65	45	-1.9096	0.90244	0.94169	1.0	3171	3	0.27525
RVBD0383c:RVBD0383c	34	1.6872e-17	1.1818e-06	1e-05	66	30	-1.9846	0.99999	1.0	1.0	3914	0	0
RVBD1747:RVBD1747	23	1.7366e-17	1.1818e-06	1e-05	67	23	-1.0886	1.0	1.0	1.0	4001	0	0
RVBD1380:pyrB	95	2.3843e-17	1.1818e-06	1e-05	68	66	-0.97999	0.99516	0.99852	1.0	3707	3	0.23563
RVBD3790:dprE1	104	2.391e-17	1.1818e-06	1e-05	69	73	-1.7337	0.97348	0.98804	1.0	3528	4	0.22129
RVBD1410c:RVBD1410c	20	2.5936e-17	1.1818e-06	1e-05	70	18	-2.3087	0.88036	0.90387	1.0	3076	1	0.21104
RVBD1384:carB	174	3.4184e-17	1.1818e-06	1e-05	71	112	-0.81486	1.0	1.0	1.0	3941	9	0.13501
RVBD3781:rfbE	43	6.4141e-17	1.1818e-06	1e-05	72	36	-1.6818	0.99055	0.99486	1.0	3664	1	0.36241
RVBD3044:fecB	13	9.7083e-17	1.1818e-06	1e-05	73	13	-2.338	1.0	1.0	1.0	4008	0	0
RVBD3779:RVBD3779	31	2.0936e-16	1.1818e-06	1e-05	74	30	-0.68323	1.0	1.0	1.0	3992	0	0
RVBD1825:RVBD1825	8	2.8347e-16	1.1818e-06	1e-05	75	8	-1.8865	1.0	1.0	1.0	3989	0	0
RVBD2165c:RVBD2165c	71	2.9678e-16	1.1818e-06	1e-05	76	51	-1.6141	0.82385	0.88011	1.0	2847	8	0.21759
RVBD3587c:RVBD3587c	41	3.0282e-16	1.1818e-06	1e-05	77	32	-2.6	0.81613	0.87244	1.0	2813	2	0.23253
RVBD3682:ponA2	15	3.0357e-16	1.1818e-06	1e-05	78	15	-1.6104	1.0	1.0	1.0	4002	0	0
RVBD2611c:RVBD2611c	99	4.6371e-16	1.1818e-06	1e-05	79	69	-1.0522	0.99967	0.99991	1.0	3831	3	0.14892
RVBD1451:ctaB	93	5.4357e-16	1.1818e-06	1e-05	80	70	-0.75091	0.99988	0.99997	1.0	3854	3	0.20823
RVBD0225:RVBD0225	65	8.3498e-16	1.1818e-06	1e-05	81	51	-1.5923	0.97196	0.98763	1.0	3517	2	0.2574
RVBD0002:dnaN	107	9.4616e-16	1.1818e-06	1e-05	82	68	-1.3076	0.9754	0.98901	1.0	3547	5	0.17507
RVBD2219:RVBD2219	75	3.394e-15	1.1818e-06	1e-05	83	61	-0.60763	1.0	1.0	1.0	3993	0	0
RVBD2612c:pgsA1	73	4.1778e-15	1.1818e-06	1e-05	84	50	-1.8919	0.78697	0.83965	1.0	2712	9	0.19977
RVBD3808c:glfT2	50	8.09e-15	1.1818e-06	1e-05	85	41	-1.8536	0.99897	0.99938	1.0	3790	2	0.13738
RVBD2699c:RVBD2699c	18	9.5399e-15	1.1818e-06	1e-05	86	18	-1.8169	1.0	1.0	1.0	3982	0	0
RVBD1411c:lprG	7	1.3285e-14	1.1818e-06	1e-05	87	7	-4.6551	1.0	1.0	1.0	4005	0	0
RVBD3810:pirG	5	2.6237e-14	1.1818e-06	1e-05	88	5	-4.888	1.0	1.0	1.0	4003	0	0
RVBD0351:grpE	28	3.744e-14	1.1818e-06	1e-05	89	26	-1.2835	0.99924	0.99942	1.0	3799	0	0
RVBD1823:RVBD1823	6	3.8732e-14	1.1818e-06	1e-05	90	6	-1.346	1.0	1.0	1.0	3977	0	0
RVBD3783:rfbD	80	5.7924e-14	1.1818e-06	1e-05	91	55	-1.4724	0.99579	0.99838	1.0	3718	4	0.19958
RVBD3410c:guaB3	85	5.8861e-14	1.1818e-06	1e-05	92	67	-0.83927	0.99993	0.99998	1.0	3867	2	0.16817
RVBD2586c:secF	93	7.5287e-14	1.1818e-06	1e-05	93	67	-0.98296	0.99998	0.99999	1.0	3888	3	0.15636
RVBD1094:desA2	46	9.4226e-14	1.1818e-06	1e-05	94	36	-1.7618	0.99998	0.99998	1.0	3899	0	0
RVBD3646c:topA	130	9.6026e-14	1.1818e-06	1e-05	95	93	-0.71949	0.46603	0.46332	1.0	1830	7	0.24966
