id	num	neg|score	neg|p-value	neg|fdr	neg|rank	neg|goodsgrna	neg|lfc	pos|score	pos|p-value	pos|fdr	pos|rank	pos|goodsgrna	pos|lfc
RVBD2587c:secD	161	3.8784e-159	1.1781e-06	3.6e-05	1	139	-1.6588	1.0	0.98458	1.0	4021	0	0
RVBD2586c:secF	95	2.8397e-95	1.1781e-06	3.6e-05	2	77	-1.618	1.0	0.98621	1.0	4002	1	0.36176
RVBD3846:sodA	65	6.2161e-76	1.1781e-06	3.6e-05	3	60	-1.2923	1.0	0.99967	1.0	4020	0	0
RVBD2163c:pbpB	134	1.287e-70	1.1781e-06	3.6e-05	4	86	-1.2379	1.0	0.98458	1.0	4009	1	0.32329
RVBD0667:rpoB	168	1.0526e-65	1.1781e-06	3.6e-05	5	98	-0.75787	1.0	0.98458	1.0	4018	3	0.46454
RVBD2165c:RVBD2165c	80	1.4406e-58	1.1781e-06	3.6e-05	6	61	-1.235	0.99999	0.66738	1.0	3925	1	0.47791
RVBD0058:dnaB	109	3.9892e-58	1.1781e-06	3.6e-05	7	76	-0.79399	1.0	0.98404	1.0	4003	1	0.30502
RVBD2164c:RVBD2164c	104	5.7254e-48	1.1781e-06	3.6e-05	8	65	-0.71229	1.0	0.9831	1.0	3997	1	0.30495
RVBD0668:rpoC	134	1.3499e-43	1.1781e-06	3.6e-05	9	70	-0.76564	1.0	0.56357	1.0	3940	5	0.63763
RVBD0467:icl1	81	1.536e-41	1.1781e-06	3.6e-05	10	54	-0.6106	1.0	0.99517	1.0	4023	0	0
RVBD0020c:fhaA	90	2.1639e-37	1.1781e-06	3.6e-05	11	54	-0.93195	1.0	0.98751	1.0	4008	0	0
RVBD0126:treS	27	2.7459e-33	1.1781e-06	3.6e-05	12	24	-1.4663	1.0	1.0	1.0	4024	0	0
RVBD2711:ideR	56	3.113e-30	1.1781e-06	3.6e-05	13	38	-1.1511	1.0	0.99996	1.0	4004	0	0
RVBD3244c:lpqB	180	2.1913e-29	1.1781e-06	3.6e-05	14	66	-0.74057	1.0	0.98458	1.0	4015	3	0.43934
RVBD1828:RVBD1828	61	1.388e-28	1.1781e-06	3.6e-05	15	36	-1.1094	0.99954	0.34564	0.797174	3794	1	0.78836
RVBD2154c:ftsW	123	1.9419e-27	1.1781e-06	3.6e-05	16	54	-0.84828	1.0	0.9593	1.0	3986	2	0.37309
RVBD1327c:glgE	109	7.6616e-27	1.1781e-06	3.6e-05	17	49	-0.67156	0.99904	0.015823	0.075989	3744	2	0.80781
RVBD3587c:RVBD3587c	41	1.0682e-25	1.1781e-06	3.6e-05	18	28	-1.0548	1.0	0.99781	1.0	3945	0	0
RVBD3051c:nrdE	91	1.1892e-25	1.1781e-06	3.6e-05	19	42	-0.89156	1.0	0.98688	1.0	3996	0	0
RVBD0001:dnaA	37	2.323e-25	1.1781e-06	3.6e-05	20	26	-1.142	0.97032	0.11581	0.367837	2935	1	0.86331
RVBD1423:whiA	60	3.6529e-25	1.1781e-06	3.6e-05	21	30	-1.0375	0.99996	0.72055	1.0	3889	1	0.57744
RVBD1622c:cydB	20	3.2294e-23	1.1781e-06	3.6e-05	22	20	-0.91815	1.0	1.0	1.0	4025	0	0
ssr:ssr	24	4.8143e-23	1.1781e-06	3.6e-05	23	16	-1.9937	0.9915	0.49257	0.959554	3422	1	0.54578
RVBD2444c:rne	183	7.6067e-23	1.1781e-06	3.6e-05	24	60	-0.51332	0.026256	1.1781e-06	1.1e-05	393	31	0.94807
RVBD2927c:RVBD2927c	24	1.0614e-22	1.1781e-06	3.6e-05	25	18	-2.0879	1.0	1.0	1.0	4013	0	0
RVBD0429c:def	67	3.2547e-22	1.1781e-06	3.6e-05	26	32	-0.94619	0.96779	0.0043461	0.024546	2895	5	0.46234
RVBD3582c:ispD	82	9.1946e-22	1.1781e-06	3.6e-05	27	37	-0.78375	1.0	0.9569	1.0	3975	1	0.32245
RVBD3100c:smpB	20	4.0027e-21	1.1781e-06	3.6e-05	28	17	-1.6836	0.99494	0.71854	1.0	3528	0	0
RVBD2247:accD6	74	4.3914e-21	1.1781e-06	3.6e-05	29	36	-0.76345	0.99999	0.6667	1.0	3909	2	0.39906
