id	num	neg|score	neg|p-value	neg|fdr	neg|rank	neg|goodsgrna	neg|lfc	pos|score	pos|p-value	pos|fdr	pos|rank	pos|goodsgrna	pos|lfc
RVBD2444c:rne	169	5.9228e-65	1.1807e-06	1.4e-05	1	165	-1.4828	1.0	1.0	1.0	4012	0	0
RVBD0006:gyrA	152	4.9752e-51	1.1807e-06	1.4e-05	2	135	-1.5393	1.0	1.0	1.0	4005	4	0.5331
RVBD0384c:clpB	162	1.2759e-45	1.1807e-06	1.4e-05	3	155	-1.0112	0.99065	0.99924	1.0	3606	5	0.41516
RVBD2984:ppk1	215	2.1112e-40	1.1807e-06	1.4e-05	4	194	-1.3365	1.0	1.0	1.0	4018	3	0.2013
RVBD0667:rpoB	161	3.1873e-39	1.1807e-06	1.4e-05	5	148	-1.2591	1.0	1.0	1.0	3993	3	0.42237
RVBD2987c:leuD	79	9.7761e-39	1.1807e-06	1.4e-05	6	75	-1.8501	1.0	1.0	1.0	3976	2	0.54243
RVBD0982:mprB	138	9.1614e-38	1.1807e-06	1.4e-05	7	117	-1.4907	0.9735	0.99668	1.0	3479	15	0.65245
RVBD0338c:RVBD0338c	291	1.4202e-36	1.1807e-06	1.4e-05	8	245	-0.90829	0.99988	1.0	1.0	3843	18	0.50577
RVBD1380:pyrB	100	1.6038e-34	1.1807e-06	1.4e-05	9	92	-1.4096	1.0	1.0	1.0	3957	2	0.49886
RVBD1837c:glcB	230	4.8457e-33	1.1807e-06	1.4e-05	10	193	-0.74729	0.99984	1.0	1.0	3835	13	0.56944
RVBD3846:sodA	66	6.7231e-33	1.1807e-06	1.4e-05	11	65	-1.7173	1.0	1.0	1.0	4016	0	0
RVBD1384:carB	183	2.3864e-32	1.1807e-06	1.4e-05	12	144	-1.2803	0.99997	1.0	1.0	3876	18	0.54279
RVBD2881c:cdsA	140	4.9216e-31	1.1807e-06	1.4e-05	13	127	-0.86995	1.0	1.0	1.0	3945	4	0.47346
RVBD1484:inhA	48	6.2036e-31	1.1807e-06	1.4e-05	14	45	-2.2937	0.99528	0.9997	1.0	3671	1	1.3236
RVBD2746c:pgsA3	70	1.2085e-30	1.1807e-06	1.4e-05	15	66	-1.44	0.88284	0.96888	1.0	3195	3	1.4445
RVBD2524c:fas	437	2.6232e-30	1.1807e-06	1.4e-05	16	330	-0.80469	1.0	1.0	1.0	4013	29	0.41149
RVBD1695:ppnK	61	5.1465e-30	1.1807e-06	1.4e-05	17	55	-1.5796	1.0	1.0	1.0	4001	0	0
RVBD2196:qcrB	151	1.9902e-29	1.1807e-06	1.4e-05	18	138	-0.80276	1.0	1.0	1.0	4015	1	0.15465
RVBD2883c:pyrH	77	1.8309e-28	1.1807e-06	1.4e-05	19	72	-1.6347	1.0	1.0	1.0	4011	0	0
RVBD1307:atpH	92	3.3901e-28	1.1807e-06	1.4e-05	20	89	-1.5666	1.0	1.0	1.0	4009	0	0
RVBD1536:ileS	250	7.264e-28	1.1807e-06	1.4e-05	21	202	-0.86239	1.0	1.0	1.0	3980	9	0.43564
RVBD0467:icl1	81	1.0603e-25	1.1807e-06	1.4e-05	22	74	-1.0014	1.0	1.0	1.0	3981	2	0.30928
RVBD0668:rpoC	127	7.8607e-25	1.1807e-06	1.4e-05	23	113	-1.3207	0.99986	1.0	1.0	3838	8	0.46605
RVBD1381:pyrC	65	9.9803e-25	1.1807e-06	1.4e-05	24	60	-1.5473	1.0	1.0	1.0	3989	1	0.23324
RVBD1383:carA	62	1.6041e-24	1.1807e-06	1.4e-05	25	54	-1.6227	0.94553	0.98963	1.0	3368	5	0.97708
RVBD0005:gyrB	55	2.9356e-24	1.1807e-06	1.4e-05	26	50	-1.8152	1.0	1.0	1.0	3978	1	0.28232
RVBD0429c:def	67	1.2262e-23	1.1807e-06	1.4e-05	27	56	-1.5625	0.99993	1.0	1.0	3863	4	0.31873
RVBD2673:aftC	218	1.8236e-22	1.1807e-06	1.4e-05	28	175	-0.76013	1.0	1.0	1.0	3973	19	0.46454
RVBD2182c:RVBD2182c	76	1.9546e-22	1.1807e-06	1.4e-05	29	70	-1.4164	1.0	1.0	1.0	3998	1	0.19648
RVBD2093c:tatC	100	4.1168e-22	1.1807e-06	1.4e-05	30	93	-0.90927	1.0	1.0	1.0	4008	0	0
RVBD2428:ahpC	12	1.0626e-21	1.1807e-06	1.4e-05	31	12	-2.6621	1.0	1.0	1.0	4017	0	0
RVBD1093:glyA1	109	2.8441e-21	1.1807e-06	1.4e-05	32	97	-0.93559	1.0	1.0	1.0	4006	2	0.26447
RVBD1822:pgsA2	109	4.5237e-21	1.1807e-06	1.4e-05	33	87	-1.1236	1.0	1.0	1.0	3914	9	0.38538
RVBD3276c:purK	75	6.4969e-21	1.1807e-06	1.4e-05	34	64	-1.119	0.99362	0.99962	1.0	3641	2	0.98023
RVBD3490:otsA	168	8.0909e-21	1.1807e-06	1.4e-05	35	140	-0.75965	0.94874	0.99083	1.0	3379	9	0.43049
RVBD0896:gltA2	136	9.8304e-21	1.1807e-06	1.4e-05	36	118	-0.94786	1.0	1.0	1.0	4014	0	0
RVBD1451:ctaB	92	1.007e-20	1.1807e-06	1.4e-05	37	84	-0.92995	1.0	1.0	1.0	3924	3	0.44258
RVBD1304:atpB	52	1.8749e-19	1.1807e-06	1.4e-05	38	49	-1.663	1.0	1.0	1.0	3985	0	0
RVBD3910:RVBD3910	390	1.8823e-19	1.1807e-06	1.4e-05	39	277	-0.56356	1.0	1.0	1.0	3970	40	0.46726
RVBD1308:atpA	74	5.0375e-19	1.1807e-06	1.4e-05	40	68	-1.4099	1.0	1.0	1.0	3974	2	0.155
RVBD3596c:clpC1	60	5.0942e-19	1.1807e-06	1.4e-05	41	55	-1.4981	1.0	1.0	1.0	3991	0	0
RVBD3411c:guaB2	77	1.132e-18	1.1807e-06	1.4e-05	42	72	-1.0725	1.0	1.0	1.0	3996	1	0.16119
RVBD2457c:clpX	97	2.2965e-18	1.1807e-06	1.4e-05	43	84	-0.93257	0.99998	1.0	1.0	3885	8	0.44406
RVBD1310:atpD	78	3.4092e-18	1.1807e-06	1.4e-05	44	69	-1.5724	1.0	1.0	1.0	3995	1	0.45183
RVBD2400c:subI	103	4.2723e-18	1.1807e-06	1.4e-05	45	90	-0.81022	0.99238	0.99945	1.0	3625	6	0.65692
RVBD3795:embB	362	4.2852e-18	1.1807e-06	1.4e-05	46	257	-0.72123	1.0	1.0	1.0	3931	55	0.39575
RVBD3794:embA	373	2.163e-17	1.1807e-06	1.4e-05	47	262	-0.67995	0.99989	1.0	1.0	3846	45	0.33859
RVBD2612c:pgsA1	76	4.2153e-17	1.1807e-06	1.4e-05	48	67	-1.1098	0.99999	1.0	1.0	3896	1	0.6272
RVBD3778c:RVBD3778c	111	7.0402e-17	1.1807e-06	1.4e-05	49	96	-0.71311	0.99999	1.0	1.0	3892	3	0.53124
RVBD1223:htrA	73	7.3522e-17	1.1807e-06	1.4e-05	50	68	-1.0485	1.0	1.0	1.0	3916	2	0.65577
RVBD0563:htpX	10	9.179e-17	1.1807e-06	1.4e-05	51	10	-2.1692	1.0	1.0	1.0	4007	0	0
RVBD3423c:alr	87	9.834e-17	1.1807e-06	1.4e-05	52	77	-1.0806	1.0	1.0	1.0	3934	1	0.53144
RVBD1832:gcvB	233	1.7704e-16	1.1807e-06	1.4e-05	53	175	-0.70077	1.0	1.0	1.0	3964	29	0.41503
RVBD3780:RVBD3780	35	2.5002e-16	1.1807e-06	1.4e-05	54	32	-1.0621	1.0	1.0	1.0	3937	0	0
RVBD1617:pykA	77	2.7575e-16	1.1807e-06	1.4e-05	55	70	-0.9378	0.99999	1.0	1.0	3888	1	0.83032
RVBD1306:atpF	35	7.5828e-16	1.1807e-06	1.4e-05	56	33	-1.7537	1.0	1.0	1.0	3968	0	0
RVBD2870c:dxr	93	9.5898e-16	1.1807e-06	1.4e-05	57	78	-0.96295	0.8962	0.97529	1.0	3230	6	0.66309
RVBD0043c:RVBD0043c	15	1.1687e-15	1.1807e-06	1.4e-05	58	15	-1.1433	1.0	1.0	1.0	4004	0	0
RVBD1072:RVBD1072	14	1.3773e-15	1.1807e-06	1.4e-05	59	14	-2.0112	1.0	1.0	1.0	3929	0	0
RVBD2193:ctaE	66	1.3788e-15	1.1807e-06	1.4e-05	60	62	-0.88659	1.0	1.0	1.0	4010	0	0
RVBD3793:embC	406	1.4787e-15	1.1807e-06	1.4e-05	61	277	-0.59369	0.99608	0.99981	1.0	3680	62	0.64233
RVBD0957:purH	85	2.1941e-15	1.1807e-06	1.4e-05	62	75	-1.0159	1.0	1.0	1.0	3994	2	0.40287
RVBD2136c:RVBD2136c	13	2.539e-15	1.1807e-06	1.4e-05	63	13	-1.7633	1.0	1.0	1.0	4003	0	0
RVBD2188c:pimB	139	6.8048e-15	1.1807e-06	1.4e-05	64	109	-0.76698	0.99854	0.99994	1.0	3748	13	0.39352
RVBD2764c:thyA	85	7.7269e-15	1.1807e-06	1.4e-05	65	71	-0.95253	0.99999	1.0	1.0	3893	7	0.30415
RVBD0929:pstC2	10	8.2609e-15	1.1807e-06	1.4e-05	66	10	-2.5015	1.0	1.0	1.0	4000	0	0
RVBD3003c:ilvB1	132	9.2305e-15	1.1807e-06	1.4e-05	67	105	-0.86149	0.64914	0.83896	1.0	2717	16	0.53512
RVBD1901:cinA	14	1.1419e-14	1.1807e-06	1.4e-05	68	14	-2.1553	1.0	1.0	1.0	3950	0	0
RVBD0820:phoT	7	1.1908e-14	1.1807e-06	1.4e-05	69	7	-2.2128	1.0	1.0	1.0	3921	0	0
RVBD0928:pstS3	9	1.2707e-14	1.1807e-06	1.4e-05	70	9	-2.4897	1.0	1.0	1.0	3999	0	0
23S:23S	77	1.3592e-14	1.1807e-06	1.4e-05	71	67	-1.2008	1.0	1.0	1.0	3940	2	0.5151
RVBD0351:grpE	28	2.9488e-14	1.1807e-06	1.4e-05	72	25	-1.4245	0.99942	0.99992	1.0	3791	1	0.4585
RVBD0528:RVBD0528	145	5.0139e-14	1.1807e-06	1.4e-05	73	113	-0.80923	0.9998	1.0	1.0	3832	13	0.4141
RVBD2110c:prcB	69	7.5784e-14	1.1807e-06	1.4e-05	74	62	-0.92533	1.0	1.0	1.0	4002	0	0
RVBD2109c:prcA	37	8.2739e-14	1.1807e-06	1.4e-05	75	37	-0.84529	1.0	1.0	1.0	3997	0	0
RVBD2201:asnB	173	9.8616e-14	1.1807e-06	1.4e-05	76	132	-0.68011	0.99988	1.0	1.0	3845	19	0.443
RVBD3377c:RVBD3377c	20	1.027e-13	1.1807e-06	1.4e-05	77	20	-1.0891	1.0	1.0	1.0	3969	0	0
RVBD2614c:thrS	67	1.3543e-13	1.1807e-06	1.4e-05	78	58	-1.0288	1.0	1.0	1.0	3927	4	0.59587
RVBD2703:sigA	25	1.5689e-13	1.1807e-06	1.4e-05	79	24	-2.1358	1.0	1.0	1.0	3913	0	0
RVBD1002c:RVBD1002c	191	1.7391e-13	1.1807e-06	1.4e-05	80	136	-0.6197	0.96594	0.99511	1.0	3448	29	0.70336
RVBD3043c:ctaD	156	3.0235e-13	1.1807e-06	1.4e-05	81	120	-0.8818	0.99745	0.99989	1.0	3714	8	0.73032
RVBD0270:fadD2	14	3.803e-13	1.1807e-06	1.4e-05	82	14	-1.4887	1.0	1.0	1.0	3947	0	0
RVBD1387:PPE20	18	6.4741e-13	1.1807e-06	1.4e-05	83	18	-1.0487	1.0	1.0	1.0	3992	0	0
RVBD0946c:pgi	147	8.2703e-13	1.1807e-06	1.4e-05	84	104	-0.703	0.99989	1.0	1.0	3847	23	0.27392
RVBD2399c:cysT	110	8.8226e-13	1.1807e-06	1.4e-05	85	88	-0.72364	0.99952	0.99999	1.0	3802	12	0.20655
RVBD2200c:ctaC	80	1.4494e-12	1.1807e-06	1.4e-05	86	69	-0.81687	1.0	1.0	1.0	3949	4	0.38852
RVBD1300:hemK	70	1.5461e-12	1.1807e-06	1.4e-05	87	60	-1.0936	1.0	1.0	1.0	3966	3	0.17486
RVBD2194:qcrC	63	1.6551e-12	1.1807e-06	1.4e-05	88	57	-0.82311	1.0	1.0	1.0	3941	1	0.46416
RVBD1713:engA	69	2.1299e-12	1.1807e-06	1.4e-05	89	52	-1.1052	0.9919	0.9994	1.0	3621	7	0.43382
RVBD1015c:rplY	45	2.2584e-12	1.1807e-06	1.4e-05	90	38	-1.1598	0.99931	0.99997	1.0	3783	1	1.2881
RVBD3863:RVBD3863	63	2.2798e-12	1.1807e-06	1.4e-05	91	55	-1.1944	0.99986	1.0	1.0	3839	5	0.43655
RVBD1309:atpG	44	2.7333e-12	1.1807e-06	1.4e-05	92	42	-1.3182	1.0	1.0	1.0	3988	0	0
RVBD2174:mptA	190	3.5741e-12	1.1807e-06	1.4e-05	93	129	-0.76663	1.0	1.0	1.0	3909	31	0.43268
RVBD1458c:RVBD1458c	54	3.5899e-12	1.1807e-06	1.4e-05	94	46	-0.84662	0.99329	0.99948	1.0	3639	1	0.913
RVBD2988c:leuC	60	4.5983e-12	1.1807e-06	1.4e-05	95	47	-1.0048	0.72407	0.88106	1.0	2842	9	0.89411
RVBD0991c:RVBD0991c	9	5.6848e-12	1.1807e-06	1.4e-05	96	9	-1.8548	1.0	1.0	1.0	3990	0	0
RVBD1205:RVBD1205	8	7.1999e-12	1.1807e-06	1.4e-05	97	8	-2.0335	0.99973	0.99999	1.0	3824	0	0
RVBD0410c:pknG	19	8.1544e-12	1.1807e-06	1.4e-05	98	19	-1.1998	1.0	1.0	1.0	3987	0	0
RVBD1201c:dapD	71	8.3599e-12	1.1807e-06	1.4e-05	99	56	-1.0981	0.9917	0.99944	1.0	3617	7	0.49573
