id	num	neg|score	neg|p-value	neg|fdr	neg|rank	neg|goodsgrna	neg|lfc	pos|score	pos|p-value	pos|fdr	pos|rank	pos|goodsgrna	pos|lfc
RVBD3805c:aftB	253	2.5599e-102	1.1818e-06	2.2e-05	1	215	-0.84284	0.79263	0.83256	1.0	2872	15	0.32057
RVBD3645:RVBD3645	163	1.2582e-90	1.1818e-06	2.2e-05	2	145	-1.179	0.34997	0.35134	0.9085	1696	5	0.35279
RVBD3846:sodA	66	4.2369e-52	1.1818e-06	2.2e-05	3	60	-1.4776	1.0	1.0	1.0	3988	1	0.14018
RVBD3246c:mtrA	56	1.2166e-49	1.1818e-06	2.2e-05	4	54	-1.2589	1.0	1.0	1.0	4013	0	0
RVBD1477:ripA	114	3.4163e-49	1.1818e-06	2.2e-05	5	93	-1.0093	0.78896	0.82748	1.0	2865	5	0.32241
RVBD3579c:RVBD3579c	91	1.2871e-48	1.1818e-06	2.2e-05	6	81	-0.90963	1.0	1.0	1.0	3971	1	0.56891
RVBD0676c:mmpL5	32	1.5858e-46	1.1818e-06	2.2e-05	7	31	-1.5578	0.97705	0.97282	1.0	3616	1	0.69549
RVBD1697:RVBD1697	90	1.4878e-45	1.1818e-06	2.2e-05	8	77	-1.2335	1.0	0.99999	1.0	3945	6	0.26351
RVBD1611:trpC	53	3.1801e-39	1.1818e-06	2.2e-05	9	47	-1.3812	0.99998	0.99989	1.0	3925	3	0.46088
RVBD3792:aftA	204	6.7983e-36	1.1818e-06	2.2e-05	10	141	-0.48294	0.99983	0.99978	1.0	3897	8	0.34039
RVBD1380:pyrB	95	9.7855e-34	1.1818e-06	2.2e-05	11	73	-0.84776	0.83282	0.86527	1.0	2975	8	0.45055
RVBD3245c:mtrB	141	2.4791e-32	1.1818e-06	2.2e-05	12	93	-0.72686	0.99021	0.99301	1.0	3734	12	0.34656
RVBD1392:metK	71	3.7076e-32	1.1818e-06	2.2e-05	13	61	-0.68853	0.98351	0.98782	1.0	3671	3	0.44896
RVBD1384:carB	174	8.4897e-32	1.1818e-06	2.2e-05	14	118	-0.60398	0.88528	0.91873	1.0	3162	16	0.42243
RVBD3490:otsA	166	9.3268e-32	1.1818e-06	2.2e-05	15	116	-0.54639	1.0	1.0	1.0	3979	2	0.24855
RVBD2163c:pbpB	128	2.2435e-31	1.1818e-06	2.2e-05	16	93	-0.69289	0.99723	0.99791	1.0	3826	8	0.19482
RVBD2839c:infB	130	2.2778e-29	1.1818e-06	2.2e-05	17	94	-0.69361	0.57621	0.62401	1.0	2317	8	0.64523
RVBD0410c:pknG	19	2.0056e-28	1.1818e-06	2.2e-05	18	19	-1.4279	1.0	1.0	1.0	4011	0	0
RVBD3035:RVBD3035	69	2.0943e-27	1.1818e-06	2.2e-05	19	57	-0.75639	1.0	1.0	1.0	3996	0	0
RVBD1273c:RVBD1273c	25	1.6891e-26	1.1818e-06	2.2e-05	20	25	-0.89616	1.0	1.0	1.0	4009	0	0
23S:23S	78	1.9267e-25	1.1818e-06	2.2e-05	21	63	-0.61462	0.63957	0.70131	1.0	2489	6	0.42636
RVBD1383:carA	62	2.3329e-25	1.1818e-06	2.2e-05	22	47	-0.83056	0.6592	0.7225	1.0	2546	7	0.32914
RVBD2883c:pyrH	74	9.5614e-25	1.1818e-06	2.2e-05	23	57	-0.77414	0.97772	0.98276	1.0	3624	3	0.54868
RVBD3273:RVBD3273	22	4.6308e-24	1.1818e-06	2.2e-05	24	22	-0.85678	1.0	1.0	1.0	4008	0	0
RVBD3627c:RVBD3627c	85	7.8391e-23	1.1818e-06	2.2e-05	25	65	-0.41762	0.99991	0.99985	1.0	3914	5	0.32356
RVBD0206c:mmpL3	126	1.2257e-22	1.1818e-06	2.2e-05	26	80	-0.50907	0.1523	0.16128	0.665093	1055	14	0.50964
RVBD1381:pyrC	64	2.8482e-22	1.1818e-06	2.2e-05	27	50	-0.6051	0.99869	0.9983	1.0	3849	4	0.33143
RVBD2511:orn	41	5.7078e-22	1.1818e-06	2.2e-05	28	30	-1.7124	0.094438	0.10819	0.531514	846	5	0.34018
RVBD3823c:mmpL8	34	1.6493e-21	1.1818e-06	2.2e-05	29	29	-0.72179	1.0	1.0	1.0	3969	0	0
RVBD1254:RVBD1254	172	6.7274e-21	1.1818e-06	2.2e-05	30	107	-0.37666	0.96031	0.97186	1.0	3513	12	0.30913
RVBD1420:uvrC	16	1.5318e-20	1.1818e-06	2.2e-05	31	16	-1.0223	1.0	1.0	1.0	3999	0	0
RVBD2725c:hflX	6	1.8222e-20	1.1818e-06	2.2e-05	32	6	-3.2232	1.0	1.0	1.0	4010	0	0
RVBD1410c:RVBD1410c	20	4.7983e-20	1.1818e-06	2.2e-05	33	18	-1.2483	0.99878	0.99234	1.0	3852	1	0.14272
RVBD3794:embA	363	3.5168e-19	1.1818e-06	2.2e-05	34	184	-0.38778	0.99913	0.99919	1.0	3860	33	0.30835
RVBD0126:treS	27	6.7946e-19	1.1818e-06	2.2e-05	35	27	-1.0539	1.0	1.0	1.0	4012	0	0
RVBD3003c:ilvB1	131	9.0669e-19	1.1818e-06	2.2e-05	36	84	-0.43381	0.9079	0.93453	1.0	3264	11	0.57268
RVBD1988:erm(37)	7	1.7967e-18	1.1818e-06	2.2e-05	37	7	-3.4763	1.0	1.0	1.0	4007	0	0
RVBD0677c:mmpS5	7	2.5083e-18	1.1818e-06	2.2e-05	38	7	-1.8812	1.0	1.0	1.0	4014	0	0
RVBD0929:pstC2	10	3.9098e-18	1.1818e-06	2.2e-05	39	10	-1.6144	1.0	1.0	1.0	3994	0	0
RVBD1825:RVBD1825	8	8.3673e-18	1.1818e-06	2.2e-05	40	8	-1.2569	1.0	1.0	1.0	4001	0	0
RVBD2242:RVBD2242	101	2.4117e-17	1.1818e-06	2.2e-05	41	66	-0.46894	0.98869	0.99215	1.0	3720	10	0.35697
RVBD3682:ponA2	15	2.9108e-17	1.1818e-06	2.2e-05	42	15	-0.87408	1.0	1.0	1.0	3997	0	0
RVBD0020c:fhaA	81	4.4623e-17	1.1818e-06	2.2e-05	43	57	-0.60752	0.98448	0.98799	1.0	3677	4	0.43631
