id	num	neg|score	neg|p-value	neg|fdr	neg|rank	neg|goodsgrna	neg|lfc	pos|score	pos|p-value	pos|fdr	pos|rank	pos|goodsgrna	pos|lfc
RVBD3794:embA	373	1.7085e-172	1.1807e-06	9e-06	1	343	-2.5678	1.0	1.0	1.0	3960	7	0.21801
RVBD3793:embC	406	1.2557e-162	1.1807e-06	9e-06	2	379	-2.136	1.0	1.0	1.0	4006	6	0.1945
RVBD3805c:aftB	256	3.7018e-139	1.1807e-06	9e-06	3	245	-2.4645	0.47661	0.50469	1.0	1819	4	1.3146
RVBD3795:embB	362	6.3467e-129	1.1807e-06	9e-06	4	317	-2.5224	1.0	1.0	1.0	3980	12	0.2729
RVBD2673:aftC	218	3.3556e-114	1.1807e-06	9e-06	5	205	-2.4395	1.0	1.0	1.0	3987	3	0.21351
RVBD1459c:RVBD1459c	203	4.0612e-90	1.1807e-06	9e-06	6	196	-1.6121	0.99288	0.99637	1.0	3585	1	0.94101
RVBD3645:RVBD3645	164	7.0287e-81	1.1807e-06	9e-06	7	159	-2.1111	1.0	1.0	1.0	4010	0	0
RVBD3778c:RVBD3778c	111	1.0907e-75	1.1807e-06	9e-06	8	111	-2.303	1.0	1.0	1.0	4017	0	0
RVBD0667:rpoB	161	2.8019e-75	1.1807e-06	9e-06	9	155	-2.1246	1.0	1.0	1.0	3855	1	0.95832
RVBD1477:ripA	115	5.3411e-73	1.1807e-06	9e-06	10	112	-3.0182	1.0	1.0	1.0	3997	0	0
RVBD2174:mptA	190	8.0922e-73	1.1807e-06	9e-06	11	171	-2.2786	1.0	1.0	1.0	3908	6	0.21154
RVBD0236c:aftD	450	2.5538e-70	1.1807e-06	9e-06	12	365	-1.3071	0.99695	0.99874	1.0	3635	29	0.22691
RVBD2984:ppk1	215	2.0348e-66	1.1807e-06	9e-06	13	198	-1.5633	1.0	1.0	1.0	3951	1	0.2963
RVBD1481:RVBD1481	123	2.2171e-64	1.1807e-06	9e-06	14	112	-2.3043	1.0	1.0	1.0	3998	1	0.15108
RVBD1166:lpqW	150	6.5256e-61	1.1807e-06	9e-06	15	146	-1.7286	1.0	1.0	1.0	3965	2	0.30944
RVBD1697:RVBD1697	98	1.4854e-55	1.1807e-06	9e-06	16	96	-3.3335	1.0	1.0	1.0	3994	0	0
RVBD2444c:rne	169	1.2227e-54	1.1807e-06	9e-06	17	159	-0.99917	1.0	1.0	1.0	4012	0	0
RVBD1479:moxR1	146	2.3235e-54	1.1807e-06	9e-06	18	134	-1.545	1.0	1.0	1.0	3958	4	0.20355
RVBD3246c:mtrA	57	2.4144e-54	1.1807e-06	9e-06	19	57	-3.8873	1.0	1.0	1.0	4015	0	0
RVBD0668:rpoC	127	3.1049e-53	1.1807e-06	9e-06	20	117	-2.1882	1.0	1.0	1.0	3892	4	0.32208
RVBD0206c:mmpL3	137	5.8865e-53	1.1807e-06	9e-06	21	128	-1.8669	1.0	1.0	1.0	3962	2	0.17727
RVBD2093c:tatC	100	1.4381e-50	1.1807e-06	9e-06	22	100	-1.6442	1.0	1.0	1.0	4005	0	0
RVBD3245c:mtrB	142	7.2766e-50	1.1807e-06	9e-06	23	102	-2.992	0.67261	0.69882	1.0	2270	26	0.31085
RVBD0015c:pknA	75	2.7813e-48	1.1807e-06	9e-06	24	74	-2.9366	1.0	1.0	1.0	4009	0	0
RVBD3035:RVBD3035	71	5.7179e-48	1.1807e-06	9e-06	25	70	-2.4882	0.99959	0.99989	1.0	3724	1	0.69322
RVBD3043c:ctaD	156	6.8677e-47	1.1807e-06	9e-06	26	151	-0.89908	1.0	1.0	1.0	4007	0	0
RVBD1254:RVBD1254	173	3.2452e-45	1.1807e-06	9e-06	27	149	-1.2104	0.98869	0.99305	1.0	3538	8	0.20548
RVBD2524c:fas	437	2.3617e-43	1.1807e-06	9e-06	28	325	-1.2192	0.95927	0.96886	1.0	3321	44	0.28806
RVBD2925c:rnc	68	7.1376e-43	1.1807e-06	9e-06	29	64	-2.8406	1.0	1.0	1.0	3878	1	0.14529
RVBD2051c:ppm1	249	1.1268e-42	1.1807e-06	9e-06	30	206	-1.0573	1.0	1.0	1.0	3853	9	0.21119
RVBD3627c:RVBD3627c	85	1.3768e-40	1.1807e-06	9e-06	31	78	-1.6136	1.0	1.0	1.0	3900	2	0.18825
RVBD3604c:RVBD3604c	80	8.8235e-40	1.1807e-06	9e-06	32	74	-1.9578	0.99987	0.99998	1.0	3770	1	0.33172
RVBD1302:rfe	207	4.1265e-36	1.1807e-06	9e-06	33	147	-1.7228	0.99222	0.99602	1.0	3571	31	0.27495
RVBD2587c:secD	161	1.0123e-35	1.1807e-06	9e-06	34	142	-1.0745	1.0	1.0	1.0	4016	1	0.13946
